subject_code,official_name,what_it_is,ancestor_path,vol,prev_disposition,prev_family,proposed_disposition,proposed_family,instrument_sector,mechanism,note,changed
11512,Uso Proibido de Alto-Falantes,"Art. 39. ................................................... § 5º Constituem crimes, no dia da eleição, puníveis com detenção, de seis meses a um ano, com a alt",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Uso Proibido de Alto-Falantes,9,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
14938,Inelegibilidade - Suspensão dos Direitos Políticos por Ato Doloso de Improbidade Administrativa,"<p style=""color: rgb(0, 0, 0); font-family: &quot;Times New Roman&quot;; font-size: medium; text-align: justify;""> <small><font face=""Arial"">&nbsp; &nbsp;Art. 1",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Suspensão dos Direitos Políticos por Ato Doloso de Improbidade Administrativa,8,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
15018,Candidatura Avulsa,"<p> Embora n&atilde;o tenha fundamento legal espec&iacute;fico, trata-se de assunto relevante e recorrente nos processos de RRC e que est&aacute; em debate no &",DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Candidatura Avulsa,8,REVIEW,other,KEEP,ineligibility,ineligibility,cleaning,candidatura avulsa: contested right to run,Y
14106,(Fato até 10/01/2023) Injúria Preconceituosa em Razão de Orientação Sexual,"<p> Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou o decoro: Pena - deten&ccedil;&atilde;o, de um a seis meses, ou multa. &sect; 3o Se a inj&ua",DIREITO PENAL > Crimes contra a Honra > Injúria > Preconceituosa > (Fato até 10/01/2023) Injúria Preconceituosa em Razão de Orientação Sexual,8,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,injuria preconceituosa (orientacao),Y
15154,Violência Política,<p> Art. 359-P do C&oacute;digo Penal.</p>,DIREITO PENAL > Crimes contra o Estado Democrático de Direito > Violência Política,8,REVIEW,other,KEEP,gender_violence,misc_other,mixed,violencia politica (art.359-P CP),Y
11430,Crimes contra a Organização Administrativa da Justiça Eleitoral,,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Organização Administrativa da Justiça Eleitoral,8,KEEP,crimes_eleitorais,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
10815,Desordem eleitoral,Promover desordem que prejudique os trabalhos eleitorais; Pena - Detenção até dois meses e pagamento de 60 a 90 dias-multa,DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Desordem eleitoral,8,REVIEW,other,KEEP,misconduct,misc_other,mixed,desordem eleitoral,Y
14102,(Fato até 10/01/2023) Injúria Preconceituosa em Razão de Etnia,"<p> Assunto usado para registrar fatos ocorridos at&eacute; 10 de janeiro de 2023.</p> <p> Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou o dec",DIREITO PENAL > Crimes contra a Honra > Injúria > Preconceituosa > (Fato até 10/01/2023) Injúria Preconceituosa em Razão de Etnia,8,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,honor / false accusation,Y
10995,Falsidade ideológica praticada por Funcionário Público,"Falsidade ideológica Art. 299 - Omitir, em documento público ou particular, declaração que dele devia constar, ou nele inserir ou fazer inserir declaração falsa",DIREITO PENAL > Crimes contra a Fé Pública > Falsidade ideológica praticada por Funcionário Público,7,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11699,Doação de Recursos Acima do Limite Legal,,DIREITO ELEITORAL > Eleições > Recursos Financeiros de Campanha Eleitoral > Doação de Recursos Acima do Limite Legal,7,REVIEW,other,KEEP,campaign_finance,cleaning_other,cleaning,campaign finance challenge,Y
11450,Não Cumprimento dos Deveres Impostos pelo Código Eleitoral à Autoridade Judiciária e aos Funcionários da Justiça Eleitoral ,"Art. 345. Não cumprir a autoridade judiciária, ou qualquer funcionário dos órgãos da Justiça Eleitoral, nos prazos legais, os deveres impostos por êste Código, ",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Não Cumprimento dos Deveres Impostos pelo Código Eleitoral à Autoridade Judiciária e aos Funcionários da Justiça Eleitoral ,7,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11449,Recusa ou Abandono do Serviço Eleitoral,Art. 344. Recusar ou abandonar o serviço eleitoral sem justa causa: Pena - detenção até dois meses ou pagamento de 90 a 120 dias-multa.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Recusa ou Abandono do Serviço Eleitoral,7,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
10826,Aliciamento comercial de eleitores,"Art. 334. Utilizar organização comercial de vendas, distribuição de mercadorias, prêmios e sorteios para propaganda ou aliciamento de eleitores: Pena - detenção",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Aliciamento comercial de eleitores,7,REVIEW,other,KEEP,vote_buying,cleaning_other,cleaning,vote buying / corruption,Y
14104,Condição de Pessoa Idosa,"<p> Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou o decoro: Pena - deten&ccedil;&atilde;o, de um a seis meses, ou multa. &sect; 3o Se a inj&ua",DIREITO PENAL > Crimes contra a Honra > Injúria > Preconceituosa > Condição de Pessoa Idosa,7,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,honor / false accusation,Y
3572,Desobediência ,"Desobediência Art. 330 - Desobedecer a ordem legal de funcionário público: Pena - detenção, de quinze dias a seis meses, e multa.",DIREITO PENAL > Crimes Praticados por Particular Contra a Administração em Geral > Desobediência ,7,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
3595,Desobediência a decisão judicial sobre perda ou suspensão de direitos ,"A Lei 10.028 de 19.10.2000, acrescentou a este título, o capítulo IV Dos Crimes contra as Finanças Públicas art. 359-A ao 359-H.",DIREITO PENAL > Crimes Contra a Administração da Justiça > Desobediência a decisão judicial sobre perda ou suspensão de direitos ,6,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11434,Votação de Eleitor na Seção Eleitoral na qual Não Está Inscrito ou Autorizado a Votar ,"Art. 311. Votar em seção eleitoral em que não está inscrito, salvo nos casos expressamente previstos, e permitir, o presidente da mesa receptora, que o voto sej",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Organização Administrativa da Justiça Eleitoral > Votação de Eleitor na Seção Eleitoral na qual Não Está Inscrito ou Autorizado a Votar ,6,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11511,Destruição de Relação de Candidatos,"Art. 5º - Constitui crime eleitoral destruir, suprimir ou, de qualquer modo, danificar relação de candidatos afixada na cabina indevassável. Pena - detenção, at",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Destruição de Relação de Candidatos,6,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11978,Invasão de Dispositivo Informático,"<p> Art. 154-A. Invadir dispositivo inform&aacute;tico alheio, conectado ou n&atilde;o &agrave; rede de computadores, mediante viola&ccedil;&atilde;o indevida d",DIREITO PENAL > Crimes contra a inviolabilidade de segredo > Invasão de Dispositivo Informático,6,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
15153,Interrupção do Processo Eleitoral,<p> Art. 359-N do C&oacute;digo Penal.</p>,DIREITO PENAL > Crimes contra o Estado Democrático de Direito > Interrupção do Processo Eleitoral,6,REVIEW,other,KEEP,misconduct,misc_other,mixed,interrupcao do processo eleitoral,Y
12392,Inelegibilidade - Renúncia a cargo político na pendência de representação ou petição que possa levar a outra causa de inelegibilidade,"<p style=""text-align: justify""> <font face=""Arial"" size=""2""><span style=""color:black"">Art. 1&ordm; S&atilde;o ineleg&iacute;veis:</span></font></p> <p style=""te",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Renúncia a cargo político na pendência de representação ou petição que possa levar a outra causa de inelegibilidade,6,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
3436,Apropriação indébita,"Apropriação indébita Art. 168 - Apropriar-se de coisa alheia móvel, de que tem a posse ou a detenção: Pena - reclusão, de um a quatro anos, e multa.",DIREITO PENAL > Crimes contra o Patrimônio > Apropriação indébita,6,REVIEW,other,KEEP,campaign_finance,cleaning_other,cleaning,campaign finance challenge,Y
12365,Enquete,,DIREITO ELEITORAL > Eleições > Enquete,5,REVIEW,other,KEEP,electoral_polls,electoral_polls,noise,poll-related,Y
11508,Violação do Sigilo do Voto,Art. 312. Violar ou tentar violar o sigilo do voto: Pena - detenção até dois anos.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Violação do Sigilo do Voto,5,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
10755,Boca de urna,"§ 5º Constituem crimes, no dia da eleição, puníveis com detenção, de seis meses a um ano, com a alternativa de prestação de serviços à comunidade pelo mesmo per",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Boca de urna,5,KEEP,captacao_corrupcao,KEEP,vote_buying,cleaning_other,cleaning,vote buying / corruption,Y
11601,Inelegibilidade - Inalistável,"CF/88: ""Art. 14. A soberania popular será exercida pelo sufrágio universal e pelo voto direto e secreto, com valor igual para todos, e, nos termos da lei, media",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Inalistável,5,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
15142,Propaganda Política Irregular - Violência contra a Mulher,"<p> Art. 243, X, do C&oacute;digo Eleitoral<br /> &nbsp;</p>",DIREITO ELEITORAL > Partidos Políticos > Propaganda Política > Propaganda Política Partidária > Propaganda Política Irregular - Violência contra a Mulher,5,KEEP,propaganda,KEEP,gender_violence,misc_other,mixed,gender quota / political violence,Y
11774,Veiculação,,DIREITO ELEITORAL > Partidos Políticos > Propaganda Política > Propaganda Política Partidária > Veiculação,5,REVIEW,other,KEEP,illegal_advertising,illegal_advertising,noise,veiculacao de propaganda partidaria,Y
12642,Processamento de Recurso Contra Expedição de Diploma,<p> Art. 262. &nbsp;O recurso contra expedi&ccedil;&atilde;o de diploma caber&aacute; somente nos casos de inelegibilidade superveniente ou de natureza constitu,DIREITO ELEITORAL > Administração da Justiça Eleitoral > Processamento de Recurso Contra Expedição de Diploma,4,KEEP,cassacao_mandato,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
12543,Preconceituosa,"<p> Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou o decoro: Pena - deten&ccedil;&atilde;o, de um a seis meses, ou multa. &sect; 3o Se a inj&ua",DIREITO PENAL > Crimes contra a Honra > Injúria > Preconceituosa,4,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,honor / false accusation,Y
12542,Real,"<p> Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou o decoro: Pena - deten&ccedil;&atilde;o, de um a seis meses, ou multa. &sect; 2&ordm; - Se a",DIREITO PENAL > Crimes contra a Honra > Injúria > Real,4,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,honor / false accusation,Y
11606,Inelegibilidade - Terceiro Mandato,"Art. 14. A soberania popular será exercida pelo sufrágio universal e pelo voto direto e secreto, com valor igual para todos, e, nos termos da lei, mediante: I -",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Terceiro Mandato,4,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
11610,Inelegibilidade - Vínculo em União Estável ,"A jurisprudência do TSE aplica ao caso a mesma regra do art. 14, § 7º, CF/88. CF/88: ""Art. 14. A soberania popular será exercida pelo sufrágio universal e pelo ",DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Vínculo em União Estável ,4,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
11507,Votação Múltipla ou Realizada em Lugar de Outrem,"Art. 309. Votar ou tentar votar mais de uma vez, ou em lugar de outrem: Pena - reclusão até três anos.",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Votação Múltipla ou Realizada em Lugar de Outrem,3,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
14103,(Fato até 10/01/2023) Injúria Preconceituosa em Razão de Origem,"<p> Assunto usado para registrar fatos ocorridos at&eacute; 10 de janeiro de 2023.</p> <p> &quot;Art. 140 - Injuriar algu&eacute;m, ofendendo-lhe a dignidade ou",DIREITO PENAL > Crimes contra a Honra > Injúria > Preconceituosa > (Fato até 10/01/2023) Injúria Preconceituosa em Razão de Origem,3,REVIEW,other,KEEP,honor_defamation,honor_defamation,noise,honor / false accusation,Y
11599,Inelegibilidade - Declaração de Indignidade ou de Incompatibilidade com o Oficialato,Art. 1º São inelegíveis: I - para qualquer cargo: ............................................................... f) os que forem declarados indignos do oficial,DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Declaração de Indignidade ou de Incompatibilidade com o Oficialato,2,KEEP,inelegibilidade,KEEP,ineligibility,ineligibility,cleaning,eligibility / registration challenge,Y
11466,Dano a Equipamento Eleitoral,"Art. 72. Constituem crimes, puníveis com reclusão, de cinco a dez anos: ............................................................... III - causar, propositad",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Dano a Equipamento Eleitoral,2,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11440,Inscrição Fraudulenta Efetivada pelo Juiz,"Art. 291. Efetuar o juiz, fraudulentamente, a inscrição de alistando. Pena - Reclusão até 5 anos e pagamento de cinco a quinze dias-multa.",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Inscrição Fraudulenta Efetivada pelo Juiz,2,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11492,Realização de Propaganda Eleitoral em Língua Estrangeira,"Art. 335. Fazer propaganda, qualquer que seja a sua forma, em língua estrangeira: Pena - detenção de três a seis meses e pagamento de 30 a 60 dias-multa. Parágr",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Propaganda Eleitoral > Realização de Propaganda Eleitoral em Língua Estrangeira,2,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
11772,Propaganda Política Partidária,,DIREITO ELEITORAL > Partidos Políticos > Propaganda Política > Propaganda Política Partidária,1,KEEP,propaganda,KEEP,illegal_advertising,illegal_advertising,noise,propaganda / advertising,Y
11432,Não Observância de Chamamento de Eleitores para Votar,Art. 306. Não observar a ordem em que os eleitores devem ser chamados a votar: Pena - pagamento de 15 a 30 dias-multa.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Organização Administrativa da Justiça Eleitoral > Não Observância de Chamamento de Eleitores para Votar,1,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11436,"Fabricação, Aquisição, Fornecimento, Subtração ou Guarda de Materiais de Uso da Justiça Eleitoral","fornecer, ainda que gratuitamente, subtrair ou guardar urnas, objetos, mapas, cédulas ou papéis de uso exclusivo da Justiça Eleitoral: Pena - reclusão até três ","DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Organização Administrativa da Justiça Eleitoral > Fabricação, Aquisição, Fornecimento, Subtração ou Guarda de Materiais de Uso da Justiça Eleitoral",1,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
10816,Falsificação de documento público para fins eleitorais,"Art. 348. Falsificar, no todo ou em parte, documento público, ou alterar documento público verdadeiro, para fins eleitorais: Pena - reclusão de dois a seis anos",DIREITO PENAL > Crimes Previstos na Legislação Extravagante > Crimes Eleitorais > Falsificação de documento público para fins eleitorais,1,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
11441,Negativa ou Retardamento de Inscrição sem Fundamento Legal,"Art. 292. Negar ou retardar a autoridade judiciária, sem fundamento legal, a inscrição requerida: Pena - Pagamento de 30 a 60 dias-multa.",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Negativa ou Retardamento de Inscrição sem Fundamento Legal,1,REVIEW,other,KEEP,misconduct,misc_other,mixed,electoral misconduct / crime,Y
