SG_UF,SG_UE,NM_UE,bartik_iv_no_rrc,dominant_topic_share_no_rrc,share_hhi_no_rrc,avg_shock_equal_weight,avg_abs_shock_equal_weight,n_topics_no_rrc,baseline_lawsuits_no_rrc_2020
AL,28576,SANTA LUZIA DO NORTE,-0.0979589893802606,0.75,0.5743801652892562,-0.12281259936217445,0.17173751793475325,7.0,44.0
AL,28592,SANTANA DO IPANEMA,-0.0860095857431685,0.5714285714285714,0.35360266555601827,-0.1267251421242169,0.3957219887371791,10.0,49.0
AL,28614,SANTANA DO MUNDAÚ,-0.251959198077845,0.3563218390804598,0.21204914783987316,-0.21058013682078117,0.3086211975022957,16.0,87.0
AL,28630,SÃO BRÁS,-0.1771711686604451,0.45901639344262296,0.24052674012362268,-0.42100215350727926,0.5343695451495769,15.0,61.0
AL,28657,SÃO JOSÉ DA LAJE,-0.2755891457546941,0.43548387096774194,0.222684703433923,-0.4823005376752942,0.5486955223827675,14.0,62.0
AL,28673,SÃO JOSÉ DA TAPERA,-0.0998096107551685,0.8333333333333334,0.7098765432098766,-0.21292251752659,0.21292251752659,3.0,18.0
AL,28690,SÃO LUÍS DO QUITUNDE,-0.1280325525939606,0.6060606060606061,0.3921028466483012,-0.14299113199963773,0.30268741146464756,10.0,33.0
AL,28711,SÃO MIGUEL DOS CAMPOS,-0.1451835028072529,0.3275862068965517,0.14952437574316288,-0.06097752845722759,0.2808413994200845,18.0,116.0
AL,28738,SÃO MIGUEL DOS MILAGRES,-0.1060442745165025,0.6271186440677966,0.43004883654122383,-0.05619166252348473,0.3935299082470619,8.0,59.0
AL,28754,SÃO SEBASTIÃO,-0.0970143273604607,0.53125,0.322265625,-0.11501890440297112,0.3609692669522292,8.0,32.0
AL,28770,SATUBA,-0.0979589893802606,0.75,0.5743801652892562,-0.12281259936217445,0.17173751793475325,7.0,44.0
AL,28797,TANQUE D'ARCA,-0.2153420338237574,0.4461538461538462,0.2288757396449704,-0.2498483217034425,0.30656586592724533,15.0,65.0
AL,28819,TAQUARANA,-0.1140774530798719,0.30864197530864196,0.1565310166133211,-0.16773380224593223,0.2652147754924282,17.0,81.0
AL,28835,TRAIPU,-0.1676404441339337,0.48484848484848486,0.2745638200183655,-0.1691409655129562,0.3006460581413756,11.0,33.0
AL,28851,UNIÃO DOS PALMARES,-0.251959198077845,0.3563218390804598,0.21204914783987316,-0.21058013682078117,0.3086211975022957,16.0,87.0
AL,28878,VIÇOSA,-0.1453988363471044,0.3493975903614458,0.16649731455944258,-0.1313514761773202,0.2935415683346104,16.0,83.0
AL,28894,CRAÍBAS,-0.0766363444347461,0.4444444444444444,0.262002743484225,-0.14649380041822901,0.35717909653526614,8.0,27.0
AL,28916,SENADOR RUI PALMEIRA,-0.0998096107551685,0.8333333333333334,0.7098765432098766,-0.21292251752659,0.21292251752659,3.0,18.0
AL,28932,TEOTÔNIO VILELA,-0.0383332553300126,0.28,0.15280000000000002,-0.012009572121266965,0.2955073107441224,11.0,50.0
AM,02003,APUÍ,-0.2468324937857756,0.46875,0.3515625,-0.2512452627513546,0.2512452627513546,5.0,32.0
AM,02011,NOVO AIRÃO,-0.0293498123728856,0.5909090909090909,0.4008264462809918,-0.003053785779595401,0.06934716720558191,5.0,22.0
AM,02020,GUAJARÁ,-0.1983027896418986,0.759493670886076,0.5859637878545106,-0.8122013583380695,0.8398236005988974,12.0,79.0
AM,02038,ANORI,-0.6488722555100815,0.6363636363636364,0.45454545454545453,-1.7689794502188538,1.967002332958544,4.0,11.0
AM,02046,CAREIRO DA VÁRZEA,-0.1186550530143766,0.7083333333333334,0.5347222222222223,-0.043693777454778274,0.20081811450784842,5.0,24.0
AM,02054,ATALAIA DO NORTE,-0.1827738438786093,0.55,0.37500000000000006,-0.247790064224088,0.29575580961931314,4.0,20.0
AM,02070,AUTAZES,-0.1109666920234255,0.5142857142857142,0.2959183673469387,-0.15463866334014248,0.24292432674990674,12.0,70.0
AM,02097,BARCELOS,-0.0713095793956431,0.5142857142857142,0.3208163265306122,0.04299281402343481,0.21542875369819645,8.0,35.0
AM,02119,BARREIRINHA,-0.2030349364921741,0.8125,0.6796875,-0.47982555587634107,0.47982555587634107,3.0,16.0
AM,02135,BENJAMIN CONSTANT,-0.1055733037505955,0.8181818181818182,0.6776859504132232,-0.2051462972141989,0.243518893530379,5.0,22.0
AM,02151,BOCA DO ACRE,-0.1228742488981567,0.7,0.522222222222222,-0.047045632075523834,0.3363632378493768,6.0,30.0
AM,02178,BORBA,-0.1309879613284029,0.31746031746031744,0.2426303854875283,-0.10712112009666594,0.2693607037059884,7.0,63.0
AM,02194,CANUTAMA,-0.1749987933023848,0.5714285714285714,0.3571428571428571,-0.2737104574022927,0.3629501342779045,7.0,14.0
AM,02216,CARAUARI,-0.1132775554751019,0.8888888888888888,0.8024691358024691,-0.24274404742928984,0.24274404742928984,2.0,9.0
AM,02232,CAREIRO,-0.1624526490062209,0.2909090909090909,0.1631404958677686,-0.12389648843242443,0.23424758729285702,17.0,110.0
AM,02259,COARI,-0.4067374928216858,0.6666666666666666,0.5151909722222221,-0.24776616590594586,0.24776616590594588,5.0,96.0
AM,02275,CODAJÁS,-0.123599431299478,0.6666666666666666,0.4691358024691358,-0.24692713882563488,0.2789043024224516,6.0,18.0
AM,02291,EIRUNEPÉ,-0.1785763503087084,0.3783783783783784,0.2111029948867787,-0.24283965632181337,0.2620259544799034,10.0,37.0
AM,02313,ENVIRA,-0.2733632648082884,0.44,0.39199999999999996,-0.2751365204154775,0.3135091167316576,5.0,25.0
AM,02330,FONTE BOA,-0.1284328228501394,0.47368421052631576,0.2714681440443213,-0.11738740255536771,0.25908529264584435,9.0,38.0
AM,02356,HUMAITÁ,-0.3045854200820391,0.6428571428571429,0.4311224489795919,-0.7814938756064886,0.9898838267389496,9.0,28.0
AM,02372,SANTA ISABEL DO RIO NEGRO,-0.2392499217504853,0.5306122448979592,0.42107455226988755,-0.20803367410826837,0.2080336741082684,5.0,49.0
AM,02399,IPIXUNA,-0.1983027896418986,0.759493670886076,0.5859637878545106,-0.8122013583380695,0.8398236005988974,12.0,79.0
AM,02410,ITACOATIARA,-0.102995948388854,0.5180722891566265,0.34184932501088694,-0.1715795321038681,0.3260297094536102,10.0,83.0
AM,02437,ITAPIRANGA,-0.0388063725663493,0.7837837837837838,0.623082542001461,0.02974665377779967,0.20005795346062077,7.0,37.0
AM,02453,JAPURÁ,-0.13839647559235,0.6875,0.5078125,-0.26946275890819393,0.31742850430341907,4.0,16.0
AM,02470,JURUÁ,-0.1596149698298255,0.5384615384615384,0.37278106508875736,-0.1354744920204016,0.2927768426344611,6.0,26.0
AM,02496,JUTAÍ,-0.2042751155869293,0.5416666666666666,0.34374999999999994,-0.28064165794958,0.3005850758851561,7.0,24.0
AM,02518,LÁBREA,-0.2235868739043006,0.6190476190476191,0.4467120181405896,-0.3803335422237136,0.3803335422237136,5.0,21.0
AM,02534,MANACAPURU,-0.200436748103855,0.37719298245614036,0.21068020929516773,-0.19426352293753932,0.30225342127707167,17.0,114.0
AM,02550,MANAUS,-0.0494519214264435,0.3170731707317073,0.18039065222518294,-0.15697657252379468,0.3010185138292645,21.0,533.0
AM,02577,MANICORÉ,-0.0762871292024769,1.0,1.0,-0.0762871292024769,0.0762871292024769,1.0,18.0
AM,02593,MARAÃ,-0.1691310021998139,0.6923076923076923,0.5355029585798816,-0.1881902494251317,0.22309123081238977,4.0,26.0
AM,02615,MAUÉS,-0.0204701711587158,0.3592233009708738,0.1995475539636158,-0.09988211436794667,0.23344863398935603,13.0,103.0
AM,02631,NHAMUNDÁ,-0.1498589587870711,0.52,0.3216,-0.2886945017436849,0.3086379196792609,7.0,25.0
AM,02658,NOVA OLINDA DO NORTE,-0.1109666920234255,0.5142857142857142,0.2959183673469387,-0.15463866334014248,0.24292432674990674,12.0,70.0
AM,02674,NOVO ARIPUANÃ,-0.1293999561966602,0.6956521739130435,0.5198487712665406,-0.08464674733090331,0.2734095680677747,5.0,23.0
AM,02690,PARINTINS,-0.1418337483819226,0.421875,0.2392578125,-0.08800743954076268,0.18163730938148712,12.0,64.0
AM,02712,PAUINI,-0.0641412920308394,0.8571428571428571,0.7448979591836734,-0.0196065557348355,0.08356088292846897,3.0,14.0
AM,02739,SANTO ANTÔNIO DO IÇÁ,-0.2436303734686546,0.6,0.43407407407407406,-0.4768526185136871,0.4943031092073161,8.0,45.0
AM,02755,SÃO PAULO DE OLIVENÇA,-0.1699475394924875,0.5614035087719298,0.33887349953831947,-0.18032956515925072,0.28247124134913193,11.0,57.0
AM,02771,SILVES,-0.0388063725663493,0.7837837837837838,0.623082542001461,0.02974665377779967,0.20005795346062077,7.0,37.0
AM,02798,TAPAUÁ,-0.0203829809871221,0.8,0.6600000000000001,0.11006003151537236,0.20454466971274657,3.0,10.0
AM,02810,TEFÉ,-0.1379654882596249,0.5365853658536586,0.32897085068411674,-0.0687341007274813,0.3007746783959631,11.0,41.0
AM,02836,SÃO GABRIEL DA CACHOEIRA,-0.234486239281398,0.5945945945945946,0.43170197224251283,-0.28813289394509667,0.28813289394509667,4.0,37.0
AM,02852,URUCARÁ,-0.0960912219223524,0.6382978723404256,0.4232684472612042,-0.08954015917048769,0.23296863337267962,11.0,47.0
AM,02879,URUCURITUBA,-0.102995948388854,0.5180722891566265,0.34184932501088694,-0.1715795321038681,0.3260297094536102,10.0,83.0
AM,02895,ALVARÃES,-0.1028080963445839,0.7413793103448276,0.561831153388823,-0.09036705583432159,0.26197836400070174,9.0,58.0
AM,02917,AMATURÁ,-0.1699475394924875,0.5614035087719298,0.33887349953831947,-0.18032956515925072,0.28247124134913193,11.0,57.0
AM,02933,ANAMÃ,-0.200436748103855,0.37719298245614036,0.21068020929516773,-0.19426352293753932,0.30225342127707167,17.0,114.0
AM,02950,BERURI,-0.0989204721549739,0.6296296296296297,0.4753086419753087,-0.16425814860418278,0.20991464660279405,7.0,54.0
AM,02976,BOA VISTA DO RAMOS,-0.0204701711587158,0.3592233009708738,0.1995475539636158,-0.09988211436794667,0.23344863398935603,13.0,103.0
AM,02992,CAAPIRANGA,-0.200436748103855,0.37719298245614036,0.21068020929516773,-0.19426352293753932,0.30225342127707167,17.0,114.0
AM,98353,IRANDUBA,-0.1575667729889688,0.4925373134328358,0.31655157050568056,-0.09918199598499607,0.26142157959431855,7.0,67.0
AM,98370,ITAMARATI,-0.1910392535591433,0.4444444444444444,0.2962962962962963,-0.28248217434424927,0.30377092507914566,6.0,18.0
AM,98396,MANAQUIRI,-0.1624526490062209,0.2909090909090909,0.1631404958677686,-0.12389648843242443,0.23424758729285702,17.0,110.0
AM,98418,PRESIDENTE FIGUEIREDO,-0.0718962130117672,0.4177215189873418,0.34465630507931416,-0.047414633622531475,0.25580458475499257,9.0,79.0
AM,98434,RIO PRETO DA EVA,-0.1120385513304795,0.9090909090909091,0.8347107438016528,-0.2729199509064912,0.2729199509064912,2.0,11.0
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,-0.0960912219223524,0.6382978723404256,0.4232684472612042,-0.08954015917048769,0.23296863337267962,11.0,47.0
AM,98477,TABATINGA,-0.1364361526149212,0.6060606060606061,0.44168962350780533,-0.013465661385787975,0.25945428952070326,4.0,33.0
AM,98493,UARINI,-0.1028080963445839,0.7413793103448276,0.561831153388823,-0.09036705583432159,0.26197836400070174,9.0,58.0
AM,98515,TONANTINS,-0.2436303734686546,0.6,0.43407407407407406,-0.4768526185136871,0.4943031092073161,8.0,45.0
AP,06009,PRACUÚBA,-0.1481119941125904,0.6964285714285714,0.5051020408163266,-0.2074104214121278,0.24112018782270134,10.0,56.0
AP,06017,AMAPÁ,-0.1481119941125904,0.6964285714285714,0.5051020408163266,-0.2074104214121278,0.24112018782270134,10.0,56.0
AP,06025,PORTO GRANDE,-0.0605801995283959,0.8947368421052632,0.8033240997229918,0.04616997942648192,0.14915922846643298,5.0,38.0
AP,06033,CALÇOENE,-0.1481119941125904,0.6964285714285714,0.5051020408163266,-0.2074104214121278,0.24112018782270134,10.0,56.0
AP,06041,ITAUBAL,-0.3433524103101387,0.6176470588235294,0.4421376393694733,-1.801003249646265,1.8426162835912947,5.0,102.0
AP,06050,MACAPÁ,-0.2221805052851826,0.37058823529411766,0.19411764705882356,-0.6538712031472049,0.7831311732329106,16.0,170.0
AP,06068,CUTIAS,-0.3433524103101387,0.6176470588235294,0.4421376393694733,-1.801003249646265,1.8426162835912947,5.0,102.0
AP,06076,MAZAGÃO,-0.2914676742860288,0.5294117647058824,0.42906574394463676,-0.2430983364817997,0.28471137042682954,5.0,34.0
AP,06084,PEDRA BRANCA DO AMAPARI,-0.2696211218673246,0.41818181818181815,0.2945454545454545,-0.12920731718344833,0.23641563261477896,10.0,55.0
AP,06092,OIAPOQUE,-0.2368552713137106,0.5945945945945946,0.47845142439737043,-0.3920844916824464,0.3920844916824464,4.0,37.0
AP,06106,SERRA DO NAVIO,-0.2696211218673246,0.41818181818181815,0.2945454545454545,-0.12920731718344833,0.23641563261477896,10.0,55.0
AP,06114,FERREIRA GOMES,-0.0605801995283959,0.8947368421052632,0.8033240997229918,0.04616997942648192,0.14915922846643298,5.0,38.0
AP,06122,VITÓRIA DO JARI,-0.1266429387146506,0.8125,0.6770833333333334,-0.1671496449621564,0.4055857551304278,5.0,48.0
AP,06130,LARANJAL DO JARI,-0.1266429387146506,0.8125,0.6770833333333334,-0.1671496449621564,0.4055857551304278,5.0,48.0
AP,06157,SANTANA,-0.1667472881675173,0.5471698113207547,0.3470986116055536,-0.18171650234334474,0.2886588342906923,9.0,53.0
AP,06173,TARTARUGALZINHO,-0.1260987568659282,0.7368421052631579,0.5734072022160664,-0.11687276975077182,0.16888906218205907,4.0,19.0
BA,30007,LUÍS EDUARDO MAGALHÃES,-0.1858839613684304,0.36036036036036034,0.1749046343640938,-0.06970647779260646,0.2937633124283378,19.0,111.0
BA,30058,EUNÁPOLIS,-0.1493818442436256,0.39285714285714285,0.19754464285714285,-0.12178269103136458,0.2957942187697905,18.0,112.0
BA,30660,IUIU,-0.1627987106013708,0.6153846153846154,0.4112426035502959,-0.2638307931003305,0.2638307931003305,7.0,26.0
BA,30678,JABORANDI,-0.1103051211943898,0.4883720930232558,0.29150892374256354,-0.125521578148145,0.3681191274864023,10.0,43.0
BA,30694,JUSSARI,-0.1404730066173795,0.6557377049180327,0.44477291050792794,-0.19745602570082496,0.3735966132542915,10.0,61.0
BA,30716,AMÉRICA DOURADA,-0.1436122172748473,0.3617021276595745,0.17790855590765053,-0.12481732738108917,0.3107521926942345,13.0,47.0
BA,30732,ARATACA,-0.1511035304239176,0.6756756756756757,0.4755295836376917,-0.16628253093093293,0.27401426084377534,9.0,37.0
BA,30759,BARRO ALTO,-0.0309285912403889,0.7666666666666667,0.6000000000000001,0.05705414086830821,0.1798269018200037,6.0,30.0
BA,30775,BARROCAS,-0.2327763269650597,0.4659090909090909,0.2727272727272727,-0.18290475232054668,0.2912682504377348,14.0,88.0
BA,30791,BURITIRAMA,-0.3010093255435995,0.4634146341463415,0.37180249851279007,-0.21935921919508977,0.27661902903486635,7.0,41.0
BA,30813,CAPELA DO ALTO ALEGRE,-0.1976119442975268,0.4772727272727273,0.2830578512396694,-0.27877953033141095,0.33565622036512555,10.0,44.0
BA,30830,CAPIM GROSSO,-0.0069493034933835,0.3684210526315789,0.19182825484764537,-0.07893152368563153,0.24537243624790372,14.0,76.0
BA,30856,CANUDOS,-0.0522234420852388,0.38181818181818183,0.20396694214876035,-0.120056640844714,0.2852467940810161,15.0,55.0
BA,30872,DIAS D'ÁVILA,-0.0925557247781514,0.46808510638297873,0.25758261656858306,-0.09989872755338083,0.29843376627957885,11.0,47.0
BA,30899,FÁTIMA,-0.1467129207162952,0.3188405797101449,0.20520898970804455,-0.1746015264201295,0.28085143527398276,12.0,69.0
BA,30910,FILADÉLFIA,-0.1525532297977152,0.3137254901960784,0.14936562860438296,-0.12793144679434765,0.2650004336103364,17.0,102.0
BA,30937,GAVIÃO,-0.0069493034933835,0.3684210526315789,0.19182825484764537,-0.07893152368563153,0.24537243624790372,14.0,76.0
BA,30953,GUAJERU,-0.1147978708607297,0.5581395348837209,0.33044889129259064,-0.1821047294240413,0.2981004987070925,14.0,43.0
BA,30970,HELIÓPOLIS,-0.088482341737323,0.4864864864864865,0.33235938641344054,-0.10850523109204828,0.29227489796360623,9.0,37.0
BA,30996,JOÃO DOURADO,-0.1436122172748473,0.3617021276595745,0.17790855590765053,-0.12481732738108917,0.3107521926942345,13.0,47.0
BA,33014,ABAÍRA,-0.0615325163116212,0.6206896551724138,0.40784780023781214,0.0005070942176157537,0.17330802819630658,9.0,29.0
BA,33030,ABARÉ,-0.0395683569259281,0.7428571428571429,0.5689795918367347,0.011312292051470635,0.10786341631865898,6.0,35.0
BA,33057,ACAJUTIBA,-0.1411457937751613,0.6296296296296297,0.41220850480109744,-0.18646533684870323,0.24605319103376808,12.0,54.0
BA,33065,ADUSTINA,-0.0364382565913022,0.6111111111111112,0.3996913580246914,0.02176231786574176,0.16443963492588878,9.0,36.0
BA,33073,ÁGUA FRIA,-0.0529731950297923,0.5945945945945946,0.3699780861943025,-0.08892313468463858,0.250467140613802,16.0,74.0
BA,33090,ÉRICO CARDOSO,-0.0382405515221791,0.5641025641025641,0.36094674556213013,-0.03680660849190141,0.14337152796599217,8.0,39.0
BA,33111,AIQUARA,-0.1802931031052473,0.5555555555555556,0.3373645754598136,-0.14112801963875177,0.24949151775593995,14.0,63.0
BA,33138,ALAGOINHAS,-0.0983560673279153,0.5222222222222223,0.2960493827160494,-0.15741385936344024,0.2944828461794291,17.0,90.0
BA,33154,ALCOBAÇA,-0.0841163448429661,0.4875,0.26468749999999996,-0.006694928249680104,0.22378377199547303,16.0,80.0
BA,33170,ALMADINA,-0.1419360657037817,0.5535714285714286,0.3539540816326531,-0.14215068061464264,0.22160115286139576,9.0,56.0
BA,33197,AMARGOSA,-0.1331892540776741,0.42528735632183906,0.20755714096974498,-0.1430186528949639,0.31557975768443586,16.0,87.0
BA,33219,AMÉLIA RODRIGUES,-0.1562541111159518,0.6,0.41487603305785126,-0.17344164954951002,0.28000656902360077,8.0,55.0
BA,33235,ANAGÉ,-0.1854621912169774,0.717948717948718,0.5358316896778436,-0.35630356466135016,0.39872545116048413,6.0,39.0
BA,33251,ANDARAÍ,-0.1759725959029238,0.5277777777777778,0.30516975308641975,-0.12910019697654437,0.28453786022060434,15.0,72.0
BA,33260,ANDORINHA,-0.1143940990575142,0.38095238095238093,0.19828672209624587,-0.07739580605168338,0.24970941237612437,15.0,63.0
BA,33278,ANGICAL,-0.1138696261488681,0.6744186046511628,0.46673877771768524,-0.15000423093139323,0.3332712486158904,11.0,43.0
BA,33294,ANGUERA,0.0845893888788092,0.45454545454545453,0.371900826446281,0.06476450227324936,0.20258040553336942,3.0,11.0
BA,33316,ANTAS,-0.1467129207162952,0.3188405797101449,0.20520898970804455,-0.1746015264201295,0.28085143527398276,12.0,69.0
BA,33332,ANTÔNIO CARDOSO,-0.1016933834672282,0.5294117647058824,0.3010380622837371,-0.08194510862412444,0.3077276965098891,15.0,51.0
BA,33359,ANTÔNIO GONÇALVES,-0.1156992916014101,0.3783783783783784,0.2067202337472608,-0.012660920468485076,0.24234708580756467,13.0,37.0
BA,33375,APORÁ,-0.1703184241453573,0.5306122448979592,0.31945022907122034,-0.1613307412432891,0.33151086197301405,10.0,49.0
BA,33383,ARAÇÁS,-0.0916380837214224,0.8,0.6466666666666667,-0.1078210937572219,0.20871138031566386,7.0,30.0
BA,33391,ARACATU,-0.0935119915017158,0.5454545454545454,0.3150826446280991,-0.10453971245656662,0.33032230034233134,15.0,44.0
BA,33405,APUAREMA,-0.2519228110433418,0.3488372093023256,0.241211465657112,-0.04813829411543259,0.275827152607345,15.0,86.0
BA,33413,ARACI,-0.2138822483398917,0.4166666666666667,0.2731481481481482,-0.1158781290301014,0.29353891104633534,8.0,36.0
BA,33430,ARAMARI,-0.0983560673279153,0.5222222222222223,0.2960493827160494,-0.15741385936344024,0.2944828461794291,17.0,90.0
BA,33456,ARATUÍPE,-0.227544181203973,0.569620253164557,0.384393526678417,-0.21897102519073328,0.31961199562596326,11.0,79.0
BA,33472,AURELINO LEAL,-0.1541643169618752,0.43333333333333335,0.24666666666666667,-0.14119120831551643,0.2869886315234119,11.0,60.0
BA,33499,BAIANÓPOLIS,-0.1138696261488681,0.6744186046511628,0.46673877771768524,-0.15000423093139323,0.3332712486158904,11.0,43.0
BA,33510,BAIXA GRANDE,-0.0677066600509717,0.37037037037037035,0.205761316872428,-0.1349618272418369,0.32824322532097455,13.0,54.0
BA,33529,BANZAÊ,-0.088482341737323,0.4864864864864865,0.33235938641344054,-0.10850523109204828,0.29227489796360623,9.0,37.0
BA,33537,BARRA,-0.3010093255435995,0.4634146341463415,0.37180249851279007,-0.21935921919508977,0.27661902903486635,7.0,41.0
BA,33553,BARRA DA ESTIVA,-0.1227796115456321,0.6388888888888888,0.4259259259259259,-0.12472439828421311,0.252224288908837,10.0,36.0
BA,33570,BARRA DO CHOÇA,0.0278330347902201,0.5555555555555556,0.36197530864197536,-0.045080730857921525,0.21529092934447847,8.0,45.0
BA,33596,BARRA DO MENDES,-0.0340814372332076,0.6666666666666666,0.46874999999999994,-0.012289870995982373,0.21533076472882112,7.0,24.0
BA,33618,BARRA DO ROCHA,-0.1656546880513893,0.42105263157894735,0.21083410280086173,-0.09723708771927474,0.2456474641922098,18.0,57.0
BA,33634,BARREIRAS,-0.2165952630060647,0.425,0.2525,-0.24089816293038854,0.3291771636690253,8.0,40.0
BA,33650,BARRO PRETO,-0.2391857996557751,0.3333333333333333,0.1953125,-0.11965382854252235,0.31935265376508015,14.0,48.0
BA,33677,BELMONTE,-0.1412611178186816,0.6666666666666666,0.4755555555555555,-0.2823290128089379,0.31158648278566436,5.0,15.0
BA,33693,BELO CAMPO,-0.1716715986012742,0.525,0.34125,-0.167792548402706,0.28232639581227653,7.0,40.0
BA,33715,BIRITINGA,-0.2327763269650597,0.4659090909090909,0.2727272727272727,-0.18290475232054668,0.2912682504377348,14.0,88.0
BA,33731,BOA NOVA,-0.177152309280158,0.5176470588235295,0.2963321799307959,-0.13596350256491666,0.3069881932995111,13.0,85.0
BA,33758,BOA VISTA DO TUPIM,-0.0093986246430989,0.5740740740740741,0.3484224965706447,-0.03355681394216008,0.2880553586388219,13.0,54.0
BA,33774,BOM JESUS DA LAPA,-0.0793235445917644,0.55,0.32888888888888895,-0.12003861559242973,0.2909346555227312,15.0,60.0
BA,33782,BOM JESUS DA SERRA,-0.177152309280158,0.5176470588235295,0.2963321799307959,-0.13596350256491666,0.3069881932995111,13.0,85.0
BA,33790,BONINAL,-0.0615325163116212,0.6206896551724138,0.40784780023781214,0.0005070942176157537,0.17330802819630658,9.0,29.0
BA,33804,BONITO,-0.1713078413650766,0.5227272727272727,0.3016528925619834,-0.1856671323400434,0.35030820704253934,13.0,44.0
BA,33812,BOQUIRA,-0.0281548273977528,0.43636363636363634,0.23239669421487602,-0.055972626216927994,0.2621654579382647,13.0,55.0
BA,33839,BOTUPORÃ,-0.0780520877620793,0.43243243243243246,0.227173119065011,-0.056125110005046074,0.3782131539138198,11.0,37.0
BA,33855,BREJÕES,-0.1331892540776741,0.42528735632183906,0.20755714096974498,-0.1430186528949639,0.31557975768443586,16.0,87.0
BA,33871,BREJOLÂNDIA,-0.1567359527728661,0.5625,0.345703125,-0.22447395317155205,0.2645558200593957,10.0,32.0
BA,33898,BROTAS DE MACAÚBAS,-0.120356832038522,0.5833333333333334,0.3626543209876544,-0.1470242043377249,0.33787003642160746,10.0,36.0
BA,33910,BRUMADO,-0.0935119915017158,0.5454545454545454,0.3150826446280991,-0.10453971245656662,0.33032230034233134,15.0,44.0
BA,33936,BUERAREMA,-0.1511035304239176,0.6756756756756757,0.4755295836376917,-0.16628253093093293,0.27401426084377534,9.0,37.0
BA,33952,CAATIBA,-0.1389833667053682,0.5531914893617021,0.33272974196468996,-0.1740928408646646,0.30330068233101654,11.0,47.0
BA,33960,CABACEIRAS DO PARAGUAÇU,-0.1312806877195531,0.35514018691588783,0.19730980871691853,-0.21752914683695423,0.25959116155582357,17.0,107.0
BA,33979,CACHOEIRA,-0.3173251855070357,0.4032258064516129,0.26599895941727364,-0.21455660333278337,0.32388631534277346,13.0,124.0
BA,33995,CACULÉ,-0.1147978708607297,0.5581395348837209,0.33044889129259064,-0.1821047294240413,0.2981004987070925,14.0,43.0
BA,34010,CAEM,-0.1424978328071762,0.43209876543209874,0.23609205913732662,-0.11266900826239211,0.3175091969993422,15.0,81.0
BA,34029,CAETANOS,-0.2553794319437398,0.5740740740740741,0.3566529492455418,-0.21718658964060855,0.32651630165059864,13.0,54.0
BA,34037,CAETITÉ,-0.042397247044998,0.3488372093023256,0.19307733910221742,-0.06012386234970801,0.2633252577649565,12.0,43.0
BA,34053,CAFARNAUM,-0.0483190719930529,0.42857142857142855,0.24911452184179456,-0.08813641885947443,0.26738047854192143,13.0,77.0
BA,34070,CAIRU,-0.1052056574725955,0.4387755102040816,0.22948771345272803,-0.1825170161413558,0.3160798460022025,17.0,98.0
BA,34096,CALDEIRÃO GRANDE,-0.1175023107019215,0.2631578947368421,0.13942751615881807,-0.13328335361730279,0.3175308535756361,17.0,114.0
BA,34118,CAMACÃ,-0.1251598610917673,0.8,0.650909090909091,-0.1749185772931549,0.2967070566921158,7.0,55.0
BA,34134,CAMAÇARI,-0.144166020609587,0.4024390243902439,0.2046400951814396,-0.1818797486341061,0.2927557530704174,18.0,82.0
BA,34150,CAMAMU,-0.0311285130920014,0.6785714285714286,0.47704081632653067,0.057015927739601645,0.2477606269302472,8.0,28.0
BA,34177,CAMPO ALEGRE DE LOURDES,-0.073131957138197,0.5641025641025641,0.36620644312952005,-0.09042959220599527,0.11132778504651417,7.0,39.0
BA,34193,CAMPO FORMOSO,-0.1156992916014101,0.3783783783783784,0.2067202337472608,-0.012660920468485076,0.24234708580756467,13.0,37.0
BA,34215,CANÁPOLIS,-0.0791015496992925,0.8275862068965517,0.6908442330558859,-0.04992501432289379,0.18359746822620318,6.0,29.0
BA,34231,CANARANA,-0.0309285912403889,0.7666666666666667,0.6000000000000001,0.05705414086830821,0.1798269018200037,6.0,30.0
BA,34258,CANAVIEIRAS,-0.1390307735570835,0.46774193548387094,0.25390218522372526,-0.1446930316463456,0.30781581093963434,15.0,62.0
BA,34274,CANDEAL,-0.0731020015675301,0.3132530120481928,0.13514298156481347,-0.10380094104821015,0.28804844100654353,17.0,83.0
BA,34290,CANDEIAS,-0.0486610502071359,0.4716981132075472,0.25667497330010675,-0.03758834634901055,0.2613174534412725,14.0,53.0
BA,34312,CANDIBA,-0.0837619888414914,0.3333333333333333,0.1548168667282241,-0.16239597083381152,0.31783363407787146,15.0,57.0
BA,34339,CÂNDIDO SALES,-0.133125320093027,0.640625,0.43212890625,-0.12925698457440857,0.2495423238042378,10.0,64.0
BA,34355,CANSANÇÃO,-0.2012360849036618,0.3492063492063492,0.17712270093222474,-0.10655609290453703,0.2924680511751545,13.0,63.0
BA,34363,CARAÍBAS,-0.1854621912169774,0.717948717948718,0.5358316896778436,-0.35630356466135016,0.39872545116048413,6.0,39.0
BA,34371,CARAVELAS,-0.0841163448429661,0.4875,0.26468749999999996,-0.006694928249680104,0.22378377199547303,16.0,80.0
BA,34398,CARDEAL DA SILVA,-0.1288263051965786,0.6382978723404256,0.4232684472612042,-0.1474093393427415,0.32771903195210084,12.0,47.0
BA,34410,CARINHANHA,-0.17831288855506,0.5652173913043478,0.3468809073724007,-0.08479589626213851,0.27007264455794916,12.0,46.0
