SG_UF,SG_UE,NM_UE,n_candidates_2016,top1_share_2016,margin_2016,hhi_2016,enp_2016,winner_party_2016,winner_sq_2016,winner_name_2016,code_micro,name_micro,log_pop_2010,urban_share_2010,log_income_pc_2010,share_first_time_candidates_2020,mean_prior_candidacies_2020,share_prior_winners_2020,share_career_politicians_2020,turnout_rate_2020,abstention_rate_2020,blank_share_2020,null_share_2020,incumbent_ran_2024,incumbent_won_2024,party_switch_2024
RS,98299,JÓIA,2,0.6223557064507704,0.2447114129015408,0.5299418378021342,1.8869995321512485,PP,210000023653,ADRIANO MARANGON DE LIMA,43011,Cruz Alta,9.02449260540567,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.8787181594083813,0.1212818405916187,0.0151486815036469,0.0123433701140826,1.0,1.0,0.0
SC,80004,MONTE CARLO,3,0.5371258475276997,0.1870348933355382,0.4237879021038248,2.3596709463287318,PSDB,240000012882,SONIA SALETE VEDOVATTO,42009,Curitibanos,9.13798470978404,0.0,0.0621097596542241,0.5,0.75,0.5,0.0,0.8310330405687997,0.1689669594312003,0.0157691662472739,0.0236537493709109,1.0,0.0,1.0
SC,80012,ABELARDO LUZ,7,0.2909090909090909,0.0301090909090909,0.2109494902479338,4.740471279758376,PSDB,240000019574,WILAMIR DOMINGOS CAVASSINI,42003,Xanxerê,9.74302533009507,0.0,0.541829945065507,0.75,0.25,0.125,0.0,0.7949916792138838,0.2050083207861161,0.0097687400318979,0.0170454545454545,0.0,0.0,1.0
SC,80020,IPORÃ DO OESTE,3,0.4203439325113562,0.0867942894224529,0.3485127581346716,2.8693354164486053,PMDB,240000002825,LÚCIO MALLMANN,42001,São Miguel do Oeste,9.03479579946125,0.0,0.374268695996944,0.5,0.75,0.25,0.0,0.8657784011220196,0.1342215988779803,0.0183055240563745,0.0208974566661266,0.0,0.0,1.0
SC,80039,AGROLÂNDIA,2,0.7650523560209425,0.5301047120418849,0.6405055028645048,1.5612668361594766,PMDB,240000007806,URBANO JOSE DALCANALE,42014,Ituporanga,9.13862952442218,0.0,0.0,0.75,0.25,0.0833333333333333,0.0,0.8511421319796955,0.1488578680203045,0.0135679141195765,0.027583122111227,0.0,0.0,1.0
SC,80047,LINDÓIA DO SUL,2,0.5521936459909228,0.1043872919818456,0.5054483533636516,1.978441503162909,PR,240000009022,GENIR LOLI,42005,Concórdia,8.44160720445964,0.0,0.0,0.5,0.5,0.5,0.0,0.8778541953232463,0.1221458046767537,0.0128486367909746,0.024757129426512,1.0,0.0,1.0
SC,80055,AGRONÔMICA,2,0.5357142857142857,0.0714285714285714,0.5025510204081632,1.9898477157360408,PSDB,240000015341,CESAR LUIZ CUNHA,42011,Rio do Sul,8.49678638163858,0.0,1.11474657054516,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.885306310456011,0.1146936895439889,0.0132674297606659,0.0267950052029136,0.0,0.0,1.0
SC,80063,APIÚNA,2,0.5115956117205943,0.0231912234411886,0.5002689164223495,1.9989249125279556,PR,240000010552,JOSE GERSON GONÇALVES,42012,Blumenau,9.16753724965087,0.0,0.132016676083052,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.0,0.8286317882440661,0.1713682117559339,0.0158968206358728,0.0364427114577084,1.0,0.0,0.0
SC,80071,ÁGUA DOCE,3,0.4162990968283974,0.0048309178743961,0.3722751116032777,2.686185481734996,PP,240000008261,ANTONIO JOSÉ BISSANI,42004,Joaçaba,8.84303772496237,0.164332129963899,0.236540771072845,0.5,0.6666666666666666,0.3333333333333333,0.0,0.8354760573877399,0.1645239426122601,0.0169491525423728,0.0138269402319357,1.0,0.0,1.0
SC,80080,DOUTOR PEDRINHO,2,0.5227963525835866,0.0455927051671732,0.5010393473822303,1.995851234488227,PMDB,240000002126,SIMONI MERCIA MESCH NONES,42012,Blumenau,8.19007704971905,0.0,0.322983864199309,0.25,0.75,0.75,0.0,0.8647098515519568,0.1352901484480431,0.0109246976199765,0.0167772142021069,0.0,0.0,1.0
SC,80098,ÁGUAS DE CHAPECÓ,2,0.5602990834539315,0.120598166907863,0.5072719589307684,1.9713291507533897,PSDB,240000019414,LEONIR ANTONIO HENTGES,42002,Chapecó,8.69433468816865,0.0,0.0,0.4,0.8,0.4,0.0,0.8663838812301167,0.1336161187698833,0.0151774785801713,0.0230110159118727,0.0,0.0,0.0
SC,80101,JOSÉ BOITEUX,4,0.3202507495230308,0.0098119378577268,0.2705379413279039,3.6963392088060423,PSD,240000015702,JONAS PUDEWELL,42011,Rio do Sul,8.4595640785796,0.0,0.0754844348624452,0.5,0.5,0.0,0.0,0.8957786787502982,0.1042213212497018,0.0085197018104366,0.0231629392971246,0.0,0.0,1.0
SC,80110,ÁGUAS MORNAS,2,0.5635179153094463,0.1270358306188925,0.508069051130516,1.9682363997076329,PMDB,240000010158,OMERO PRIM,42017,Tabuleiro,8.61812390999468,0.0,0.118385626816528,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.8647945917836714,0.1352054082163286,0.0316696732812186,0.0599318500701543,1.0,1.0,1.0
SC,80128,VITOR MEIRELES,2,0.5057324840764331,0.0114649681528662,0.5000657227473732,1.9997371435618017,PP,240000002214,BENTO FRANCISCO SILVY,42011,Rio do Sul,8.55622157838371,0.0684878799538284,0.194495453916501,0.5,1.0,0.5,0.0,0.8741103202846975,0.1258896797153025,0.0081424936386768,0.0155216284987277,0.0,0.0,1.0
SC,80136,ALFREDO WAGNER,2,0.5753286147623863,0.1506572295247725,0.5113488004040401,1.9556122928417048,PMDB,240000014221,NAUDIR ANTONIO SCHMITZ,42017,Tabuleiro,9.14388000527591,0.433091064557503,0.0,1.0,0.0,0.0,0.0,0.9178636173476502,0.0821363826523497,0.011394712853236,0.0194469766028562,0.0,0.0,0.0
SC,80144,UNIÃO DO OESTE,2,0.5438155136268343,0.0876310272536687,0.5038395984687666,1.984758647472586,PT,240000002970,CELSO MATIELLO,42002,Chapecó,7.97625194374562,0.0,0.0,0.75,0.25,0.25,0.0,0.9360064803564196,0.0639935196435804,0.0108178277801817,0.0160103851146689,0.0,0.0,1.0
SC,80152,ANCHIETA,2,0.5727084769124742,0.1454169538249483,0.5105730452298636,1.9585836137311028,PT,240000013365,IVAN JOSE CANCI,42001,São Miguel do Oeste,8.75825524323279,0.0,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.8890248878008976,0.1109751121991024,0.0176686553464892,0.0224873795318953,0.0,0.0,1.0
SC,80160,URUPEMA,2,0.6133333333333333,0.2266666666666666,0.5256888888888889,1.9022658099425092,PP,240000017138,EVANDRO FRIGO PEREIRA,42010,Campos de Lages,7.81722278550817,0.0,0.296007512986821,0.5,0.75,0.5,0.0,0.8745115067303517,0.1254884932696482,0.0143992055610724,0.0168818272095332,1.0,0.0,1.0
SC,80179,ANGELINA,2,0.5174353205849269,0.0348706411698537,0.5006079808077983,1.997571030302724,PMDB,240000013135,GILBERTO ORLANDO DORIGON,42015,Tijucas,8.5571828396324,0.490294061118585,0.212205610120697,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.0,0.9145965920755492,0.0854034079244508,0.0127946127946127,0.0213243546576879,0.0,0.0,1.0
SC,80187,IRACEMINHA,2,0.6147149677057007,0.2294299354114013,0.5263190476314399,1.899988238123314,PMDB,240000016486,JEAN CARLOS NYLAND,42002,Chapecó,8.35420356292178,0.228867435837061,0.0,0.25,0.75,0.5,0.0,0.9149576155318568,0.0850423844681432,0.0101613867304243,0.0137477585176329,0.0,0.0,0.0
SC,80195,ANITA GARIBALDI,2,0.6823349736976073,0.3646699473952146,0.5664920852666143,1.7652497290043498,PR,240000006104,JOÃO CIDINEI DA SILVA,42010,Campos de Lages,9.05998249038762,0.185632918749274,0.1938209178582,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.0,0.7954637505062778,0.2045362494937221,0.0198574338085539,0.0232518669382213,1.0,0.0,1.0
SC,80209,TIMBÓ GRANDE,3,0.375594294770206,0.0538827258320126,0.3361931479979204,2.974480610194309,PMDB,240000001023,ARI JOSE GALESKI,42006,Canoinhas,8.87444796721998,0.0,0.12728466236235,0.6666666666666666,0.5,0.1666666666666666,0.0,0.8333625679705314,0.1666374320294685,0.0132603662386865,0.0244159124394864,1.0,0.0,1.0
SC,80217,ANITÁPOLIS,2,0.5950664136622391,0.1901328273244782,0.5180752460131999,1.9302215415529067,PSDB,240000006669,LAUDIR PEDRO COELHO,42017,Tabuleiro,8.07558263667172,0.0,0.124467414333328,0.5,0.5,0.5,0.0,0.914865314266711,0.0851346857332889,0.0090876045074518,0.0247182842602689,0.0,0.0,1.0
SC,80225,ABDON BATISTA,2,0.5306400363141172,0.0612800726282342,0.5018776236506609,1.992517603646072,PMDB,240000003746,LUCIMAR ANTONIO SALMORIA,42009,Curitibanos,7.8811822022271,0.0,0.0,0.8,0.2,0.0,0.0,0.9389186958316136,0.0610813041683863,0.0048351648351648,0.0149450549450549,0.0,0.0,0.0
SC,80233,ANTÔNIO CARLOS,2,0.5912040374909877,0.1824080749819754,0.516636352909315,1.9355974359309744,PMDB,240000012494,GERALDO PAULI,42016,Florianópolis,8.91556654571064,0.0,0.0,0.75,0.25,0.25,0.0,0.8772394650517285,0.1227605349482715,0.0109305335826262,0.0250251689918021,0.0,0.0,1.0
SC,80241,SANTA ROSA DO SUL,2,0.605406296357343,0.210812592714686,0.522220974623544,1.9148981917489525,PSD,240000018144,NELSON CARDOSO DE OLIVEIRA,42020,Araranguá,8.98944429320245,0.0,0.0777276361067548,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.0,0.8530884808013356,0.1469115191986644,0.0185909980430528,0.0233202870189171,1.0,0.0,1.0
SC,80250,ARAQUARI,2,0.5398280082857322,0.0796560165714644,0.5031725404880167,1.9873898504678345,PSDB,240000013904,CLENILTON CARLOS PEREIRA,42008,Joinville,10.117227023775,0.0956188168786594,0.23290795895313,0.25,1.0,0.75,0.0,0.7893899204244031,0.2106100795755968,0.027105734767025,0.0379704301075268,0.0,0.0,1.0
SC,80268,CELSO RAMOS,2,0.5044890979050877,0.0089781958101753,0.5000403040000029,1.9998387969942404,PSDB,240000002204,ONDINO RIBEIRO DE MEDEIROS,42010,Campos de Lages,7.9218984110238,0.0,0.0,0.5,0.75,0.25,0.0,0.942811755361398,0.057188244638602,0.004212299915754,0.0197978096040438,1.0,0.0,1.0
SC,80276,ARARANGUÁ,4,0.5515653285060164,0.2346927909700776,0.4142398605815038,2.4140602949127463,PP,240000002952,MARIANO MAZZUCO NETO,42020,Araranguá,11.0176778711676,0.110483910667695,0.0362082267007269,0.8,0.3,0.0,0.0,0.7600877799964414,0.2399122200035586,0.0288716641523175,0.0361285959527649,1.0,0.0,1.0
SC,80284,SERRA ALTA,2,0.5013972055888224,0.0027944111776447,0.5000039043669149,1.999984382654292,PP,240000001155,DARCI CERIZOLLI,42002,Chapecó,8.09009578318096,0.0,0.274485909202206,0.75,0.25,0.25,0.0,0.915884476534296,0.0841155234657039,0.008277493102089,0.0193141505715411,1.0,1.0,1.0
SC,80292,ARMAZÉM,2,0.5447941888619855,0.0895883777239709,0.5040130387116064,1.9840756551780292,PP,240000015693,JOSÉ BENJAMIM ARENT,42018,Tubarão,8.95325216460903,0.0,0.0,0.5,0.5,0.25,0.0,0.8942038018074167,0.1057961981925833,0.0069698553755009,0.0207353197421153,1.0,0.0,1.0
SC,80306,COCAL DO SUL,2,0.635600108371715,0.27120021674343,0.5367747787808417,1.8629787380682563,PP,240000002322,ADEMIR MAGAGNIN,42019,Criciúma,9.62641565919636,0.0,0.147939920104428,0.6666666666666666,0.5,0.1666666666666666,0.0,0.8156598580327394,0.1843401419672606,0.0201580676671698,0.0335671787585472,1.0,0.0,1.0
SC,80314,ARROIO TRINTA,2,0.5113915177006659,0.0227830354013319,0.5002595333510491,1.9989624051767263,PP,240000012202,CLAUDIO SPRICIGO,42004,Joaçaba,8.16023249236769,0.0,0.357846355909658,0.5,0.75,0.25,0.0,0.8825179183546276,0.1174820816453724,0.0102401129943502,0.0342514124293785,0.0,0.0,0.0
SC,80322,NOVA ITABERABA,2,0.5442139737991266,0.0884279475982532,0.5039097509582197,1.9844823365660813,PP,240000005496,MARCIANO MAURO PAGLIARINI,42002,Chapecó,8.35725915349991,0.0,0.113077144618971,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.91742195367573,0.0825780463242698,0.0079582875960482,0.015642151481888,1.0,0.0,1.0
SC,80330,ASCURRA,3,0.4132279213266486,0.0333590435788661,0.3578666137985489,2.794337223541401,PMDB,240000013376,LAIRTON ANTÔNIO POSSAMAI,42012,Blumenau,8.9096406024431,0.0,0.126719538783226,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.8109557867360208,0.1890442132639792,0.0240529164161154,0.0338745239526959,1.0,0.0,0.0
SC,80349,SANTA TEREZINHA,2,0.5486158001350439,0.0972316002700877,0.5047269920455411,1.9812691133224969,PSD,240000010586,VALQUIRIA SCHWARZ,42006,Canoinhas,9.07692325853583,0.4552,0.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.8889232673267327,0.1110767326732673,0.0078315349808562,0.0154890358510268,1.0,0.0,1.0
SC,80357,ATALANTA,2,0.5231357552581262,0.0462715105162523,0.5010705263427278,1.9957270432546037,PMDB,240000006769,JUAREZ MIGUEL RODERNEL,42014,Ituporanga,8.09803475617607,0.0,0.460796481244995,0.25,0.75,0.75,0.0,0.9020351845463952,0.0979648154536046,0.0065009560229445,0.0149139579349904,1.0,1.0,0.0
SC,80365,MIRIM DOCE,2,0.5164383561643836,0.0328767123287671,0.5005404391067743,1.99784057764548,PMDB,240000006909,SERGIO LUIZ PAISAN,42011,Rio do Sul,7.82883452758809,0.0,0.405332350059513,0.25,0.75,0.5,0.0,0.912763214439192,0.0872367855608079,0.0042372881355932,0.0160075329566855,1.0,0.0,1.0
SC,80373,AURORA,2,0.5438555889840315,0.0877111779680629,0.5038466253702727,1.984730967018204,PMDB,240000009932,ALFONSO MARIA SOUZA,42011,Rio do Sul,8.62011072542292,0.0,0.638342756864136,0.75,0.25,0.25,0.0,0.9097016399920964,0.0902983600079035,0.0039096437880104,0.0112945264986967,0.0,0.0,1.0
SC,80381,CERRO NEGRO,2,0.5607870695713282,0.1215741391426563,0.5073901356541389,1.9708700065892637,PP,240000001070,ADEMILSON CONRADO,42010,Campos de Lages,8.18144069571937,0.0,0.128023669662888,0.5,0.75,0.5,0.0,0.9009009009009008,0.0990990990990991,0.0103448275862068,0.0151724137931034,0.0,0.0,1.0
SC,80390,BALNEÁRIO CAMBORIÚ,4,0.494043011731852,0.1496911472324667,0.3811505391514818,2.623635276041331,PSB,240000002954,FABRICIO JOSÉ SATIRO DE OLIVEIRA,42013,Itajaí,11.5845202817929,0.0,0.0338100073460516,0.75,0.3333333333333333,0.25,0.0,0.6819684456090307,0.3180315543909693,0.0371096916442398,0.0457021497357413,0.0,0.0,1.0
SC,80403,PASSO DE TORRES,3,0.5743937525688451,0.1637895602137279,0.4987490474262221,2.0050163607539035,PMDB,240000018322,JONAS GOMES DE SOUZA,42020,Araranguá,8.79285328864069,0.176738536289098,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.8105213419436131,0.1894786580563868,0.0192382432957637,0.0246793626117372,1.0,0.0,0.0
SC,80411,BARRA VELHA,4,0.396540959040959,0.0818556443556443,0.3341925073552821,2.992287313422302,DEM,240000005072,VALTER MARINO ZIMMERMANN,42013,Itajaí,10.0134624057447,0.0,0.0,0.8461538461538461,0.2307692307692307,0.0769230769230769,0.0,0.7194668820678514,0.2805331179321486,0.0261030650050522,0.0341865948130683,0.0,0.0,1.0
SC,80420,BRAÇO DO TROMBUDO,2,0.6463087248322148,0.2926174496644295,0.5428124859240575,1.8422568123090404,PMDB,240000003067,NILDO MELMESTET,42011,Rio do Sul,8.12296471523406,0.0,0.242305955092319,0.625,0.5,0.375,0.0,0.9246112237998648,0.0753887762001352,0.006581352833638,0.0124314442413162,0.0,0.0,1.0
SC,80438,BENEDITO NOVO,2,0.5329978432782171,0.0659956865564341,0.5021777153220276,1.9913269137375755,PP,240000015986,JEAN MICHEL GRUNDMANN,42012,Blumenau,9.24174213511571,0.221748400852878,0.101301114719609,0.75,0.5,0.0,0.0,0.8395317644189733,0.1604682355810267,0.0145243282498184,0.0239651416122004,0.0,0.0,1.0
SC,80446,SUL BRASIL,2,0.5865014950875694,0.1730029901751388,0.5149650173047696,1.9418794799573236,PSDB,240000002518,ÉDER IVAN MARMITT,42002,Chapecó,7.92226105835325,0.0,0.0,0.75,0.25,0.25,0.0,0.9359933499584372,0.0640066500415627,0.0088809946714031,0.0124333925399644,0.0,0.0,1.0
SC,80454,BIGUAÇU,3,0.4723577671725025,0.0022253203925143,0.4474537532147609,2.234867833413921,PSD,240000009813,RAMON WOLLINGER,42016,Florianópolis,10.9690944395903,0.101875936676371,0.0095151458956813,0.8571428571428571,0.1428571428571428,0.0714285714285714,0.0,0.7525945293644408,0.2474054706355591,0.0538763729656057,0.0693497955584061,1.0,1.0,0.0
SC,80462,VARGEM,2,0.6198695818948984,0.2397391637897967,0.5287374333273156,1.891297905100184,PR,240000017623,MILENA  ANDERSEN LOPES BECHER,42009,Curitibanos,7.93987157636188,0.0,0.0,0.75,0.25,0.25,0.0,0.9096501345636294,0.0903498654363706,0.0054945054945054,0.0114116652578191,0.0,0.0,1.0
SC,80470,BLUMENAU,5,0.4480896068642573,0.0975182304192305,0.3381884512109773,2.956931250665785,PSDB,240000014232,NAPOLEÃO BERNARDES NETO,42012,Blumenau,12.6352738113149,0.161696586969613,0.108695064771164,0.875,0.125,0.0,0.0,0.7292744540795258,0.2707255459204741,0.0415951948751256,0.0679578774404494,,,
SC,80489,ARABUTÃ,2,0.5680967463288223,0.1361934926576447,0.509274333721144,1.9635782402251507,PSD,240000001891,LEANI KAPP SCHMITT,42005,Concórdia,8.33830573135656,0.384210526315789,0.0,0.5,0.6666666666666666,0.5,0.0,0.898873460833115,0.101126539166885,0.0069950451763334,0.0142815505683474,1.0,0.0,1.0
SC,80497,BOM RETIRO,2,0.5528455284552846,0.1056910569105691,0.5055852997554365,1.9779056085762847,PP,240000012124,VILMAR JOSÉ NECKEL,42010,Campos de Lages,9.0940312495758,0.0866194809571958,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.8371870515069367,0.1628129484930633,0.0213333333333333,0.0426666666666666,0.0,0.0,1.0
SC,80500,ÁGUAS FRIAS,2,0.5101856043458578,0.0203712086917156,0.5002074930717806,1.9991703719970035,PSD,240000016005,RICARDO ROLIM DE MOURA,42002,Chapecó,7.79276172081653,0.0,0.0,0.5,0.75,0.5,0.0,0.9256265157639452,0.0743734842360549,0.0078602620087336,0.0235807860262008,0.0,0.0,1.0
SC,80519,BOTUVERÁ,2,0.5722178374112076,0.1444356748224151,0.5104308320807033,1.9591293024436496,PMDB,240000005960,JOSE LUIZ COLOMBI,42012,Blumenau,8.40290404501411,0.0,0.159295529560654,0.5,0.5,0.25,0.0,0.9216809933142311,0.0783190066857688,0.0204663212435233,0.0321243523316062,0.0,0.0,1.0
SC,80527,GUATAMBÚ,3,0.6615808433990252,0.4325068870523416,0.5021204626475388,1.9915539683989048,PSDB,240000008696,LUIZ CLOVIS DAL PIVA,42002,Chapecó,8.45083969086622,0.172509619495511,0.376108651076788,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.8962648256328554,0.1037351743671446,0.0134307722694054,0.0171834880505629,0.0,0.0,1.0
SC,80535,BRAÇO DO NORTE,2,0.6432917554000609,0.2865835108001217,0.5410650543312618,1.8482065917858368,PSD,240000002806,ROBERTO KUERTEN MARCELINO,42018,Tubarão,10.2740160907634,0.0,0.0,0.25,1.0,0.5,0.0,0.8259154695673836,0.1740845304326164,0.0151812195244558,0.033830995827678,0.0,0.0,1.0
SC,80543,PLANALTO ALEGRE,1,1.0,1.0,1.0,1.0,PSD,240000001688,JUARES BET,42002,Chapecó,7.88231491898027,0.0,0.664620310774072,0.6666666666666666,0.5,0.1666666666666666,0.0,0.9335019877123238,0.0664980122876761,0.0065814943863724,0.010840108401084,0.0,0.0,1.0
SC,80551,BRUSQUE,7,0.4046524339270786,0.2206288984631213,0.2487632095012305,4.019887032350953,PSB,240000019518,JONAS OSCAR PAEGLE,42012,Blumenau,11.5624106256689,0.0,0.013330127331866,0.75,0.3333333333333333,0.0833333333333333,0.0,0.7631266970056216,0.2368733029943783,0.0273042917994058,0.038264666929162,0.0,0.0,1.0
SC,80560,RIQUEZA,2,0.5038716814159292,0.0077433628318583,0.5000299798339729,1.9998800878540008,PSD,240000013463,RENALDO MUELLER,42001,São Miguel do Oeste,8.48363640788739,0.0,0.188885267020109,0.5,0.5,0.5,0.0,0.9003925417075564,0.0996074582924435,0.0136239782016348,0.0185286103542234,0.0,0.0,1.0
SC,80578,CAÇADOR,4,0.6339646072648246,0.425126772223947,0.4614980766130939,2.166856268045446,PSDB,240000008364,SAULO SPEROTTO,42004,Joaçaba,11.1615791557496,0.0313046196694755,0.0993801548622507,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.7307941344505808,0.2692058655494191,0.0540209516860374,0.0395059154635951,1.0,1.0,1.0
SC,80586,LAJEADO GRANDE,2,0.5012391573729864,0.0024783147459727,0.50000307102199,1.9999877159874888,PSD,240000001195,NOELI JOSÉ DAL MAGRO,42003,Xanxerê,7.30720231476474,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.9620615604867572,0.0379384395132426,0.0029761904761904,0.003720238095238,1.0,1.0,0.0
SC,80594,CAIBI,1,1.0,1.0,1.0,1.0,PMDB,240000005871,ELOI JOSE LIBANO,42002,Chapecó,8.72436994920837,0.0,0.0953101798043249,1.0,0.0,0.0,0.0,0.879136690647482,0.1208633093525179,0.0095861585223287,0.0177694645779752,1.0,0.0,1.0
SC,80608,RIO RUFINO,2,0.5472496473906912,0.0944992947813822,0.5044650583570893,1.9822978488475265,PSB,240000011193,THIAGO COSTA,42010,Campos de Lages,7.78904040165748,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.9096069868995632,0.0903930131004366,0.0028804608737397,0.0120019203072491,1.0,0.0,1.0
SC,80616,CAMBORIÚ,3,0.4861756715967401,0.1179897373981286,0.3931382076607542,2.5436347333172904,PMDB,240000008537,ELCIO ROGERIO KUHNEN,42013,Itajaí,11.0386567531771,0.404769173910948,0.0,0.625,0.375,0.25,0.0,0.7291025291298079,0.2708974708701921,0.0372003527619658,0.0456185360378417,0.0,0.0,1.0
SC,80624,PASSOS MAIA,2,0.5011185682326622,0.0022371364653244,0.5000025023897823,1.9999899904909664,PSD,240000014416,LEOMAR ROBERTO LISTONI,42003,Xanxerê,8.39094946484199,0.0,0.109527943323637,0.5,0.75,0.25,0.0,0.9231248054777468,0.0768751945222533,0.0114632501685772,0.0202292650033715,1.0,0.0,1.0
SC,80632,CAMPO ALEGRE,2,0.5532885565834496,0.106577113166899,0.5056793405254951,1.9775377791009088,PSD,240000011900,RUBENS BLASZKOWSKI,42007,São Bento do Sul,9.36537637407572,0.428228845495033,0.447396456235626,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.0,0.8169586983729662,0.1830413016270338,0.0146814758074811,0.0245116813481424,1.0,0.0,1.0
SC,80640,SÃO JOÃO DO OESTE,2,0.535374149659864,0.0707482993197279,0.5025026609283169,1.9900392132304596,PSDB,240000005424,FERNANDO BISIGO,42001,São Miguel do Oeste,8.70549681988774,0.0,0.679970440832213,0.25,0.75,0.5,0.0,0.8744851931751324,0.1255148068248676,0.0230993496299618,0.0311729087239291,1.0,0.0,1.0
SC,80659,CAMPO BELO DO SUL,2,0.5221598606541513,0.0443197213083026,0.5009821188484228,1.9960792259385207,PMDB,240000008004,EDILSON JOSÉ DE SOUZA,42010,Campos de Lages,8.91112538371068,0.0,0.0,0.9,0.1,0.0,0.0,0.8537121596482327,0.1462878403517672,0.0140649762282091,0.0281299524564183,1.0,0.0,1.0
SC,80667,CALMON,2,0.5539425932035632,0.1078851864071264,0.5058196067230502,1.9769893984112143,PP,240000012884,PEDRO SPAUTZ NETTO,42004,Joaçaba,8.12799505577195,0.0,0.0,1.0,0.0,0.0,0.0,0.8682710576314123,0.1317289423685877,0.0087527352297593,0.0142231947483588,1.0,0.0,1.0
SC,80675,CAMPO ERÊ,3,0.4884981925731186,0.0129806112389089,0.4660423188326289,2.1457278869113448,PSD,240000015102,ODILSON VICENTE DE LIMA,42002,Chapecó,9.13443077787583,0.0,0.0,0.8,0.2,0.0,0.0,0.8537204058624577,0.1462795941375422,0.0194783757015516,0.028557279630241,1.0,0.0,1.0
SC,80683,BALNEÁRIO BARRA DO SUL,3,0.4750569764497341,0.1054697391744745,0.3864092771594477,2.587929584276934,PMDB,240000008869,ADEMAR HENRIQUE BORGES,42008,Joinville,9.03860260872187,0.0,0.423393132761618,0.7,0.4,0.0,0.0,0.7781409208882053,0.2218590791117946,0.0105003088326127,0.026189005558987,0.0,0.0,1.0
SC,80691,CAMPOS NOVOS,2,0.576962482314485,0.15392496462897,0.5118464473680148,1.953710932530915,PSD,240000005579,SILVIO ALEXANDRE ZANCANARO,42009,Curitibanos,10.3954361205324,0.143507903023633,0.240041160506971,0.5,0.5,0.5,0.0,0.7790926261419265,0.2209073738580734,0.0246388284187611,0.0286463487037403,0.0,0.0,1.0
SC,80705,PARAÍSO,3,0.4187041564792176,0.0513447432762836,0.3560349053389207,2.80871337333644,PT,240000011047,VALDECIR ANTONIO CASAGRANDE,42001,São Miguel do Oeste,8.30003171177957,0.271687795177728,0.098401232884247,0.6,0.8,0.2,0.0,0.863305473173362,0.1366945268266379,0.0140537164272329,0.0218613366645846,0.0,0.0,1.0
SC,80713,CANELINHA,2,0.513733468972533,0.0274669379450661,0.5003772163400391,1.99849227211903,PMDB,240000012797,MOACIR MONTIBELER,42015,Tijucas,9.2687036152731,0.0,0.165594384114583,0.5,0.6666666666666666,0.5,0.0,0.8470887194785106,0.1529112805214893,0.0109560453893308,0.0215208034433285,1.0,1.0,1.0
SC,80721,SANTA HELENA,2,0.6030711959050721,0.2061423918101442,0.5212473428506035,1.9184750075294168,PP,240000005619,LUIZ GLUITZ,42001,São Miguel do Oeste,7.77611547709874,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.9243956043956044,0.0756043956043956,0.0085592011412268,0.014265335235378,1.0,0.0,1.0
SC,80730,CANOINHAS,2,0.5062102206018662,0.0124204412037323,0.5000771336798477,1.999691512870104,PSD,240000012645,GILBERTO DOS PASSOS,42006,Canoinhas,10.8675965478658,0.404248017083588,0.0209989887369968,0.6666666666666666,0.5,0.3333333333333333,0.0,0.7788707174406112,0.2211292825593888,0.0253808662600006,0.0285994543726818,0.0,0.0,1.0
SC,80748,BELMONTE,2,0.530296329057939,0.0605926581158779,0.5018357351087739,1.9926839203335087,PSD,240000014545,GENÉSIO BRESSIANI,42001,São Miguel do Oeste,7.87321705486274,0.0,0.0,0.7142857142857143,0.4285714285714285,0.1428571428571428,0.0,0.9043082021541012,0.0956917978458989,0.0059551076500229,0.0219880897846999,1.0,0.0,1.0
SC,80756,CAPINZAL,2,0.5767343549482902,0.1534687098965803,0.5117763224586603,1.953978635033036,PMDB,240000017076,NILVO DORINI,42004,Joaçaba,9.93870989824589,0.0907511102529446,0.146980801229202,0.6666666666666666,0.5,0.3333333333333333,0.0,0.8129931770987837,0.1870068229012162,0.0294825950521783,0.0390425454280084,0.0,0.0,1.0
