office_group,election_year,state,municipality_id_tse,municipality_name,total_candidates,elected_candidates,party_count,coalition_count,female_share,nonwhite_share,higher_education_share,married_share,mean_age,sd_age,elected_female_share,elected_nonwhite_share,elected_higher_education_share,elected_mean_age,new_candidate_count,incumbent_candidate_count,incumbent_reelected_count,new_candidate_share,incumbent_candidate_share,incumbent_reelected_share,candidate_hhi_party,effective_party_count_candidates
legislative,2024,SP,61603,ITAOCA,38,9,7,2,0.39473684210526316,0.5263157894736842,0.0,0.47368421052631576,51.338664937497754,11.442134489815027,0.2222222222222222,0.4444444444444444,0.0,56.25979161913453,26,8,5,0.6842105263157895,0.21052631578947367,0.5555555555555556,0.1606648199445983,6.224137931034484
legislative,2024,SP,61611,ARANDU,71,9,8,2,0.36619718309859156,0.38028169014084506,0.2112676056338028,0.5774647887323944,45.787739441439875,11.366334656113896,0.1111111111111111,0.3333333333333333,0.1111111111111111,47.446649935356305,45,8,5,0.6338028169014085,0.11267605633802817,0.5555555555555556,0.12914104344376115,7.74347158218126
legislative,2024,SP,61620,TUIUTI,83,9,9,1,0.3855421686746988,0.2891566265060241,0.27710843373493976,0.5903614457831325,49.49885785441561,10.245553629950754,0.1111111111111111,0.3333333333333333,0.3333333333333333,49.99193855046011,56,8,4,0.6746987951807228,0.0963855421686747,0.4444444444444444,0.11336913920743215,8.820742637644045
legislative,2024,SP,61638,ARARAQUARA,273,18,20,2,0.358974358974359,0.3076923076923077,0.47985347985347987,0.4468864468864469,50.484454172339184,11.424704186448842,0.2222222222222222,0.05555555555555555,0.8888888888888888,46.02342383451213,176,16,7,0.6446886446886447,0.05860805860805861,0.3888888888888889,0.06184169920433657,16.170318941201995
legislative,2024,SP,61646,ARAPEÍ,57,9,6,1,0.3157894736842105,0.42105263157894735,0.17543859649122806,0.5087719298245614,47.597199707001934,10.732343095736384,0.2222222222222222,0.4444444444444444,0.3333333333333333,44.34588181610769,39,6,3,0.6842105263157895,0.10526315789473684,0.3333333333333333,0.1671283471837488,5.983425414364643
legislative,2024,SP,61654,ARARAS,208,11,20,2,0.36538461538461536,0.3125,0.47596153846153844,0.5336538461538461,48.840809772021274,10.556232654417071,0.45454545454545453,0.18181818181818182,0.9090909090909091,43.13508804679237,143,5,4,0.6875,0.02403846153846154,0.36363636363636365,0.05417899408284025,18.45733788395904
legislative,2024,SP,61662,ESTIVA GERBI,122,9,14,2,0.4016393442622951,0.16393442622950818,0.20491803278688525,0.5901639344262295,46.80744156820503,11.430716267608474,0.1111111111111111,0.1111111111111111,0.3333333333333333,46.81055593581261,82,8,7,0.6721311475409836,0.06557377049180328,0.7777777777777778,0.07887664606288633,12.678023850085177
legislative,2024,SP,61670,AREALVA,52,9,8,2,0.34615384615384615,0.25,0.17307692307692307,0.5769230769230769,46.197651766440266,11.170320904020596,0.2222222222222222,0.1111111111111111,0.2222222222222222,50.50422085329683,40,6,4,0.7692307692307693,0.11538461538461539,0.4444444444444444,0.15458579881656806,6.4688995215311
legislative,2024,SP,61689,ENGENHEIRO COELHO,156,11,15,2,0.3782051282051282,0.30128205128205127,0.2948717948717949,0.5769230769230769,46.14161357693185,12.837948269733623,0.09090909090909091,0.0,0.36363636363636365,44.652852964967956,115,8,6,0.7371794871794872,0.05128205128205128,0.5454545454545454,0.07100591715976333,14.08333333333333
legislative,2024,SP,61697,AREIAS,58,9,6,1,0.3103448275862069,0.29310344827586204,0.15517241379310345,0.5344827586206896,48.07562132691355,12.814584750675051,0.0,0.4444444444444444,0.4444444444444444,45.96212639744468,32,8,3,0.5517241379310345,0.13793103448275862,0.3333333333333333,0.16706302021403097,5.985765124555158
legislative,2024,SP,61700,RIBEIRÃO GRANDE,47,9,5,1,0.3191489361702128,0.0425531914893617,0.14893617021276595,0.5957446808510638,48.519143110955774,12.102525307143114,0.3333333333333333,0.0,0.1111111111111111,49.0300403072477,27,7,3,0.574468085106383,0.14893617021276595,0.3333333333333333,0.2005432322317791,4.986455981941309
legislative,2024,SP,61719,AREIÓPOLIS,77,9,9,2,0.3116883116883117,0.5324675324675324,0.15584415584415584,0.5064935064935064,45.11942540689974,12.318315451696426,0.0,0.7777777777777778,0.2222222222222222,48.34953228382387,51,7,5,0.6623376623376623,0.09090909090909091,0.5555555555555556,0.12059369202226342,8.292307692307695
legislative,2024,SP,61727,HORTOLÂNDIA,288,19,19,2,0.3333333333333333,0.4756944444444444,0.4444444444444444,0.6145833333333334,50.22368621187923,10.380152368578784,0.05263157894736842,0.47368421052631576,0.7894736842105263,52.03530386541302,177,17,13,0.6145833333333334,0.059027777777777776,0.6842105263157895,0.06262056327160495,15.969195225259911
legislative,2024,SP,61735,ARIRANHA,51,9,6,2,0.3333333333333333,0.17647058823529413,0.35294117647058826,0.5294117647058824,46.68728107259331,10.234474827400524,0.4444444444444444,0.2222222222222222,0.7777777777777778,48.733744010951405,21,8,5,0.4117647058823529,0.1568627450980392,0.5555555555555556,0.17416378316032294,5.741721854304636
legislative,2024,SP,61743,HOLAMBRA,59,9,6,2,0.3220338983050847,0.3389830508474576,0.3050847457627119,0.559322033898305,50.72810589449993,11.83293042287922,0.1111111111111111,0.3333333333333333,0.2222222222222222,48.21811544604153,34,7,5,0.576271186440678,0.11864406779661017,0.5555555555555556,0.16690606147658718,5.991394148020654
legislative,2024,SP,61751,ARTUR NOGUEIRA,240,12,23,2,0.375,0.35833333333333334,0.29583333333333334,0.55,47.8313826146475,12.052694416227762,0.08333333333333333,0.25,0.3333333333333333,45.724617841660965,168,12,7,0.7,0.05,0.5833333333333334,0.04836805555555555,20.674802584350324
legislative,2024,SP,61760,ELISIÁRIO,30,9,4,1,0.3333333333333333,0.16666666666666666,0.4,0.5333333333333333,44.828108601414556,10.886285497407293,0.1111111111111111,0.1111111111111111,0.4444444444444444,45.09057723020763,15,9,8,0.5,0.3,0.8888888888888888,0.26222222222222225,3.813559322033898
legislative,2024,SP,61778,ARUJÁ,162,15,15,2,0.35185185185185186,0.4444444444444444,0.5493827160493827,0.5308641975308642,45.75577356959972,9.711152754986504,0.13333333333333333,0.4666666666666667,0.8,42.143737166324435,103,14,6,0.6358024691358025,0.08641975308641975,0.4,0.08512421886907483,11.74753804834378
legislative,2024,SP,61786,BOM SUCESSO DE ITARARÉ,80,9,9,2,0.3875,0.325,0.05,0.4375,43.228576317590694,12.467797638343397,0.2222222222222222,0.1111111111111111,0.1111111111111111,45.76865160848734,51,6,2,0.6375,0.075,0.2222222222222222,0.1178125,8.488063660477454
legislative,2024,SP,61794,ASSIS,251,15,18,2,0.3386454183266932,0.1952191235059761,0.3705179282868526,0.5936254980079682,51.380874857858096,10.963317862760004,0.0,0.26666666666666666,0.3333333333333333,47.90800821355236,167,13,5,0.6653386454183267,0.05179282868525897,0.3333333333333333,0.05972921064745003,16.742226946585173
legislative,2024,SP,61808,PONTALINDA,20,9,2,1,0.3,0.5,0.1,0.5,46.94674880219028,9.391922734451308,0.1111111111111111,0.1111111111111111,0.0,47.38124572210815,11,5,5,0.55,0.25,0.5555555555555556,0.5,2.0
legislative,2024,SP,61816,ATIBAIA,227,11,21,2,0.36123348017621143,0.21145374449339208,0.5506607929515418,0.5242290748898678,47.8910769583322,10.205670362270546,0.0,0.18181818181818182,0.8181818181818182,47.54452118723167,154,9,5,0.6784140969162996,0.039647577092511016,0.45454545454545453,0.05078693551204177,19.6901031715705
legislative,2024,SP,61824,PARISI,39,9,4,2,0.3333333333333333,0.3076923076923077,0.1282051282051282,0.41025641025641024,44.723915828638624,12.495226701492893,0.0,0.2222222222222222,0.1111111111111111,46.30557456840825,27,8,5,0.6923076923076923,0.20512820512820512,0.5555555555555556,0.25049309664694275,3.9921259842519694
legislative,2024,SP,61832,AURIFLAMA,78,9,8,2,0.32051282051282054,0.3333333333333333,0.24358974358974358,0.5,49.98423980764843,11.734321525203029,0.1111111111111111,0.4444444444444444,0.3333333333333333,52.25857479656248,52,7,5,0.6666666666666666,0.08974358974358974,0.5555555555555556,0.12557527942143326,7.963350785340315
legislative,2024,SP,61840,TAQUARIVAÍ,59,9,6,2,0.3220338983050847,0.2711864406779661,0.2542372881355932,0.559322033898305,49.24641817190455,12.785931812426165,0.3333333333333333,0.1111111111111111,0.3333333333333333,48.43866453722717,35,5,3,0.5932203389830508,0.0847457627118644,0.3333333333333333,0.16690606147658718,5.991394148020654
legislative,2024,SP,61859,AVAÍ,20,9,2,1,0.3,0.15,0.2,0.5,48.147570157426415,13.857262408272343,0.1111111111111111,0.1111111111111111,0.4444444444444444,47.83512054148604,8,7,5,0.4,0.35,0.5555555555555556,0.5,2.0
legislative,2024,SP,61867,MARAPOAMA,33,9,4,1,0.36363636363636365,0.12121212121212122,0.24242424242424243,0.45454545454545453,46.01721527388879,11.59322989033845,0.2222222222222222,0.0,0.3333333333333333,43.45638451593277,20,8,4,0.6060606060606061,0.24242424242424243,0.4444444444444444,0.2543617998163453,3.931407942238266
legislative,2024,SP,61875,AVANHANDAVA,65,9,8,2,0.3384615384615385,0.3384615384615385,0.23076923076923078,0.5692307692307692,48.167303743484446,11.114668098831318,0.3333333333333333,0.0,0.4444444444444444,52.342839759677545,33,9,4,0.5076923076923077,0.13846153846153847,0.4444444444444444,0.13230769230769232,7.55813953488372
legislative,2024,SP,61883,SÃO JOÃO DE IRACEMA,33,9,4,2,0.36363636363636365,0.3333333333333333,0.15151515151515152,0.45454545454545453,42.932984879596795,11.298604454173033,0.3333333333333333,0.4444444444444444,0.3333333333333333,44.9822800212944,20,6,3,0.6060606060606061,0.18181818181818182,0.3333333333333333,0.25436179981634527,3.931407942238267
legislative,2024,SP,61891,AVARÉ,161,13,13,2,0.34782608695652173,0.19875776397515527,0.4161490683229814,0.5341614906832298,50.072910156831234,9.894404956625786,0.23076923076923078,0.07692307692307693,0.7692307692307693,49.77939240772916,113,10,8,0.7018633540372671,0.062111801242236024,0.6153846153846154,0.08251996450754215,12.118279569892472
legislative,2024,SP,61905,SÃO LOURENÇO DA SERRA,67,9,7,2,0.3283582089552239,0.26865671641791045,0.2835820895522388,0.5223880597014925,48.791198014036596,12.930215028529883,0.1111111111111111,0.1111111111111111,0.4444444444444444,44.26161685299262,34,6,4,0.5074626865671642,0.08955223880597014,0.4444444444444444,0.144575629316106,6.916795069337443
legislative,2024,SP,61913,BADY BASSITT,150,11,15,2,0.37333333333333335,0.29333333333333333,0.31333333333333335,0.5733333333333334,48.20486424823181,11.626349493943774,0.2727272727272727,0.36363636363636365,0.45454545454545453,48.114243046481235,119,6,2,0.7933333333333333,0.04,0.18181818181818182,0.07262222222222223,13.769889840881271
legislative,2024,SP,61921,ZACARIAS,30,9,4,1,0.36666666666666664,0.1,0.16666666666666666,0.5666666666666667,50.498015058179334,13.811076485946089,0.1111111111111111,0.0,0.0,43.71313407863716,16,7,2,0.5333333333333333,0.23333333333333334,0.2222222222222222,0.29777777777777775,3.3582089552238807
legislative,2024,SP,61930,BALBINOS,18,9,2,1,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.5555555555555556,47.464750171115675,10.88211572955783,0.0,0.2222222222222222,0.3333333333333333,47.44391208456917,7,9,7,0.3888888888888889,0.5,0.7777777777777778,0.5,2.0
legislative,2024,SP,61948,ITAPIRAPUÃ PAULISTA,43,9,7,2,0.3953488372093023,0.23255813953488372,0.16279069767441862,0.4418604651162791,43.93989462458017,12.407533190318762,0.1111111111111111,0.2222222222222222,0.2222222222222222,41.82401703551601,28,6,4,0.6511627906976745,0.13953488372093023,0.4444444444444444,0.1627906976744186,6.142857142857143
legislative,2024,SP,61956,BÁLSAMO,64,9,7,2,0.328125,0.203125,0.3125,0.40625,46.58127994524298,12.22587334197793,0.3333333333333333,0.1111111111111111,0.3333333333333333,43.1439653205567,40,6,4,0.625,0.09375,0.4444444444444444,0.14404296875,6.942372881355932
legislative,2024,SP,61964,MESÓPOLIS,33,9,5,2,0.3939393939393939,0.21212121212121213,0.06060606060606061,0.45454545454545453,48.253043784871295,14.07787598427271,0.3333333333333333,0.1111111111111111,0.0,47.3864172180394,21,5,3,0.6363636363636364,0.15151515151515152,0.3333333333333333,0.23599632690541783,4.237354085603113
legislative,2024,SP,61972,BANANAL,87,9,10,2,0.3563218390804598,0.41379310344827586,0.3333333333333333,0.45977011494252873,49.340036347329416,11.609321350043544,0.6666666666666666,0.4444444444444444,0.5555555555555556,52.20777245417902,53,7,4,0.6091954022988506,0.08045977011494253,0.4444444444444444,0.10529792574976879,9.496863237139273
legislative,2024,SP,61980,NOVA CAMPINA,80,9,8,2,0.325,0.25,0.0625,0.525,47.49442162902122,12.965647024261033,0.2222222222222222,0.4444444444444444,0.1111111111111111,50.734504525058945,52,5,2,0.65,0.0625,0.2222222222222222,0.1253125,7.980049875311721
legislative,2024,SP,61999,BARBOSA,40,9,4,1,0.35,0.425,0.225,0.525,49.44688569472964,12.391718564828366,0.1111111111111111,0.3333333333333333,0.1111111111111111,49.55175298501788,28,7,5,0.7,0.175,0.5555555555555556,0.25125,3.9800995024875627
legislative,2024,SP,62006,ILHA COMPRIDA,98,9,12,2,0.3469387755102041,0.25510204081632654,0.45918367346938777,0.5408163265306123,52.647250275880374,11.846177785085285,0.2222222222222222,0.2222222222222222,0.5555555555555556,47.94067989961214,56,6,4,0.5714285714285714,0.061224489795918366,0.4444444444444444,0.09433569346105791,10.60044150110375
legislative,2024,SP,62014,BARÃO DE ANTONINA,36,9,4,1,0.4166666666666667,0.2777777777777778,0.16666666666666666,0.4722222222222222,44.902502091413794,13.184443231626165,0.2222222222222222,0.2222222222222222,0.0,42.32534793520419,23,6,6,0.6388888888888888,0.16666666666666666,0.6666666666666666,0.2515432098765432,3.975460122699386
legislative,2024,SP,62022,LOURDES,28,9,4,1,0.4642857142857143,0.4642857142857143,0.2857142857142857,0.6785714285714286,47.892343795834556,10.704820304329091,0.4444444444444444,0.5555555555555556,0.4444444444444444,47.44999619742947,14,5,2,0.5,0.17857142857142858,0.2222222222222222,0.2576530612244898,3.8811881188118815
legislative,2024,SP,62030,BARIRI,134,9,15,2,0.3283582089552239,0.2835820895522388,0.34328358208955223,0.5,48.140386363868544,11.634041697413695,0.2222222222222222,0.3333333333333333,0.7777777777777778,47.91816868202905,99,5,3,0.7388059701492538,0.03731343283582089,0.3333333333333333,0.07072844731566051,14.138582677165353
legislative,2024,SP,62049,TORRE DE PEDRA,27,9,4,1,0.3333333333333333,0.25925925925925924,0.14814814814814814,0.4074074074074074,48.01733972165184,12.251764851351302,0.0,0.2222222222222222,0.0,54.03848201384135,15,8,6,0.5555555555555556,0.2962962962962963,0.6666666666666666,0.30315500685871055,3.298642533936652
legislative,2024,SP,62057,BARRA BONITA,157,13,15,2,0.4140127388535032,0.2802547770700637,0.35668789808917195,0.4968152866242038,49.84239919433945,10.711162420355105,0.23076923076923078,0.07692307692307693,0.5384615384615384,48.95129784657505,101,7,4,0.643312101910828,0.044585987261146494,0.3076923076923077,0.07582457706194977,13.188336008560729
legislative,2024,SP,62065,ARCO-ÍRIS,47,9,5,1,0.3617021276595745,0.3191489361702128,0.2127659574468085,0.6382978723404256,46.658336610016455,11.615539834767777,0.1111111111111111,0.1111111111111111,0.3333333333333333,50.827895657464445,33,7,4,0.7021276595744681,0.14893617021276595,0.4444444444444444,0.20144861928474422,4.964044943820225
legislative,2024,SP,62073,BARRA DO TURVO,45,9,5,1,0.3333333333333333,0.5111111111111111,0.13333333333333333,0.35555555555555557,48.897650011407706,10.90465871093731,0.2222222222222222,0.5555555555555556,0.0,50.3378203665678,23,8,3,0.5111111111111111,0.17777777777777778,0.3333333333333333,0.20098765432098767,4.975429975429975
legislative,2024,SP,62081,BREJO ALEGRE,46,9,6,2,0.34782608695652173,0.45652173913043476,0.17391304347826086,0.6304347826086957,46.024104990625844,12.51626736541268,0.1111111111111111,0.4444444444444444,0.2222222222222222,47.481937789946,29,9,4,0.6304347826086957,0.1956521739130435,0.4444444444444444,0.18620037807183365,5.370558375634518
legislative,2024,SP,62090,BARRETOS,274,17,19,2,0.354014598540146,0.43795620437956206,0.4635036496350365,0.45985401459854014,48.134894108125124,11.291445349813799,0.058823529411764705,0.35294117647058826,0.7647058823529411,47.48963240326931,163,15,10,0.5948905109489051,0.05474452554744526,0.5882352941176471,0.05977942351750227,16.728163992869874
legislative,2024,SP,62103,CANAS,71,9,8,1,0.352112676056338,0.39436619718309857,0.1267605633802817,0.5774647887323944,49.92158563977981,13.954313958173021,0.1111111111111111,0.2222222222222222,0.2222222222222222,46.76887976271959,41,8,5,0.5774647887323944,0.11267605633802817,0.5555555555555556,0.12755405673477482,7.8398133748056
legislative,2024,SP,62111,BARRINHA,203,11,21,2,0.3399014778325123,0.5615763546798029,0.21182266009852216,0.6206896551724138,45.88791670459871,11.307761504428823,0.09090909090909091,0.6363636363636364,0.7272727272727273,42.002613403024085,137,8,3,0.6748768472906403,0.03940886699507389,0.2727272727272727,0.053507728894173594,18.688888888888894
legislative,2024,SP,62120,PRACINHA,40,9,5,1,0.35,0.3,0.175,0.425,46.421629021218344,11.914371550535371,0.1111111111111111,0.2222222222222222,0.3333333333333333,43.55281770476843,27,7,4,0.675,0.175,0.4444444444444444,0.20875000000000002,4.790419161676646
legislative,2024,SP,62138,BARUERI,398,21,21,2,0.3391959798994975,0.4949748743718593,0.41457286432160806,0.5025125628140703,49.35879259404483,10.326484185232633,0.047619047619047616,0.38095238095238093,0.3333333333333333,48.31211498973306,269,19,14,0.6758793969849246,0.04773869346733668,0.6666666666666666,0.05203151435569808,19.219121572433878
legislative,2024,SP,62146,PRATÂNIA,96,9,11,2,0.3333333333333333,0.25,0.125,0.6666666666666666,47.09745037645448,12.701840394642806,0.3333333333333333,0.2222222222222222,0.3333333333333333,49.69412122594874,59,9,4,0.6145833333333334,0.09375,0.4444444444444444,0.09331597222222224,10.71627906976744
legislative,2024,SP,62154,BASTOS,123,11,12,2,0.34959349593495936,0.4878048780487805,0.2845528455284553,0.6097560975609756,50.349565672248104,11.252334925800339,0.2727272727272727,0.36363636363636365,0.5454545454545454,47.005164582166636,79,8,3,0.6422764227642277,0.06504065040650407,0.2727272727272727,0.08982748364069007,11.132450331125828
legislative,2024,SP,62162,QUADRA,37,9,4,1,0.35135135135135137,0.13513513513513514,0.3783783783783784,0.4864864864864865,50.22224688754463,12.048587552813341,0.0,0.2222222222222222,0.3333333333333333,51.36055973838315,24,6,4,0.6486486486486487,0.16216216216216217,0.4444444444444444,0.2607742878013149,3.834733893557422
legislative,2024,SP,62170,BATATAIS,173,15,12,2,0.3468208092485549,0.3063583815028902,0.48554913294797686,0.4682080924855491,51.677740719200166,11.91725324587104,0.3333333333333333,0.26666666666666666,0.8666666666666667,49.21852612365959,97,13,5,0.5606936416184971,0.07514450867052024,0.3333333333333333,0.08697250158708944,11.497887053399923
legislative,2024,SP,62189,SANTA CRUZ DA ESPERANÇA,43,9,6,2,0.4418604651162791,0.20930232558139536,0.27906976744186046,0.6046511627906976,48.74915238049759,13.059013916224165,0.2222222222222222,0.1111111111111111,0.1111111111111111,44.55152483078561,28,8,5,0.6511627906976745,0.18604651162790697,0.5555555555555556,0.1746890210924824,5.724458204334366
legislative,2024,SP,62197,BAURU,357,21,22,2,0.3445378151260504,0.27450980392156865,0.5294117647058824,0.5406162464985994,50.66977263184534,10.943624475930548,0.047619047619047616,0.19047619047619047,0.47619047619047616,50.6301619895049,232,13,11,0.6498599439775911,0.036414565826330535,0.5238095238095238,0.05471208091079569,18.277498924422773
legislative,2024,SP,62200,SANTA SALETE,26,9,3,2,0.34615384615384615,0.19230769230769232,0.23076923076923078,0.5,47.707155267730215,14.483290564890778,0.1111111111111111,0.0,0.3333333333333333,45.55783709787816,15,5,4,0.5769230769230769,0.19230769230769232,0.4444444444444444,0.34023668639053256,2.9391304347826086
legislative,2024,SP,62219,BEBEDOURO,157,11,15,2,0.35668789808917195,0.28662420382165604,0.535031847133758,0.554140127388535,50.85121873596743,11.161973591816148,0.09090909090909091,0.45454545454545453,0.8181818181818182,46.744322070810775,99,9,5,0.6305732484076433,0.05732484076433121,0.45454545454545453,0.07314698365045234,13.671103716028842
legislative,2024,SP,62227,VITÓRIA BRASIL,23,9,3,2,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.4782608695652174,48.64291878701306,12.865591989901967,0.0,0.4444444444444444,0.1111111111111111,49.51950718685831,12,7,5,0.5217391304347826,0.30434782608695654,0.5555555555555556,0.35727788279773154,2.798941798941799
legislative,2024,SP,62235,BENTO DE ABREU,37,9,5,2,0.3783783783783784,0.2972972972972973,0.13513513513513514,0.6216216216216216,41.892890837449364,12.367064722851294,0.1111111111111111,0.2222222222222222,0.2222222222222222,43.97475093162978,22,9,7,0.5945945945945946,0.24324324324324326,0.7777777777777778,0.21256391526661797,4.70446735395189
legislative,2024,SP,62243,IPIGUÁ,62,9,7,1,0.3870967741935484,0.22580645161290322,0.11290322580645161,0.3387096774193548,49.177452474001456,13.81554895185486,0.3333333333333333,0.2222222222222222,0.2222222222222222,51.899003726519126,42,4,3,0.6774193548387096,0.06451612903225806,0.3333333333333333,0.14516129032258066,6.888888888888888
legislative,2024,SP,62251,BERNARDINO DE CAMPOS,71,9,8,2,0.3380281690140845,0.2112676056338028,0.19718309859154928,0.5492957746478874,51.831410089558574,11.443652852306766,0.4444444444444444,0.1111111111111111,0.4444444444444444,49.54688569472964,49,8,4,0.6901408450704225,0.11267605633802817,0.4444444444444444,0.12755405673477482,7.8398133748056
legislative,2024,SP,62260,TAQUARAL,61,9,7,1,0.4426229508196721,0.32786885245901637,0.13114754098360656,0.4098360655737705,44.27414414111153,13.126298398249082,0.1111111111111111,0.0,0.1111111111111111,49.92014601870865,36,7,5,0.5901639344262295,0.11475409836065574,0.5555555555555556,0.14646600376242944,6.827522935779817
legislative,2024,SP,62278,BILAC,37,9,4,1,0.3783783783783784,0.2972972972972973,0.35135135135135137,0.6756756756756757,47.3197550733485,10.571481000940084,0.2222222222222222,0.1111111111111111,0.5555555555555556,44.16822572058712,20,7,4,0.5405405405405406,0.1891891891891892,0.4444444444444444,0.252008765522279,3.9681159420289855
legislative,2024,SP,62286,FERNÃO,46,9,6,2,0.41304347826086957,0.45652173913043476,0.15217391304347827,0.5652173913043478,47.998750111597175,9.368960164802518,0.1111111111111111,0.3333333333333333,0.1111111111111111,46.3253479352042,34,5,4,0.7391304347826086,0.10869565217391304,0.4444444444444444,0.18714555765595464,5.343434343434343
legislative,2024,SP,62294,BIRIGUI,209,15,16,2,0.3492822966507177,0.23923444976076555,0.42105263157894735,0.5406698564593302,48.5098297358105,11.892811366335103,0.13333333333333333,0.26666666666666666,0.4666666666666667,55.625827059091954,146,14,8,0.6985645933014354,0.06698564593301436,0.5333333333333333,0.07025938050868799,14.232974910394265
legislative,2024,SP,62308,GAVIÃO PEIXOTO,55,9,6,2,0.36363636363636365,0.43636363636363634,0.3090909090909091,0.4727272727272727,41.34129799016863,11.161087236712111,0.2222222222222222,0.3333333333333333,0.5555555555555556,40.28230283671762,42,6,4,0.7636363636363637,0.10909090909090909,0.4444444444444444,0.16958677685950416,5.896686159844053
legislative,2024,SP,62316,BIRITIBA MIRIM,151,11,15,2,0.3576158940397351,0.32450331125827814,0.19205298013245034,0.543046357615894,46.22413206957042,10.27570784520133,0.2727272727272727,0.36363636363636365,0.36363636363636365,46.64302159168688,92,11,5,0.609271523178808,0.0728476821192053,0.45454545454545453,0.07354940572781897,13.596302921884314
legislative,2024,SP,62324,JUMIRIM,28,9,3,2,0.39285714285714285,0.17857142857142858,0.32142857142857145,0.6428571428571429,47.2403441869561,14.45227765276551,0.2222222222222222,0.2222222222222222,0.5555555555555556,42.99703399498061,14,8,5,0.5,0.2857142857142857,0.5555555555555556,0.33673469387755106,2.9696969696969693
legislative,2024,SP,62332,BOA ESPERANÇA DO SUL,50,9,5,2,0.3,0.3,0.18,0.46,47.10362765229295,12.134308014708223,0.3333333333333333,0.2222222222222222,0.4444444444444444,46.7916951859457,31,8,4,0.62,0.16,0.4444444444444444,0.20000000000000004,4.999999999999999
legislative,2024,SP,62340,NANTES,44,9,6,2,0.3409090909090909,0.4090909090909091,0.13636363636363635,0.45454545454545453,48.228610540725526,12.487302666035045,0.0,0.4444444444444444,0.2222222222222222,41.25941136208077,30,5,3,0.6818181818181818,0.11363636363636363,0.3333333333333333,0.1849173553719008,5.40782122905028
legislative,2024,SP,62359,BOCAINA,103,9,12,2,0.33980582524271846,0.2912621359223301,0.23300970873786409,0.4174757281553398,46.382222576636565,12.528473443359662,0.0,0.3333333333333333,0.2222222222222222,51.59631911171952,75,8,3,0.7281553398058253,0.07766990291262135,0.3333333333333333,0.08719012159487229,11.469189189189189
legislative,2024,SP,62367,NOVA CASTILHO,31,9,4,2,0.3548387096774194,0.3870967741935484,0.16129032258064516,0.2903225806451613,42.71047227926078,11.384227527404159,0.1111111111111111,0.3333333333333333,0.2222222222222222,45.26062818465282,22,5,5,0.7096774193548387,0.16129032258064516,0.5555555555555556,0.254942767950052,3.922448979591837
legislative,2024,SP,62375,BOFETE,76,9,9,2,0.32894736842105265,0.2236842105263158,0.23684210526315788,0.5789473684210527,48.893223819301845,12.68096451498607,0.2222222222222222,0.0,0.4444444444444444,54.44368393033691,63,6,3,0.8289473684210527,0.07894736842105263,0.3333333333333333,0.11738227146814403,8.519174041297935
legislative,2024,SP,62383,OUROESTE,56,9,6,1,0.35714285714285715,0.19642857142857142,0.4642857142857143,0.6785714285714286,46.83025325119781,12.76870886733843,0.3333333333333333,0.2222222222222222,0.6666666666666666,44.323979009810635,44,5,3,0.7857142857142857,0.08928571428571429,0.3333333333333333,0.1677295918367347,5.961977186311787
legislative,2024,SP,62391,BOITUVA,162,13,12,2,0.3333333333333333,0.3271604938271605,0.41358024691358025,0.5679012345679012,48.27432588874523,10.259808633221516,0.15384615384615385,0.23076923076923078,0.5384615384615384,46.70689201284684,103,10,6,0.6358024691358025,0.06172839506172839,0.46153846153846156,0.08352385307117816,11.97262773722628
legislative,2024,SP,62405,PAULISTÂNIA,34,9,4,1,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.5588235294117647,48.74026653782663,13.802164133856623,0.0,0.3333333333333333,0.2222222222222222,45.60772682333257,22,4,4,0.6470588235294118,0.11764705882352941,0.4444444444444444,0.25259515570934254,3.9589041095890414
legislative,2024,SP,62413,BOM JESUS DOS PERDÕES,135,11,13,2,0.37777777777777777,0.25925925925925924,0.3851851851851852,0.4962962962962963,46.28417877151621,11.975628437325293,0.18181818181818182,0.18181818181818182,0.5454545454545454,45.07273971750357,100,8,4,0.7407407407407407,0.05925925925925926,0.36363636363636365,0.08378600823045268,11.93516699410609
legislative,2024,SP,62421,RIBEIRÃO DOS ÍNDIOS,30,9,4,1,0.36666666666666664,0.5,0.1,0.43333333333333335,48.25571526351814,11.128503289802378,0.1111111111111111,0.5555555555555556,0.2222222222222222,47.997870560498896,17,6,3,0.5666666666666667,0.2,0.3333333333333333,0.2688888888888889,3.71900826446281
legislative,2024,SP,62430,BORÁ,27,9,3,1,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5925925925925926,49.69898851623697,13.095788343580793,0.2222222222222222,0.3333333333333333,0.1111111111111111,49.06289451669328,15,8,3,0.5555555555555556,0.2962962962962963,0.3333333333333333,0.336076817558299,2.9755102040816332
legislative,2024,SP,62448,TRABIJU,33,9,4,1,0.3333333333333333,0.5757575757575758,0.15151515151515152,0.5757575757575758,46.07379752348952,11.826900439269815,0.1111111111111111,0.8888888888888888,0.1111111111111111,38.76462088371739,17,7,6,0.5151515151515151,0.21212121212121213,0.6666666666666666,0.2617079889807163,3.821052631578947
