election_year,state,municipality_id_tse,municipality_name,main_subject_code,main_subject_name,topic_family,n_lawsuits,baseline_share_2020,leave_uf_out_2020,leave_uf_out_2024,shock_log_growth_2020_2024,bartik_component
2020,CE,98531,QUIXELÔ,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,8,0.08695652173913043,1730.0,1813.0,0.04683507549887267,0.004072615260771536
2020,CE,98531,QUIXELÔ,11657,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,unmapped,3,0.03260869565217391,1321.0,1021.0,-0.25738424964798146,-0.008392964662434178
2020,CE,98531,QUIXELÔ,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,3,0.03260869565217391,2583.0,2715.0,0.04982162377609445,0.0016246181666117754
2020,CE,98531,QUIXELÔ,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,3,0.03260869565217391,4655.0,1582.0,-1.0788349295302613,-0.03517939987598678
2020,CE,98531,QUIXELÔ,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,7,0.07608695652173914,12754.0,10958.0,-0.15176231511251892,-0.0115471326716047
2020,CE,98531,QUIXELÔ,11678,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,unmapped,3,0.03260869565217391,2006.0,541.0,-1.3091303473566915,-0.04268903306597907
2020,CE,98531,QUIXELÔ,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,4,0.043478260869565216,10776.0,6858.0,-0.45185257509751153,-0.019645764134674414
2020,CE,98531,QUIXELÔ,11680,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,unmapped,1,0.010869565217391304,881.0,1123.0,0.24245697444684478,0.0026354018961613564
2020,CE,98531,QUIXELÔ,11681,Propaganda Política - Propaganda Eleitoral - Outdoors,unmapped,3,0.03260869565217391,1364.0,1681.0,0.20882913291383343,0.0068096456384945684
2020,CE,98531,QUIXELÔ,11698,Contas - Não Apresentação das Contas,unmapped,1,0.010869565217391304,12.0,0.0,-2.5649493574615367,-0.027879884320234093
2020,CE,98531,QUIXELÔ,11718,Abuso - De Poder Econômico,abuse_misuse_office,13,0.14130434782608695,2870.0,2738.0,-0.04706751085798633,-0.0066508439255850245
2020,CE,98531,QUIXELÔ,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,5,0.05434782608695652,2318.0,2330.0,0.005161301780225891,0.0002805055315340158
2020,CE,98531,QUIXELÔ,11720,Abuso - Uso Indevido de Meio de Comunicação Social,unmapped,1,0.010869565217391304,402.0,584.0,0.37267528528517424,0.004050818318317111
2020,CE,98531,QUIXELÔ,11773,Propaganda Política - Propaganda Partidária,unmapped,1,0.010869565217391304,571.0,144.0,-1.3724052489592236,-0.01491744835825243
2020,CE,98531,QUIXELÔ,12063,Conduta Vedada ao Agente Público,abuse_misuse_office,3,0.03260869565217391,1294.0,2235.0,0.5461778601413521,0.017810147613304957
2020,CE,98531,QUIXELÔ,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,2,0.021739130434782608,7797.0,7127.0,-0.089836600391898,-0.001952969573736913
2020,CE,98558,UMIRIM,11483,Divulgação de Fatos Inverídicos na Propaganda Eleitoral,unmapped,1,0.058823529411764705,133.0,240.0,0.5869571335397437,0.034526890208220216
2020,CE,98558,UMIRIM,11593,Direito de Resposta,unmapped,2,0.11764705882352941,1509.0,1161.0,-0.26196699239711396,-0.03081964616436635
2020,CE,98558,UMIRIM,11642,Eleições - 1° Turno,unmapped,1,0.058823529411764705,1988.0,809.0,-0.8983530311874883,-0.052844295952205196
2020,CE,98558,UMIRIM,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,3,0.17647058823529413,5535.0,7975.0,0.36516481434416903,0.06444084959014748
2020,CE,98558,UMIRIM,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,2,0.11764705882352941,2804.0,2658.0,-0.05345342671377651,-0.006288638436914884
2020,CE,98558,UMIRIM,11664,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",unmapped,1,0.058823529411764705,1823.0,1175.0,-0.43891304217570415,-0.025818414245629657
2020,CE,98558,UMIRIM,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1,0.058823529411764705,12754.0,10958.0,-0.15176231511251892,-0.00892719500661876
2020,CE,98558,UMIRIM,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1,0.058823529411764705,10776.0,6858.0,-0.45185257509751153,-0.02657956324103009
2020,CE,98558,UMIRIM,11719,Abuso - De Poder Político/Autoridade,abuse_misuse_office,1,0.058823529411764705,2318.0,2330.0,0.005161301780225891,0.00030360598707211125
2020,CE,98558,UMIRIM,11720,Abuso - Uso Indevido de Meio de Comunicação Social,unmapped,1,0.058823529411764705,402.0,584.0,0.37267528528517424,0.02192207560501025
2020,CE,98558,UMIRIM,11721,Captação Ilícita de Sufrágio,unmapped,1,0.058823529411764705,383.0,502.0,0.26994761751201235,0.015879271618353667
2020,CE,98558,UMIRIM,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,2,0.11764705882352941,8469.0,12074.0,0.35460669087467345,0.04171843422054982
2020,CE,98574,VARJOTA,10914,Busca e Apreensão de Bens,unmapped,1,0.02564102564102564,98.0,0.0,-4.59511985013459,-0.11782358590088692
2020,CE,98574,VARJOTA,11487,Injúria na Propaganda Eleitoral,unmapped,1,0.02564102564102564,131.0,71.0,-0.6061358035703153,-0.015541943681290134
2020,CE,98574,VARJOTA,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,1,0.02564102564102564,1712.0,1810.0,0.05563295955929348,0.0014264861425459868
2020,CE,98574,VARJOTA,11600,Inelegibilidade - Desincompatibilização,unmapped,1,0.02564102564102564,71.0,0.0,-4.276666119016055,-0.10965810561579628
2020,CE,98574,VARJOTA,11605,Inelegibilidade - Representação ou Ação de Investigação Judicial Eleitoral Jugada Procedente pela Justiça Eleitoral,unmapped,1,0.02564102564102564,244.0,220.0,-0.10309550902697495,-0.002643474590435255
2020,CE,98574,VARJOTA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,2,0.05128205128205128,5535.0,7975.0,0.36516481434416903,0.018726400735598413
2020,CE,98574,VARJOTA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,6,0.15384615384615385,4261.0,2734.0,-0.44360709780248087,-0.06824724581576629
2020,CE,98574,VARJOTA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,2,0.05128205128205128,5796.0,4325.0,-0.2926972148267293,-0.01501011358085791
2020,CE,98574,VARJOTA,11657,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,unmapped,1,0.02564102564102564,1321.0,1021.0,-0.25738424964798146,-0.006599596144820037
2020,CE,98574,VARJOTA,11663,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,unmapped,2,0.05128205128205128,1488.0,955.0,-0.44310211963260837,-0.022723185622185043
2020,CE,98574,VARJOTA,11664,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",unmapped,1,0.02564102564102564,1823.0,1175.0,-0.43891304217570415,-0.011254180568607799
2020,CE,98574,VARJOTA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1,0.02564102564102564,12754.0,10958.0,-0.15176231511251892,-0.0038913414131415106
2020,CE,98574,VARJOTA,11673,Propaganda Política - Propaganda Eleitoral - Rádio,unmapped,1,0.02564102564102564,909.0,961.0,0.055569851154810834,0.001424867978328483
2020,CE,98574,VARJOTA,11678,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,unmapped,1,0.02564102564102564,2006.0,541.0,-1.3091303473566915,-0.03356744480401773
2020,CE,98574,VARJOTA,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1,0.02564102564102564,10776.0,6858.0,-0.45185257509751153,-0.011585963464038757
2020,CE,98574,VARJOTA,11680,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,unmapped,1,0.02564102564102564,881.0,1123.0,0.24245697444684478,0.006216845498637045
2020,CE,98574,VARJOTA,11681,Propaganda Política - Propaganda Eleitoral - Outdoors,unmapped,1,0.02564102564102564,1364.0,1681.0,0.20882913291383343,0.005354593151636755
2020,CE,98574,VARJOTA,11718,Abuso - De Poder Econômico,abuse_misuse_office,2,0.05128205128205128,2870.0,2738.0,-0.04706751085798633,-0.00241371850553776
2020,CE,98574,VARJOTA,11721,Captação Ilícita de Sufrágio,unmapped,2,0.05128205128205128,383.0,502.0,0.26994761751201235,0.01384346756471858
2020,CE,98574,VARJOTA,12063,Conduta Vedada ao Agente Público,abuse_misuse_office,2,0.05128205128205128,1294.0,2235.0,0.5461778601413521,0.02800912103288985
2020,CE,98574,VARJOTA,12588,Crimes Conexos,unmapped,1,0.02564102564102564,203.0,0.0,-5.318119993844216,-0.13636205112421065
2020,CE,98574,VARJOTA,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,4,0.10256410256410256,8469.0,12074.0,0.35460669087467345,0.036369917012787016
2020,CE,98574,VARJOTA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,3,0.07692307692307693,7797.0,7127.0,-0.089836600391898,-0.006910507722453693
2020,DF,97012,BRASÍLIA,11438,Inscrição Fraudulenta,unmapped,1,0.5,65.0,0.0,-4.189654742026425,-2.0948273710132126
2020,DF,97012,BRASÍLIA,12592,Direito Líquido e Certo,unmapped,1,0.5,655.0,0.0,-6.486160788944089,-3.2430803944720443
2020,ES,56006,SÃO DOMINGOS DO NORTE,10750,Injúria,unmapped,1,0.06666666666666667,76.0,0.0,-4.343805421853684,-0.28958702812357895
2020,ES,56006,SÃO DOMINGOS DO NORTE,10819,Aliciamento de eleitores,unmapped,1,0.06666666666666667,11.0,0.0,-2.4849066497880004,-0.16566044331920002
2020,ES,56006,SÃO DOMINGOS DO NORTE,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,2,0.13333333333333333,5799.0,8065.0,0.32979977889880274,0.0439733038531737
2020,ES,56006,SÃO DOMINGOS DO NORTE,11657,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,unmapped,1,0.06666666666666667,1401.0,1104.0,-0.23805445364268252,-0.015870296909512166
2020,ES,56006,SÃO DOMINGOS DO NORTE,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,1,0.06666666666666667,2705.0,2818.0,0.04091068238337936,0.002727378825558624
2020,ES,56006,SÃO DOMINGOS DO NORTE,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1,0.06666666666666667,4770.0,1674.0,-1.046742761256941,-0.06978285075046274
2020,ES,56006,SÃO DOMINGOS DO NORTE,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1,0.06666666666666667,11339.0,7361.0,-0.4320046633427772,-0.02880031088951848
2020,ES,56006,SÃO DOMINGOS DO NORTE,11680,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,unmapped,1,0.06666666666666667,1010.0,1289.0,0.24370227833524627,0.016246818555683086
2020,ES,56006,SÃO DOMINGOS DO NORTE,11723,Propaganda Política - Propaganda Institucional,unmapped,2,0.13333333333333333,1419.0,980.0,-0.3698396910299433,-0.04931195880399244
2020,ES,56006,SÃO DOMINGOS DO NORTE,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,3,0.2,8313.0,7552.0,-0.0959960054991349,-0.01919920109982698
2020,ES,56006,SÃO DOMINGOS DO NORTE,12639,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,information_environment,1,0.06666666666666667,2593.0,2046.0,-0.23682577921510006,-0.01578838528100667
2020,ES,56014,AFONSO CLÁUDIO,11663,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,unmapped,1,0.16666666666666666,1580.0,1047.0,-0.41117397232848507,-0.06852899538808084
2020,ES,56014,AFONSO CLÁUDIO,11678,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,unmapped,2,0.3333333333333333,2076.0,613.0,-1.2186848957289698,-0.40622829857632325
2020,ES,56014,AFONSO CLÁUDIO,11738,Cautelar Inominada - Preparatória,unmapped,1,0.16666666666666666,196.0,131.0,-0.4004018061516179,-0.06673363435860298
2020,ES,56014,AFONSO CLÁUDIO,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1,0.16666666666666666,8884.0,12814.0,0.36625189820941983,0.061041983034903304
2020,ES,56014,AFONSO CLÁUDIO,12639,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,information_environment,1,0.16666666666666666,2593.0,2046.0,-0.23682577921510006,-0.039470963202516675
2020,ES,56022,ÁGUA DOCE DO NORTE,11484,Calúnia na Propaganda Eleitoral,information_environment,1,0.09090909090909091,795.0,586.0,-0.3045743660162863,-0.0276885787287533
2020,ES,56022,ÁGUA DOCE DO NORTE,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,1,0.09090909090909091,1814.0,1947.0,0.0707177375035295,0.006428885227593591
2020,ES,56022,ÁGUA DOCE DO NORTE,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,2,0.18181818181818182,6014.0,4532.0,-0.28287237746793004,-0.051431341357805464
2020,ES,56022,ÁGUA DOCE DO NORTE,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,1,0.09090909090909091,4860.0,4333.0,-0.11475327494915177,-0.010432115904468343
2020,ES,56022,ÁGUA DOCE DO NORTE,11664,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",unmapped,2,0.18181818181818182,1864.0,1207.0,-0.43429495358315506,-0.07896271883330093
2020,ES,56022,ÁGUA DOCE DO NORTE,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1,0.09090909090909091,11339.0,7361.0,-0.4320046633427772,-0.039273151212979744
2020,ES,56022,ÁGUA DOCE DO NORTE,11718,Abuso - De Poder Econômico,abuse_misuse_office,1,0.09090909090909091,3107.0,2844.0,-0.08841636492710592,-0.008037851357009629
2020,ES,56022,ÁGUA DOCE DO NORTE,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1,0.09090909090909091,8884.0,12814.0,0.36625189820941983,0.03329562710994726
2020,ES,56022,ÁGUA DOCE DO NORTE,3395,Calúnia,unmapped,1,0.09090909090909091,266.0,356.0,0.2904871233793891,0.02640792030721719
2020,ES,56030,ALEGRE,11484,Calúnia na Propaganda Eleitoral,information_environment,1,0.07142857142857142,795.0,586.0,-0.3045743660162863,-0.02175531185830616
2020,ES,56030,ALEGRE,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,2,0.14285714285714285,2887.0,2750.0,-0.04859973908814208,-0.006942819869734582
2020,ES,56030,ALEGRE,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,1,0.07142857142857142,6014.0,4532.0,-0.28287237746793004,-0.02020516981913786
2020,ES,56030,ALEGRE,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,10,0.7142857142857143,13195.0,12230.0,-0.07594004086110928,-0.054242886329363776
2020,ES,56049,IRUPI,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,2,0.5,5799.0,8065.0,0.32979977889880274,0.16489988944940137
2020,ES,56049,IRUPI,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1,0.25,4770.0,1674.0,-1.046742761256941,-0.2616856903142353
2020,ES,56049,IRUPI,3396,Difamação,unmapped,1,0.25,105.0,212.0,0.6978530715973585,0.17446326789933964
2020,ES,56057,ALFREDO CHAVES,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1,0.08333333333333333,4456.0,2943.0,-0.41470669309778874,-0.03455889109148239
2020,ES,56057,ALFREDO CHAVES,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,3,0.25,4860.0,4333.0,-0.11475327494915177,-0.028688318737287943
2020,ES,56057,ALFREDO CHAVES,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1,0.08333333333333333,4770.0,1674.0,-1.046742761256941,-0.08722856343807842
2020,ES,56057,ALFREDO CHAVES,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,3,0.25,13195.0,12230.0,-0.07594004086110928,-0.01898501021527732
2020,ES,56057,ALFREDO CHAVES,11668,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,campaign_conduct,1,0.08333333333333333,1432.0,852.0,-0.5187658803364927,-0.04323049002804106
2020,ES,56057,ALFREDO CHAVES,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,2,0.16666666666666666,8884.0,12814.0,0.36625189820941983,0.061041983034903304
2020,ES,56057,ALFREDO CHAVES,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,1,0.08333333333333333,8313.0,7552.0,-0.0959960054991349,-0.007999667124927907
2020,ES,56065,ALTO RIO NOVO,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,5,0.15625,1814.0,1947.0,0.0707177375035295,0.011049646484926484
2020,ES,56065,ALTO RIO NOVO,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,1,0.03125,5799.0,8065.0,0.32979977889880274,0.010306243090587586
2020,ES,56065,ALTO RIO NOVO,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,2,0.0625,2887.0,2750.0,-0.04859973908814208,-0.00303748369300888
2020,ES,56065,ALTO RIO NOVO,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,7,0.21875,4860.0,4333.0,-0.11475327494915177,-0.02510227889512695
2020,ES,56065,ALTO RIO NOVO,11656,Propaganda Política - Propaganda Eleitoral - Bem Particular,unmapped,1,0.03125,1840.0,1842.0,0.0010857764367449008,3.393051364827815e-05
2020,ES,56065,ALTO RIO NOVO,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,4,0.125,4770.0,1674.0,-1.046742761256941,-0.13084284515711764
2020,ES,56065,ALTO RIO NOVO,11664,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",unmapped,3,0.09375,1864.0,1207.0,-0.43429495358315506,-0.04071515189842079
2020,ES,56065,ALTO RIO NOVO,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,4,0.125,13195.0,12230.0,-0.07594004086110928,-0.00949250510763866
2020,ES,56065,ALTO RIO NOVO,11718,Abuso - De Poder Econômico,abuse_misuse_office,2,0.0625,3107.0,2844.0,-0.08841636492710592,-0.00552602280794412
2020,ES,56065,ALTO RIO NOVO,11723,Propaganda Política - Propaganda Institucional,unmapped,1,0.03125,1419.0,980.0,-0.3698396910299433,-0.011557490344685728
2020,ES,56065,ALTO RIO NOVO,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,2,0.0625,8884.0,12814.0,0.36625189820941983,0.02289074363808874
2020,ES,56073,ANCHIETA,10751,Captação ilícita de votos ou corrupção eleitoral,unmapped,1,0.02040816326530612,197.0,62.0,-1.1451323043030026,-0.02337004702659189
2020,ES,56073,ANCHIETA,11593,Direito de Resposta,unmapped,1,0.02040816326530612,1538.0,1163.0,-0.27927050554749666,-0.00569939807239789
2020,ES,56073,ANCHIETA,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,1,0.02040816326530612,1814.0,1947.0,0.0707177375035295,0.0014432191327250917
2020,ES,56073,ANCHIETA,11597,Inelegibilidade - Analfabetismo,unmapped,5,0.10204081632653061,0.0,0.0,0.0,0.0
2020,ES,56073,ANCHIETA,11605,Inelegibilidade - Representação ou Ação de Investigação Judicial Eleitoral Jugada Procedente pela Justiça Eleitoral,unmapped,1,0.02040816326530612,258.0,0.0,-5.556828061699537,-0.11340465432039872
2020,ES,56073,ANCHIETA,11642,Eleições - 1° Turno,unmapped,1,0.02040816326530612,2023.0,819.0,-0.9035266901490582,-0.018439320207123636
2020,ES,56073,ANCHIETA,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,3,0.061224489795918366,5799.0,8065.0,0.32979977889880274,0.020191823197885882
2020,ES,56073,ANCHIETA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,5,0.10204081632653061,6014.0,4532.0,-0.28287237746793004,-0.028864528313054087
2020,ES,56073,ANCHIETA,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1,0.02040816326530612,4770.0,1674.0,-1.046742761256941,-0.021362097168509002
2020,ES,56073,ANCHIETA,11663,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,unmapped,1,0.02040816326530612,1580.0,1047.0,-0.41117397232848507,-0.008391305557724184
2020,ES,56073,ANCHIETA,11666,Propaganda Política - Propaganda Eleitoral - Debate Político,unmapped,1,0.02040816326530612,343.0,181.0,-0.636634970296603,-0.012992550414216387
2020,ES,56073,ANCHIETA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,20,0.40816326530612246,13195.0,12230.0,-0.07594004086110928,-0.03099593504535073
2020,ES,56073,ANCHIETA,11677,Propaganda Política - Propaganda Eleitoral - Imprensa Escrita - Jornal/Revista/Tabloide,unmapped,2,0.04081632653061224,532.0,285.0,-0.6225296133459919,-0.02540937197330579
2020,ES,56073,ANCHIETA,11678,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,unmapped,1,0.02040816326530612,2076.0,613.0,-1.2186848957289698,-0.02487112032099938
2020,ES,56073,ANCHIETA,11718,Abuso - De Poder Econômico,abuse_misuse_office,1,0.02040816326530612,3107.0,2844.0,-0.08841636492710592,-0.0018044156107572635
2020,ES,56073,ANCHIETA,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1,0.02040816326530612,8884.0,12814.0,0.36625189820941983,0.007474528534886118
2020,ES,56073,ANCHIETA,12637,Propaganda Política - Propaganda Eleitoral - Redes Sociais,information_environment,1,0.02040816326530612,8313.0,7552.0,-0.0959960054991349,-0.001959102153043569
2020,ES,56073,ANCHIETA,12638,Propaganda Política - Propaganda Eleitoral - Impulsionamento,information_environment,2,0.04081632653061224,1413.0,1131.0,-0.22243658769338914,-0.009079044395648536
2020,ES,56081,VILA PAVÃO,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,1,0.08333333333333333,1814.0,1947.0,0.0707177375035295,0.0058931447919607916
2020,ES,56081,VILA PAVÃO,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,2,0.16666666666666666,4456.0,2943.0,-0.41470669309778874,-0.06911778218296478
2020,ES,56081,VILA PAVÃO,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,1,0.08333333333333333,6014.0,4532.0,-0.28287237746793004,-0.023572698122327502
2020,ES,56081,VILA PAVÃO,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,2,0.16666666666666666,4770.0,1674.0,-1.046742761256941,-0.17445712687615683
2020,ES,56081,VILA PAVÃO,11664,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",unmapped,1,0.08333333333333333,1864.0,1207.0,-0.43429495358315506,-0.03619124613192959
2020,ES,56081,VILA PAVÃO,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,3,0.25,13195.0,12230.0,-0.07594004086110928,-0.01898501021527732
2020,ES,56081,VILA PAVÃO,11668,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,campaign_conduct,1,0.08333333333333333,1432.0,852.0,-0.5187658803364927,-0.04323049002804106
2020,ES,56081,VILA PAVÃO,11679,Propaganda Política - Propaganda Eleitoral - Internet,information_environment,1,0.08333333333333333,11339.0,7361.0,-0.4320046633427772,-0.036000388611898096
2020,ES,56090,APIACÁ,11649,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,campaign_conduct,2,0.09090909090909091,5799.0,8065.0,0.32979977889880274,0.02998179808170934
2020,ES,56090,APIACÁ,11650,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,campaign_conduct,1,0.045454545454545456,2887.0,2750.0,-0.04859973908814208,-0.0022090790494610035
2020,ES,56090,APIACÁ,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,3,0.13636363636363635,4860.0,4333.0,-0.11475327494915177,-0.015648173856702512
2020,ES,56090,APIACÁ,11658,Propaganda Política - Propaganda Eleitoral - Bem Público,campaign_conduct,3,0.13636363636363635,2705.0,2818.0,0.04091068238337936,0.0055787294159153665
2020,ES,56090,APIACÁ,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,4,0.18181818181818182,13195.0,12230.0,-0.07594004086110928,-0.013807280156565325
2020,ES,56090,APIACÁ,11678,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,unmapped,3,0.13636363636363635,2076.0,613.0,-1.2186848957289698,-0.16618430396304132
2020,ES,56090,APIACÁ,11681,Propaganda Política - Propaganda Eleitoral - Outdoors,unmapped,2,0.09090909090909091,1475.0,1879.0,0.24193605066357726,0.02199418642396157
2020,ES,56090,APIACÁ,11718,Abuso - De Poder Econômico,abuse_misuse_office,2,0.09090909090909091,3107.0,2844.0,-0.08841636492710592,-0.008037851357009629
2020,ES,56090,APIACÁ,12635,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,information_environment,1,0.045454545454545456,8884.0,12814.0,0.36625189820941983,0.01664781355497363
2020,ES,56090,APIACÁ,12639,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,information_environment,1,0.045454545454545456,2593.0,2046.0,-0.23682577921510006,-0.010764808146140913
2020,ES,56103,MARECHAL FLORIANO,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1,0.08333333333333333,4456.0,2943.0,-0.41470669309778874,-0.03455889109148239
2020,ES,56103,MARECHAL FLORIANO,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,3,0.25,4860.0,4333.0,-0.11475327494915177,-0.028688318737287943
2020,ES,56103,MARECHAL FLORIANO,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,1,0.08333333333333333,4770.0,1674.0,-1.046742761256941,-0.08722856343807842
2020,ES,56103,MARECHAL FLORIANO,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,3,0.25,13195.0,12230.0,-0.07594004086110928,-0.01898501021527732
