municipality_id_tse,biv_act10,biv_subject,biv_pair
07196,0.0723890468623356,0.0266051754958907,0.023073276164302214
07200,0.0,0.0,0.0
07218,0.0723890468623356,-0.043405718505534985,-0.03338701603273719
07226,-0.15547886812266398,-0.4677645438470224,-0.5718858805272378
07234,0.01783349065627604,-0.026307593870136557,-1.334150355141653
07242,0.0,0.0,0.0
07250,-0.15547886812266398,-0.15841637216957904,-0.20323290007976036
07269,-0.09851188937641409,-0.12818429912824802,-1.9409905818881708
07277,0.11837913580330528,0.015906663154679146,0.11797814911688798
07285,0.06333399387247551,-0.23115929407223845,-0.32384081765572487
07293,0.01783349065627604,-0.14922746619907865,-0.7609573366805334
07307,0.10448967004574605,-0.026008169610551857,-0.02099881837415296
07315,0.0921432765136651,0.03249225289912435,-0.08174617638222695
07323,0.1365902932291565,-0.008610620715568729,-0.008610620715568729
07331,0.062372527483120166,-0.1157694759936958,-0.0651113456273781
07340,0.15510958090590216,0.09416987824814765,0.05772358757220605
07358,0.0723890468623356,-0.030517832231906183,0.14653027578756816
07366,0.12918108272338635,-0.21200699111472798,-0.09557248157357234
07374,0.0,0.0,0.0
07382,-0.04526027514268212,-0.19513797744884975,-0.38503384978463284
07390,0.09778994868985258,0.20663753600326906,-0.16240879370024452
07404,0.0723890468623356,0.0266051754958907,0.023073276164302214
07412,0.1365902932291565,-0.008610620715568729,-0.008610620715568729
07420,0.20986929063947235,0.3872828372397419,0.4633653542987024
07439,0.0,0.0,0.0
07447,0.0723890468623356,-0.043405718505534985,-0.03338701603273719
07455,0.0,0.0,0.0
07463,0.01783349065627604,0.07764009165133541,-0.1777313847604045
07471,0.10448967004574605,0.1352102829210451,0.1336231921375015
07480,-0.15547886812266398,-0.5472405705077694,0.4054651081081645
07498,0.0,0.0,0.0
07501,0.0,0.0,0.0
07510,0.13362660902684845,-0.039483966662878796,-0.18303387726592527
07528,0.026999102477101765,-0.03078363987463284,-0.24193969586602337
07536,0.21690271367772665,-0.22306237996380995,-0.31546009333913566
07544,0.04511126875930582,-0.02495381527072782,0.030102451236088935
07552,-0.0043647660742667654,-0.13456154636283008,-1.254354117391345
07560,0.0723890468623356,-0.043405718505534985,-0.03338701603273719
07579,0.07968592238429167,-0.13074164968791302,-0.0958159507711964
07595,0.0,0.0,0.0
07609,0.0,0.0,0.0
07617,0.011521247720720273,0.21025386314466343,-0.5814149707862435
07625,0.0,0.0,0.0
07633,0.049352491683042427,-0.29689297562542233,-0.23785931057223608
07641,0.1365902932291565,0.24381539034619948,0.2441731081107008
07650,0.011669279801330035,-0.5756251588858428,-0.40448144656591717
07668,-0.1458322137256327,-0.6533425554220869,-2.6605771993162253
07676,-0.0004736401540785806,-0.13272451680125044,-0.3074081658065822
07684,0.0,0.0,0.0
07692,0.03425959381311987,-0.09043505031790966,-0.2517165928623724
07706,0.1365902932291565,0.24381539034619948,0.2441731081107008
07714,0.03923390611188301,-0.0380461926072897,-0.9666439095113392
07722,-0.00944428744675374,0.18277874033534047,0.3532923485330697
07730,-0.09447063809041403,-0.22799511190312333,-0.4494734256509254
07749,0.1002125015963593,0.3075375853534761,0.2157650776747022
07765,-0.09851188937641409,-0.410919509972829,-1.709391143532384
07773,-0.07281492338767759,-0.0679897317613749,-0.25169250591692033
07781,0.0723890468623356,-0.043405718505534985,-0.03338701603273719
07790,0.1365902932291565,0.24381539034619948,0.2441731081107008
07803,0.0,0.0,0.0
07811,0.1560990574255362,0.1624701400223365,0.16589626503392174
07838,0.0,0.0,0.0
07846,0.02506872251311698,-0.029958344253622204,-0.10482822521491375
07854,0.08618253923539143,0.023477650296487962,-0.004825894990833891
07862,0.0,0.0,0.0
07870,-0.15547886812266398,-0.34934334745249984,-2.360854001118022
07889,0.10448967004574605,0.10020483592033225,0.10539304603898181
07897,-0.15547886812266398,-0.25728138253870436,-0.6018270365555467
07900,-0.15547886812266398,0.18962085927556682,-0.13657553500575048
07919,0.1640425427137601,0.24801594741585917,0.17471720179279188
07927,0.0,0.0,0.0
07935,0.04907422765255465,0.11662542481840053,-0.5406288030698818
07943,0.1365902932291565,-0.5563442276747047,-0.8241625712356927
07951,0.07738636332429008,0.07413372480128513,0.33882681498346845
07978,0.15306164291991864,-0.01022135585547659,-0.10488469894953027
07986,0.0,0.0,0.0
07994,0.21289520765397066,0.3627019145874864,0.4627294923792367
08001,0.0,0.0,0.0
08010,0.0,0.0,0.0
08028,0.0,0.0,0.0
08036,-0.0342485480274823,0.04969969805597444,-0.6570091468179654
08044,0.1777686674560619,0.2786777298145875,-0.22808900100154705
08052,-0.014440195896564173,-0.36559385280278056,-0.5540930267269324
08060,-0.01421364832992441,0.08246880958379178,0.156548786218411
08079,0.1365902932291565,0.24381539034619948,0.2441731081107008
08087,0.1365902932291565,0.11760238481531538,0.11778124369756604
08095,0.03395054230263461,-0.04940633669286404,-0.07982812350027246
08109,-0.15547886812266398,0.18962085927556682,-0.13657553500575048
08117,-0.15547886812266398,0.18962085927556682,-1.6094379124341003
08125,0.1365902932291565,0.24381539034619948,0.2441731081107008
08133,-0.0825005503969501,-0.2876621654196471,-1.4553937595708468
08141,0.0,0.0,0.0
08150,0.23045847775292505,0.4047140069739359,0.5176865194061036
08168,0.06299812591738635,-0.06131736669752766,-0.07840115316551143
08176,0.10448967004574605,0.06028181512230901,0.0017304100368882303
08184,-0.04526027514268212,0.1155152997168208,-1.179621705067506
08192,-0.15547886812266398,-0.4677645438470224,-1.0408344880012983
08206,0.1365902932291565,0.24381539034619948,0.2441731081107008
08214,-0.11689225053453889,-0.36146477884572636,-0.45083371313801557
08222,0.0,0.0,0.0
08249,0.16436922474427496,0.4500937398429339,0.6658813295950754
08257,0.10448967004574605,-0.026008169610551857,-0.1257035549655865
08265,0.17701346479933022,0.3332285066899565,0.06323320431171843
08273,0.05976343106983213,0.1128912277320207,-0.012037260695919628
08281,0.1365902932291565,0.24381539034619948,0.2441731081107008
08290,0.0,0.0,0.0
08303,0.0,0.0,0.0
08311,0.11518987777354953,0.5323360369140753,-0.7764622900221348
