election_year,uf,zona,id_municipio,id_municipio_tse,assunto,n_proc,n_proc_orig,n_proc_pre_eleic,n_dec,tempo_med_dias
2024,MA,46,2111052,8320,Cargo - Prefeito,2,2,2,4,648.8
2024,MA,46,2111052,8320,Cargo - Vereador,30,30,30,61,648.1
2024,MA,46,2111052,8320,Impugnação ao Registro de Candidatura,2,1,2,5,681.6
2024,MA,46,2111052,8320,Partido Político - Órgão de Direção Municipal,9,9,0,18,595.0
2024,MA,46,2111052,8320,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,3,3,3,6,662.1
2024,MA,46,2111052,8320,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,2,1,2,6,667.4
2024,MA,46,2111052,8320,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,1,1,1,2,662.5
2024,MA,46,2111052,8320,Propaganda Política - Propaganda Eleitoral - Internet,2,2,2,6,649.2
2024,MA,46,2111052,8320,Registro de Candidatura - DRAP Partido/Coligação,5,5,5,5,680.1
2024,MA,46,2111052,8320,Registro de Candidatura - RRC - Candidato,32,32,32,32,678.8
2024,MA,46,2111052,8320,Transgressões Eleitorais,1,1,1,2,644.4
2024,MA,47,2111201,8893,Abuso,1,1,1,1,645.3
2024,MA,47,2111201,8893,Abuso - De Poder Econômico,1,0,1,7,669.5
2024,MA,47,2111201,8893,Ausência ou Abandono aos Trabalhos Eleitorais,6,6,0,17,349.9
2024,MA,47,2111201,8893,Boca de urna,1,0,0,10,544.5
2024,MA,47,2111201,8893,Cancelamento de Registro de Candidatura,1,1,1,2,650.2
2024,MA,47,2111201,8893,Candidatura Fictícia,1,0,0,8,532.5
2024,MA,47,2111201,8893,Captação ilícita de votos ou corrupção eleitoral,1,1,0,9,575.5
2024,MA,47,2111201,8893,Cargo - Prefeito,5,5,5,13,648.2
2024,MA,47,2111201,8893,Cargo - Vereador,319,311,308,876,647.2
2024,MA,47,2111201,8893,Citação,1,1,0,1,558.5
2024,MA,47,2111201,8893,Contas - Não Apresentação das Contas,2,2,0,6,337.9
2024,MA,47,2111201,8893,Corrupção Eleitoral,3,3,0,31,608.8
2024,MA,47,2111201,8893,Eleições - 1° Turno,1,1,0,2,467.4
2024,MA,47,2111201,8893,Execução - Cumprimento de Sentença,9,9,9,74,648.8
2024,MA,47,2111201,8893,Filiação Partidária - Cancelamento,1,1,1,2,767.7
2024,MA,47,2111201,8893,Filiação Partidária - Coexistência,1,1,1,1,809.6
2024,MA,47,2111201,8893,Filiação Partidária - Exclusão,1,1,1,2,728.5
2024,MA,47,2111201,8893,Filiação Partidária - Lista Especial,3,2,3,8,713.0
2024,MA,47,2111201,8893,Impugnação ao Registro de Candidatura,2,1,2,7,682.3
2024,MA,47,2111201,8893,Induzimento à Inscrição de Eleitor em Infração às Normas Legais,1,1,0,5,370.4
2024,MA,47,2111201,8893,Inscrição Fraudulenta,4,4,0,56,626.9
2024,MA,47,2111201,8893,Matéria Administrativa,1,1,1,1,670.5
2024,MA,47,2111201,8893,Nulidade - Execução Instaurada Antes de Condição ou Termo,1,1,0,2,503.3
2024,MA,47,2111201,8893,Obtenção de Documento Falso para Fins Eleitorais,1,1,0,6,543.6
2024,MA,47,2111201,8893,Partido Político - Órgão de Direção Municipal,25,25,11,53,608.4
2024,MA,47,2111201,8893,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,3,708.1
2024,MA,47,2111201,8893,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,1,1,1,2,677.5
2024,MA,47,2111201,8893,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,2,2,2,5,671.5
2024,MA,47,2111201,8893,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,1,0,1,5,663.1
2024,MA,47,2111201,8893,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,4,0,4,13,778.4
2024,MA,47,2111201,8893,Propaganda Política - Propaganda Eleitoral - Internet,1,1,1,2,691.4
2024,MA,47,2111201,8893,Propaganda Política - Propaganda Eleitoral - Redes Sociais,1,0,1,3,691.6
2024,MA,47,2111201,8893,Recursos Financeiros de Campanha Eleitoral,2,2,0,4,175.6
2024,MA,47,2111201,8893,Registro de Candidatura - DRAP Partido/Coligação,22,22,22,26,682.7
2024,MA,47,2111201,8893,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,1,1,1,659.4
2024,MA,47,2111201,8893,Registro de Candidatura - RRC - Candidato,333,326,333,378,683.6
2024,MA,47,2111201,8893,Registro de Candidatura - RRCI - Candidato Individual,1,1,1,1,680.5
2024,MA,47,2111201,8893,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,1,1,1,1,648.6
2024,MA,47,2111201,8893,Requerimento,1,1,0,2,657.6
2024,MA,47,2111201,8893,Requerimento de Acesso ao Sistema Interno de Controle e Dados de Pesquisas Eleitorais,1,1,1,3,714.5
2024,MA,47,2111201,8893,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,1,3,690.6
2024,MA,47,2111201,8893,Violação do Sigilo do Voto,1,1,0,7,624.6
2024,MA,47,2111201,8893,Votação Múltipla ou Realizada em Lugar de Outrem,1,1,0,11,526.5
2024,MA,48,2103802,7730,Cargo - Prefeito,2,1,2,9,648.0
2024,MA,48,2103802,7730,Cargo - Vereador,36,21,36,149,649.3
2024,MA,48,2103802,7730,Execução - Cumprimento de Sentença,7,5,7,102,650.7
2024,MA,48,2103802,7730,Inscrição Fraudulenta,1,1,0,11,340.6
2024,MA,48,2103802,7730,"Ocultação, Sonegação ou Recusa de Fornecimento de Utilidades, Alimentos e Transporte no Dia da Eleição",2,1,0,4,623.2
2024,MA,48,2103802,7730,Partido Político - Órgão de Direção Municipal,9,9,6,27,585.1
2024,MA,48,2103802,7730,Pedido de Dispensa de Convocação para Trabalhos Eleitorais,1,1,1,3,672.1
2024,MA,48,2103802,7730,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,2,631.5
2024,MA,48,2103802,7730,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,1,0,1,4,677.3
2024,MA,48,2103802,7730,Propaganda Política - Propaganda Eleitoral - Internet,2,1,2,5,787.1
2024,MA,48,2103802,7730,Registro de Candidatura - DRAP Partido/Coligação,6,6,6,6,680.6
2024,MA,48,2103802,7730,Registro de Candidatura - RRC - Candidato,47,47,47,50,680.6
2024,MA,48,2103802,7730,Requerimento,2,2,2,5,636.2
2024,MA,48,2104503,7870,Cargo - Prefeito,1,1,1,2,648.0
2024,MA,48,2104503,7870,Cargo - Vereador,22,21,22,52,648.4
2024,MA,48,2104503,7870,Execução - Cumprimento de Sentença,2,2,2,23,648.9
2024,MA,48,2104503,7870,Partido Político - Órgão de Direção Municipal,5,5,3,19,626.8
2024,MA,48,2104503,7870,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",2,2,2,5,651.4
2024,MA,48,2104503,7870,Registro de Candidatura - DRAP Partido/Coligação,5,5,5,5,680.6
2024,MA,48,2104503,7870,Registro de Candidatura - RRC - Candidato,27,27,27,31,680.6
2024,MA,49,2100402,7072,Cargo - Prefeito,2,2,2,3,648.2
2024,MA,49,2100402,7072,Cargo - Vereador,22,22,22,33,648.8
2024,MA,49,2100402,7072,Partido Político - Órgão de Direção Municipal,8,8,4,23,621.7
2024,MA,49,2100402,7072,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,5,4,5,15,656.9
2024,MA,49,2100402,7072,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,1,1,1,3,629.3
2024,MA,49,2100402,7072,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,1,0,1,3,686.4
2024,MA,49,2100402,7072,Propaganda Política - Propaganda Eleitoral - Redes Sociais,9,9,9,25,673.1
2024,MA,49,2100402,7072,Registro de Candidatura - DRAP Partido/Coligação,5,5,5,6,679.9
2024,MA,49,2100402,7072,Registro de Candidatura - RRC - Candidato,26,26,26,26,680.2
2024,MA,49,2100402,7072,Requerimento de Acesso ao Sistema Interno de Controle e Dados de Pesquisas Eleitorais,3,3,3,6,673.3
2024,MA,49,2102150,7307,Cargo - Prefeito,2,2,2,4,648.6
2024,MA,49,2102150,7307,Cargo - Vereador,21,21,20,33,646.6
2024,MA,49,2102150,7307,Desobediência a Ordens ou Instruções da Justiça Eleitoral,1,1,1,1,637.2
2024,MA,49,2102150,7307,Eleições - 1° Turno,1,1,0,1,625.5
2024,MA,49,2102150,7307,Filiação Partidária - Exclusão,1,1,1,2,699.3
2024,MA,49,2102150,7307,Partido Político - Órgão de Direção Municipal,4,4,4,12,648.4
2024,MA,49,2102150,7307,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,2,2,2,5,629.0
2024,MA,49,2102150,7307,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,1,1,1,3,694.3
2024,MA,49,2102150,7307,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,2,2,2,4,663.8
2024,MA,49,2102150,7307,Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata,2,1,2,8,728.9
2024,MA,49,2102150,7307,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,1,0,1,4,736.3
2024,MA,49,2102150,7307,Propaganda Política - Propaganda Eleitoral - Redes Sociais,1,0,1,6,790.3
2024,MA,49,2102150,7307,Registro de Candidatura - DRAP Partido/Coligação,4,4,4,4,681.3
2024,MA,49,2102150,7307,Registro de Candidatura - RRC - Candidato,24,24,24,25,680.8
2024,MA,49,2102150,7307,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,1,1,1,1,648.2
2024,MA,49,2113009,9539,Cargo - Prefeito,3,2,3,15,648.3
2024,MA,49,2113009,9539,Cargo - Vereador,51,50,50,105,647.2
2024,MA,49,2113009,9539,Corrupção Eleitoral,1,1,0,5,623.5
2024,MA,49,2113009,9539,Execução - Cumprimento de Sentença,1,0,1,7,651.5
2024,MA,49,2113009,9539,Partido Político - Órgão de Direção Municipal,9,8,6,36,631.1
2024,MA,49,2113009,9539,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,1,0,1,2,691.0
2024,MA,49,2113009,9539,Propaganda Política - Propaganda Eleitoral - Outdoors,1,1,1,2,662.4
2024,MA,49,2113009,9539,Registro de Candidatura - DRAP Partido/Coligação,9,9,9,9,681.2
2024,MA,49,2113009,9539,Registro de Candidatura - Preenchimento de Vaga Remanescente,2,2,2,2,680.7
2024,MA,49,2113009,9539,Registro de Candidatura - RRC - Candidato,54,52,54,57,681.0
2024,MA,49,2113009,9539,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,1,1,1,1,664.1
2024,MA,5,2100303,7056,Abuso,1,1,1,2,627.4
2024,MA,5,2100303,7056,Abuso - De Poder Econômico,2,2,2,10,628.8
2024,MA,5,2100303,7056,Autorização de Transmissão de Pessoa Não Detentora de Direitos Políticos em Atividades Partidárias e de Propaganda Eleitoral,1,1,0,7,455.6
2024,MA,5,2100303,7056,Calúnia,1,1,1,1,635.4
2024,MA,5,2100303,7056,Candidatura Fictícia,2,1,0,12,558.9
2024,MA,5,2100303,7056,Captação Ilícita de Sufrágio,2,2,2,6,628.5
2024,MA,5,2100303,7056,Cargo - Prefeito,3,2,3,10,648.6
2024,MA,5,2100303,7056,Cargo - Vereador,61,36,61,228,649.1
2024,MA,5,2100303,7056,Difamação na Propaganda Eleitoral,1,1,0,0,15.4
2024,MA,5,2100303,7056,Divulgação de Falsa Imputação,1,1,0,7,491.5
2024,MA,5,2100303,7056,Execução - Cumprimento de Sentença,15,5,13,131,655.9
2024,MA,5,2100303,7056,Filiação Partidária - Lista Especial,3,3,3,6,720.0
2024,MA,5,2100303,7056,Partido Político - Órgão de Direção Municipal,13,13,7,36,603.6
2024,MA,5,2100303,7056,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,2,636.2
2024,MA,5,2100303,7056,Prestação de Contas - De Candidato,1,0,0,2,413.4
2024,MA,5,2100303,7056,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,1,1,1,1,635.5
2024,MA,5,2100303,7056,Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata,1,1,1,1,635.5
2024,MA,5,2100303,7056,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,2,2,1,4,636.4
2024,MA,5,2100303,7056,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,1,0,1,4,682.6
2024,MA,5,2100303,7056,Registro de Candidatura - DRAP Partido/Coligação,10,10,10,16,683.8
2024,MA,5,2100303,7056,Registro de Candidatura - RRC - Candidato,77,77,77,102,683.3
2024,MA,5,2100303,7056,Requerimento,1,1,0,1,211.6
2024,MA,5,2100303,7056,Requerimento de Acesso ao Sistema Interno de Controle e Dados de Pesquisas Eleitorais,1,1,1,3,636.5
2024,MA,5,2100303,7056,Reversão de Desfiliação,1,1,1,2,747.5
2024,MA,5,2100303,7056,Transgressões Eleitorais,2,2,2,4,635.7
2024,MA,50,2107209,8435,Candidatura Fictícia,1,1,0,11,554.3
2024,MA,50,2107209,8435,Cargo - Prefeito,6,6,4,14,539.2
2024,MA,50,2107209,8435,Cargo - Vereador,47,47,42,94,615.4
2024,MA,50,2107209,8435,Cargo - Vice-Prefeito,1,1,0,2,58.7
2024,MA,50,2107209,8435,Contas - Não Apresentação das Contas,1,1,1,2,673.3
2024,MA,50,2107209,8435,Execução - Cumprimento de Sentença,3,1,3,29,664.6
2024,MA,50,2107209,8435,Impugnação ao Registro de Candidatura,1,0,1,5,683.7
2024,MA,50,2107209,8435,Partido Político - Órgão de Direção Municipal,9,9,3,22,612.6
2024,MA,50,2107209,8435,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,3,626.5
2024,MA,50,2107209,8435,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,1,1,1,2,663.2
2024,MA,50,2107209,8435,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,1,1,1,3,678.2
2024,MA,50,2107209,8435,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,1,1,0,3,625.3
2024,MA,50,2107209,8435,Registro de Candidatura - DRAP Partido/Coligação,9,9,9,9,683.4
2024,MA,50,2107209,8435,Registro de Candidatura - RRC - Candidato,53,51,53,57,681.7
2024,MA,50,2109304,8834,Candidatura Fictícia,1,0,0,13,553.1
2024,MA,50,2109304,8834,Cargo - Prefeito,6,6,4,12,538.5
2024,MA,50,2109304,8834,Cargo - Vereador,54,52,42,111,616.3
2024,MA,50,2109304,8834,Cargo - Vice-Prefeito,1,1,0,1,35.1
2024,MA,50,2109304,8834,Cautelar Inominada - Incidental,1,1,1,2,637.5
2024,MA,50,2109304,8834,Execução - Cumprimento de Sentença,3,1,3,30,676.9
2024,MA,50,2109304,8834,Partido Político - Órgão de Direção Municipal,18,18,4,43,570.1
2024,MA,50,2109304,8834,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,3,699.3
2024,MA,50,2109304,8834,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,1,1,1,2,673.2
2024,MA,50,2109304,8834,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,1,0,1,4,651.2
2024,MA,50,2109304,8834,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,1,1,1,2,643.1
2024,MA,50,2109304,8834,Propaganda Política - Propaganda Eleitoral - Bem Particular,1,1,1,7,640.4
2024,MA,50,2109304,8834,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,1,1,1,3,645.3
2024,MA,50,2109304,8834,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,3,2,3,9,682.9
2024,MA,50,2109304,8834,Propaganda Política - Propaganda Eleitoral - Internet,3,3,3,9,641.5
2024,MA,50,2109304,8834,Propaganda Política - Propaganda Eleitoral - Pintura em Muro,2,2,2,9,643.3
2024,MA,50,2109304,8834,Propaganda Política - Propaganda Eleitoral - Redes Sociais,2,2,2,6,648.5
2024,MA,50,2109304,8834,Registro de Candidatura - DRAP Partido/Coligação,12,12,12,12,679.2
2024,MA,50,2109304,8834,Registro de Candidatura - RRC - Candidato,61,61,61,62,678.2
2024,MA,50,2109304,8834,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,1,1,1,1,657.7
2024,MA,50,2112704,9474,Abuso - De Poder Político/Autoridade,1,0,0,13,571.3
2024,MA,50,2112704,9474,Apuração/Totalização de Votos,1,1,0,5,586.5
2024,MA,50,2112704,9474,Calúnia na Propaganda Eleitoral,1,1,1,1,757.4
2024,MA,50,2112704,9474,Cargo - Prefeito,3,3,3,7,648.9
2024,MA,50,2112704,9474,Cargo - Vereador,86,86,82,190,646.4
2024,MA,50,2112704,9474,Corrupção Eleitoral,1,1,0,13,625.1
2024,MA,50,2112704,9474,Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,1,1,1,3,628.6
2024,MA,50,2112704,9474,Eleições - Eleição Proporcional,1,1,1,2,690.3
2024,MA,50,2112704,9474,Execução - Cumprimento de Sentença,2,1,2,16,678.5
