election_year,uf,zona,id_municipio,id_municipio_tse,classe,n_proc,n_proc_orig,n_proc_pre_eleic,n_dec,tempo_med_dias
2024,CE,67,2301208,13234,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,1,1,7,656.1
2024,CE,67,2301208,13234,AÇÃO PENAL ELEITORAL,2,2,1,16,630.4
2024,CE,67,2301208,13234,CARTA PRECATÓRIA CRIMINAL,2,2,0,5,483.0
2024,CE,67,2301208,13234,CARTA PRECATÓRIA CÍVEL,3,3,1,6,625.5
2024,CE,67,2301208,13234,COMPOSIÇÃO DE MESA RECEPTORA,5,5,0,5,79.5
2024,CE,67,2301208,13234,CUMPRIMENTO DE SENTENÇA,1,0,1,11,677.7
2024,CE,67,2301208,13234,DIREITO DE RESPOSTA,1,1,1,4,665.2
2024,CE,67,2301208,13234,EXECUÇÃO DA PENA,1,1,0,1,193.5
2024,CE,67,2301208,13234,FILIAÇÃO PARTIDÁRIA,2,2,2,6,687.1
2024,CE,67,2301208,13234,PETIÇÃO CÍVEL,3,3,2,4,659.3
2024,CE,67,2301208,13234,PRESTAÇÃO DE CONTAS ELEITORAIS,104,101,95,354,644.8
2024,CE,67,2301208,13234,REGISTRO DE CANDIDATURA,107,106,107,220,679.2
2024,CE,67,2301208,13234,REPRESENTAÇÃO,11,8,11,39,663.0
2024,CE,67,2301208,13234,REPRESENTAÇÃO ESPECIAL,21,18,0,82,373.3
2024,CE,67,2301208,13234,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,2,299.4
2024,CE,67,2309458,13307,APURAÇÃO DE ELEIÇÃO,1,1,0,2,623.2
2024,CE,67,2309458,13307,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,6,2,1,46,589.0
2024,CE,67,2309458,13307,AÇÃO PENAL ELEITORAL,1,1,0,6,567.5
2024,CE,67,2309458,13307,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),1,1,1,1,677.5
2024,CE,67,2309458,13307,COMPOSIÇÃO DE MESA RECEPTORA,9,9,0,10,79.6
2024,CE,67,2309458,13307,CUMPRIMENTO DE SENTENÇA,19,5,19,196,672.7
2024,CE,67,2309458,13307,INQUÉRITO POLICIAL,1,1,0,1,554.4
2024,CE,67,2309458,13307,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,4,647.9
2024,CE,67,2309458,13307,PRESTAÇÃO DE CONTAS ELEITORAIS,89,89,84,317,645.9
2024,CE,67,2309458,13307,REGISTRO DE CANDIDATURA,91,86,91,202,685.0
2024,CE,67,2309458,13307,REPRESENTAÇÃO,26,21,26,74,651.5
2024,CE,67,2309458,13307,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,2,2,0,4,605.5
2024,CE,67,2309458,13307,REPRESENTAÇÃO ESPECIAL,8,8,2,21,389.7
2024,CE,67,2309458,13307,TUTELA CAUTELAR ANTECEDENTE,1,1,1,3,640.2
2024,CE,68,2301307,13250,ACORDO DE NÃO PERSECUÇÃO PENAL,1,1,0,7,543.5
2024,CE,68,2301307,13250,APURAÇÃO DE ELEIÇÃO,1,1,1,1,636.6
2024,CE,68,2301307,13250,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,6,2,4,47,614.5
2024,CE,68,2301307,13250,CUMPRIMENTO DE SENTENÇA,10,2,10,151,686.7
2024,CE,68,2301307,13250,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,3,3,3,7,658.8
2024,CE,68,2301307,13250,PETIÇÃO CÍVEL,1,1,1,1,685.4
2024,CE,68,2301307,13250,PRESTAÇÃO DE CONTAS ELEITORAIS,63,63,57,106,644.0
2024,CE,68,2301307,13250,REGISTRO DE CANDIDATURA,73,73,73,81,686.2
2024,CE,68,2301307,13250,REPRESENTAÇÃO,9,3,9,31,706.5
2024,CE,68,2301307,13250,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,1,1,0,2,616.4
2024,CE,68,2301307,13250,REPRESENTAÇÃO ESPECIAL,7,3,6,25,683.4
2024,CE,68,2311207,15253,APURAÇÃO DE ELEIÇÃO,1,1,1,1,636.6
2024,CE,68,2311207,15253,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,3,1,2,19,629.9
2024,CE,68,2311207,15253,AÇÃO PENAL ELEITORAL,2,2,1,26,620.8
2024,CE,68,2311207,15253,CUMPRIMENTO DE SENTENÇA,10,2,10,134,701.4
2024,CE,68,2311207,15253,PRESTAÇÃO DE CONTAS ELEITORAIS,39,38,39,51,650.4
2024,CE,68,2311207,15253,REGISTRO DE CANDIDATURA,42,42,42,45,683.0
2024,CE,68,2311207,15253,REPRESENTAÇÃO,34,9,32,122,720.7
2024,CE,68,2311207,15253,REPRESENTAÇÃO ESPECIAL,1,0,1,10,774.5
2024,CE,69,2301703,13331,APURAÇÃO DE ELEIÇÃO,1,1,1,1,642.3
2024,CE,69,2301703,13331,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,0,0,10,572.1
2024,CE,69,2301703,13331,COMPOSIÇÃO DE MESA RECEPTORA,2,2,0,4,588.0
2024,CE,69,2301703,13331,CUMPRIMENTO DE SENTENÇA,1,0,1,11,628.8
2024,CE,69,2301703,13331,PETIÇÃO CÍVEL,2,1,2,6,638.0
2024,CE,69,2301703,13331,PRESTAÇÃO DE CONTAS ELEITORAIS,47,43,38,83,638.4
2024,CE,69,2301703,13331,REGISTRO DE CANDIDATURA,47,45,47,52,678.0
2024,CE,69,2301703,13331,REPRESENTAÇÃO,9,8,8,19,658.5
2024,CE,69,2301703,13331,REPRESENTAÇÃO ESPECIAL,1,0,0,4,176.5
2024,CE,69,2301703,13331,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,2,432.5
2024,CE,7,2303501,13692,APURAÇÃO DE ELEIÇÃO,1,1,0,1,621.5
2024,CE,7,2303501,13692,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,5,1,3,38,624.1
2024,CE,7,2303501,13692,CARTA PRECATÓRIA CÍVEL,2,2,0,4,495.0
2024,CE,7,2303501,13692,COMPOSIÇÃO DE MESA RECEPTORA,4,4,0,8,407.5
2024,CE,7,2303501,13692,CUMPRIMENTO DE SENTENÇA,24,16,23,267,640.5
2024,CE,7,2303501,13692,DIREITO DE RESPOSTA,1,1,1,2,650.1
2024,CE,7,2303501,13692,FILIAÇÃO PARTIDÁRIA,3,3,3,6,750.6
2024,CE,7,2303501,13692,INQUÉRITO POLICIAL,2,2,0,4,411.5
2024,CE,7,2303501,13692,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,3,3,3,6,635.5
2024,CE,7,2303501,13692,PETIÇÃO CRIMINAL,1,0,0,6,350.6
2024,CE,7,2303501,13692,PETIÇÃO CÍVEL,5,4,4,20,531.1
2024,CE,7,2303501,13692,PRESTAÇÃO DE CONTAS ELEITORAIS,168,166,144,355,640.9
2024,CE,7,2303501,13692,REGISTRO DE CANDIDATURA,171,167,171,387,681.8
2024,CE,7,2303501,13692,REPRESENTAÇÃO,33,22,33,117,661.5
2024,CE,7,2303501,13692,REPRESENTAÇÃO ESPECIAL,3,2,0,13,187.3
2024,CE,7,2303501,13692,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,3,3,0,9,314.1
2024,CE,7,2310852,13285,APURAÇÃO DE ELEIÇÃO,1,1,0,1,621.5
2024,CE,7,2310852,13285,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,3,1,0,54,565.5
2024,CE,7,2310852,13285,CUMPRIMENTO DE SENTENÇA,2,1,2,35,641.6
2024,CE,7,2310852,13285,INQUÉRITO POLICIAL,2,2,0,5,421.4
2024,CE,7,2310852,13285,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,3,3,3,7,633.1
2024,CE,7,2310852,13285,PETIÇÃO CÍVEL,1,1,1,2,644.5
2024,CE,7,2310852,13285,PRESTAÇÃO DE CONTAS ELEITORAIS,73,73,68,149,645.3
2024,CE,7,2310852,13285,REGISTRO DE CANDIDATURA,73,70,73,155,684.4
2024,CE,7,2310852,13285,REPRESENTAÇÃO,4,4,4,12,657.2
2024,CE,70,2302503,13498,APURAÇÃO DE ELEIÇÃO,1,1,1,1,642.4
2024,CE,70,2302503,13498,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,4,1,2,36,596.5
2024,CE,70,2302503,13498,CARTA PRECATÓRIA CÍVEL,2,2,0,2,305.1
2024,CE,70,2302503,13498,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,3,302.5
2024,CE,70,2302503,13498,CUMPRIMENTO DE SENTENÇA,8,8,8,92,663.6
2024,CE,70,2302503,13498,DIREITO DE RESPOSTA,4,3,4,12,627.3
2024,CE,70,2302503,13498,INQUÉRITO POLICIAL,1,1,1,3,630.5
2024,CE,70,2302503,13498,PRESTAÇÃO DE CONTAS ELEITORAIS,62,62,53,92,640.7
2024,CE,70,2302503,13498,REGISTRO DE CANDIDATURA,57,56,57,59,680.1
2024,CE,70,2302503,13498,REPRESENTAÇÃO,12,11,12,42,676.0
2024,CE,70,2302503,13498,REPRESENTAÇÃO ESPECIAL,1,1,0,4,553.5
2024,CE,70,2302503,13498,TUTELA ANTECIPADA ANTECEDENTE,1,1,1,2,628.6
2024,CE,70,2307205,14451,APURAÇÃO DE ELEIÇÃO,1,1,1,1,642.4
2024,CE,70,2307205,14451,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,1,1,3,632.1
2024,CE,70,2307205,14451,CUMPRIMENTO DE SENTENÇA,1,0,1,16,656.0
2024,CE,70,2307205,14451,FILIAÇÃO PARTIDÁRIA,1,1,1,1,894.3
2024,CE,70,2307205,14451,PRESTAÇÃO DE CONTAS ELEITORAIS,34,33,30,52,643.0
2024,CE,70,2307205,14451,REGISTRO DE CANDIDATURA,35,34,35,35,683.5
2024,CE,70,2307205,14451,REPRESENTAÇÃO,9,4,9,23,701.9
2024,CE,70,2307205,14451,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,1,1,0,3,526.6
2024,CE,70,2307205,14451,REPRESENTAÇÃO ESPECIAL,1,1,1,5,635.5
2024,CE,70,2307205,14451,TERMO CIRCUNSTANCIADO,1,1,0,6,466.6
2024,CE,70,2310605,15130,APURAÇÃO DE ELEIÇÃO,1,1,1,3,642.4
2024,CE,70,2310605,15130,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,2,1,1,20,628.3
2024,CE,70,2310605,15130,CUMPRIMENTO DE SENTENÇA,2,2,2,23,630.3
2024,CE,70,2310605,15130,INQUÉRITO POLICIAL,1,1,0,1,582.5
2024,CE,70,2310605,15130,PRESTAÇÃO DE CONTAS ELEITORAIS,55,55,49,132,643.0
2024,CE,70,2310605,15130,REGISTRO DE CANDIDATURA,55,54,55,62,680.1
2024,CE,70,2310605,15130,REPRESENTAÇÃO,7,7,7,26,656.9
2024,CE,70,2310605,15130,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,1,1,0,3,526.6
2024,CE,70,2310605,15130,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,2,237.3
2024,CE,70,2311108,15237,APURAÇÃO DE ELEIÇÃO,1,1,1,1,642.4
2024,CE,70,2311108,15237,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,3,1,2,19,611.2
2024,CE,70,2311108,15237,CUMPRIMENTO DE SENTENÇA,7,0,7,79,674.6
2024,CE,70,2311108,15237,INQUÉRITO POLICIAL,1,1,0,2,505.3
2024,CE,70,2311108,15237,PRESTAÇÃO DE CONTAS ELEITORAIS,40,40,37,56,645.1
2024,CE,70,2311108,15237,REGISTRO DE CANDIDATURA,40,40,40,40,680.8
2024,CE,70,2311108,15237,REPRESENTAÇÃO,3,0,3,14,651.0
2024,CE,70,2311108,15237,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,3,374.2
2024,CE,71,2303204,13633,APURAÇÃO DE ELEIÇÃO,1,1,1,2,641.4
2024,CE,71,2303204,13633,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,1,0,0,7,532.0
2024,CE,71,2303204,13633,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,7,5,6,51,647.6
2024,CE,71,2303204,13633,AÇÃO PENAL ELEITORAL,1,1,0,6,335.5
2024,CE,71,2303204,13633,CUMPRIMENTO DE SENTENÇA,2,1,2,20,673.6
2024,CE,71,2303204,13633,INQUÉRITO POLICIAL,1,1,0,1,483.6
2024,CE,71,2303204,13633,PETIÇÃO CÍVEL,4,4,4,10,647.9
2024,CE,71,2303204,13633,PRESTAÇÃO DE CONTAS ELEITORAIS,69,60,64,245,644.9
2024,CE,71,2303204,13633,REGISTRO DE CANDIDATURA,70,68,70,82,681.7
2024,CE,71,2303204,13633,REPRESENTAÇÃO,6,6,6,15,631.9
2024,CE,71,2303204,13633,REPRESENTAÇÃO ESPECIAL,3,3,0,14,191.1
2024,CE,72,2306702,14354,APURAÇÃO DE ELEIÇÃO,1,1,1,2,642.2
2024,CE,72,2306702,14354,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,1,1,0,8,551.0
2024,CE,72,2306702,14354,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,4,3,1,32,577.2
2024,CE,72,2306702,14354,CARTA PRECATÓRIA CÍVEL,1,0,0,0,15.3
2024,CE,72,2306702,14354,COMPOSIÇÃO DE MESA RECEPTORA,5,5,0,10,378.9
2024,CE,72,2306702,14354,CUMPRIMENTO DE SENTENÇA,2,2,2,19,687.4
2024,CE,72,2306702,14354,DIREITO DE RESPOSTA,1,1,1,5,628.6
2024,CE,72,2306702,14354,INQUÉRITO POLICIAL,3,2,0,7,494.5
2024,CE,72,2306702,14354,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,2,2,2,4,646.8
2024,CE,72,2306702,14354,PETIÇÃO CÍVEL,6,5,5,10,634.2
2024,CE,72,2306702,14354,PRESTAÇÃO DE CONTAS ELEITORAIS,62,62,56,135,644.6
2024,CE,72,2306702,14354,REGISTRO DE CANDIDATURA,68,65,68,69,681.8
2024,CE,72,2306702,14354,REPRESENTAÇÃO,11,11,11,19,675.1
2024,CE,72,2306702,14354,REPRESENTAÇÃO ESPECIAL,1,0,1,4,664.7
2024,CE,72,2306702,14354,TERMO CIRCUNSTANCIADO,3,3,0,12,622.6
2024,CE,72,2306801,14370,APURAÇÃO DE ELEIÇÃO,1,1,1,1,642.2
2024,CE,72,2306801,14370,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,2,378.3
2024,CE,72,2306801,14370,INQUÉRITO POLICIAL,3,3,0,7,578.1
2024,CE,72,2306801,14370,PRESTAÇÃO DE CONTAS ELEITORAIS,61,61,50,142,638.4
2024,CE,72,2306801,14370,REGISTRO DE CANDIDATURA,58,58,58,65,692.7
2024,CE,72,2306801,14370,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,2,2,2,4,640.7
2024,CE,72,2306801,14370,REPRESENTAÇÃO ESPECIAL,3,2,3,8,649.7
2024,CE,72,2306801,14370,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,2,242.3
2024,CE,72,2306801,14370,TERMO CIRCUNSTANCIADO,2,2,0,7,569.0
2024,CE,73,2305308,14079,APURAÇÃO DE ELEIÇÃO,1,1,1,1,632.6
2024,CE,73,2305308,14079,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,9,4,3,77,586.3
2024,CE,73,2305308,14079,CARTA PRECATÓRIA CÍVEL,1,1,0,1,405.5
2024,CE,73,2305308,14079,FILIAÇÃO PARTIDÁRIA,2,2,2,4,686.5
2024,CE,73,2305308,14079,INQUÉRITO POLICIAL,2,2,0,12,528.8
2024,CE,73,2305308,14079,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,2,2,2,2,656.3
2024,CE,73,2305308,14079,PETIÇÃO CRIMINAL,1,1,0,3,518.3
2024,CE,73,2305308,14079,PETIÇÃO CÍVEL,3,3,2,7,608.2
2024,CE,73,2305308,14079,PRESTAÇÃO DE CONTAS ELEITORAIS,60,60,58,63,646.5
2024,CE,73,2305308,14079,REGISTRO DE CANDIDATURA,60,58,60,72,683.7
2024,CE,73,2305308,14079,REPRESENTAÇÃO,22,20,22,50,666.8
2024,CE,73,2305308,14079,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,3,2,2,13,632.8
2024,CE,73,2305308,14079,REPRESENTAÇÃO ESPECIAL,5,2,5,22,684.4
2024,CE,73,2305308,14079,TUTELA ANTECIPADA ANTECEDENTE,2,2,2,3,634.4
2024,CE,73,2313609,15733,APURAÇÃO DE ELEIÇÃO,1,1,1,1,632.6
2024,CE,73,2313609,15733,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,1,0,0,9,544.0
2024,CE,73,2313609,15733,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,5,1,2,39,609.7
2024,CE,73,2313609,15733,AÇÃO PENAL ELEITORAL,1,1,0,3,487.6
2024,CE,73,2313609,15733,CUMPRIMENTO DE SENTENÇA,29,0,26,217,658.0
2024,CE,73,2313609,15733,DIREITO DE RESPOSTA,5,4,5,11,649.8
2024,CE,73,2313609,15733,INQUÉRITO POLICIAL,1,1,0,1,275.5
2024,CE,73,2313609,15733,PETIÇÃO CÍVEL,4,3,4,7,642.8
2024,CE,73,2313609,15733,PRESTAÇÃO DE CONTAS ELEITORAIS,76,76,67,94,642.8
2024,CE,73,2313609,15733,REGISTRO DE CANDIDATURA,94,94,94,96,686.1
2024,CE,73,2313609,15733,REPRESENTAÇÃO,33,16,33,120,683.6
2024,CE,73,2313609,15733,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,4,4,2,23,632.6
2024,CE,74,2304236,15881,APURAÇÃO DE ELEIÇÃO,1,1,0,2,625.3
2024,CE,74,2304236,15881,CUMPRIMENTO DE SENTENÇA,1,0,1,17,652.4
2024,CE,74,2304236,15881,FILIAÇÃO PARTIDÁRIA,3,3,3,11,766.6
2024,CE,74,2304236,15881,PETIÇÃO CÍVEL,1,1,1,1,678.5
2024,CE,74,2304236,15881,PRESTAÇÃO DE CONTAS ELEITORAIS,43,43,34,104,637.0
2024,CE,74,2304236,15881,REGISTRO DE CANDIDATURA,44,44,44,83,680.7
2024,CE,74,2304236,15881,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,3,3,0,10,503.4
2024,CE,74,2305001,14010,APURAÇÃO DE ELEIÇÃO,3,3,2,4,630.2
2024,CE,74,2305001,14010,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,1,1,3,659.5
2024,CE,74,2305001,14010,CUMPRIMENTO DE SENTENÇA,10,1,8,193,597.6
2024,CE,74,2305001,14010,EMBARGOS À EXECUÇÃO FISCAL,2,2,0,4,307.3
2024,CE,74,2305001,14010,INQUÉRITO POLICIAL,2,2,0,6,386.1
2024,CE,74,2305001,14010,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,2,2,2,4,641.4
2024,CE,74,2305001,14010,PETIÇÃO CÍVEL,8,8,8,17,678.4
2024,CE,74,2305001,14010,PRESTAÇÃO DE CONTAS ELEITORAIS,41,41,32,99,637.3
2024,CE,74,2305001,14010,REGISTRO DE CANDIDATURA,36,35,36,67,686.5
2024,CE,74,2305001,14010,REPRESENTAÇÃO,11,3,11,37,644.7
2024,CE,74,2305001,14010,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,1,1,1,4,626.3
2024,CE,74,2305001,14010,REPRESENTAÇÃO ESPECIAL,4,2,4,30,661.0
2024,CE,74,2305001,14010,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,3,261.2
2024,CE,75,2306207,14257,APURAÇÃO DE ELEIÇÃO,1,1,0,2,551.4
2024,CE,75,2306207,14257,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,3,3,0,24,565.7
2024,CE,75,2306207,14257,DIREITO DE RESPOSTA,1,0,1,3,648.6
2024,CE,75,2306207,14257,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,3,3,3,9,662.1
2024,CE,75,2306207,14257,PRESTAÇÃO DE CONTAS ELEITORAIS,66,63,62,237,645.9
2024,CE,75,2306207,14257,REGISTRO DE CANDIDATURA,71,69,71,218,687.9
2024,CE,75,2306207,14257,REPRESENTAÇÃO,7,4,7,27,664.6
2024,CE,75,2306207,14257,REPRESENTAÇÃO ESPECIAL,2,2,0,6,190.3
2024,CE,75,2307007,14419,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,2,2,2,10,657.3
2024,CE,75,2307007,14419,CARTA PRECATÓRIA CÍVEL,1,1,0,2,337.4
2024,CE,75,2307007,14419,CUMPRIMENTO DE SENTENÇA,1,0,1,12,680.4
2024,CE,75,2307007,14419,FILIAÇÃO PARTIDÁRIA,2,2,2,5,767.3
2024,CE,75,2307007,14419,INQUÉRITO POLICIAL,2,2,0,4,278.9
2024,CE,75,2307007,14419,MANDADO DE SEGURANÇA CÍVEL,1,1,1,2,644.5
2024,CE,75,2307007,14419,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,2,628.3
2024,CE,75,2307007,14419,PETIÇÃO CÍVEL,3,3,3,9,699.5
2024,CE,75,2307007,14419,PRESTAÇÃO DE CONTAS ELEITORAIS,62,61,59,231,647.0
2024,CE,75,2307007,14419,REGISTRO DE CANDIDATURA,60,58,60,194,689.3
2024,CE,75,2307007,14419,REPRESENTAÇÃO,6,6,6,13,652.8
2024,CE,75,2307007,14419,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,1,1,1,8,679.3
2024,CE,75,2307007,14419,REPRESENTAÇÃO ESPECIAL,1,1,0,3,190.3
2024,CE,75,2307007,14419,TERMO CIRCUNSTANCIADO,1,1,0,3,609.5
2024,CE,76,2308104,14630,APURAÇÃO DE ELEIÇÃO,1,1,0,1,614.3
2024,CE,76,2308104,14630,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,4,2,2,25,614.8
2024,CE,76,2308104,14630,CUMPRIMENTO DE SENTENÇA,2,2,1,9,468.3
2024,CE,76,2308104,14630,INQUÉRITO POLICIAL,2,2,0,7,287.4
2024,CE,76,2308104,14630,PRESTAÇÃO DE CONTAS ELEITORAIS,73,73,65,108,643.6
2024,CE,76,2308104,14630,REGISTRO DE CANDIDATURA,69,62,69,88,681.1
2024,CE,76,2308104,14630,REPRESENTAÇÃO,9,7,9,33,648.3
2024,CE,76,2308104,14630,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,2,358.4
2024,CE,76,2314003,15814,CARTA PRECATÓRIA CÍVEL,1,0,0,1,74.2
2024,CE,78,2305233,13188,APURAÇÃO DE ELEIÇÃO,1,1,0,2,617.5
2024,CE,78,2305233,13188,AUTO DE PRISÃO EM FLAGRANTE,1,1,0,2,624.4
2024,CE,78,2305233,13188,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,3,1,1,26,587.5
2024,CE,78,2305233,13188,AÇÃO PENAL ELEITORAL,1,1,0,8,622.5
2024,CE,78,2305233,13188,CARTA PRECATÓRIA CÍVEL,1,1,0,2,132.7
2024,CE,78,2305233,13188,CUMPRIMENTO DE SENTENÇA,2,2,0,11,190.4
2024,CE,78,2305233,13188,INQUÉRITO POLICIAL,1,1,0,1,621.4
2024,CE,78,2305233,13188,PRESTAÇÃO DE CONTAS ELEITORAIS,148,148,135,314,643.9
2024,CE,78,2305233,13188,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),1,1,0,1,301.5
2024,CE,78,2305233,13188,REGISTRO DE CANDIDATURA,152,151,152,156,684.4
2024,CE,78,2305233,13188,REPRESENTAÇÃO,1,1,1,1,651.4
2024,CE,78,2305233,13188,REPRESENTAÇÃO ESPECIAL,1,1,0,4,190.4
2024,CE,78,2305233,13188,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,3,361.2
2024,CE,78,2306256,13480,APURAÇÃO DE ELEIÇÃO,1,1,0,2,617.5
2024,CE,78,2306256,13480,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,1,0,0,15,533.6
2024,CE,78,2306256,13480,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,1,0,0,16,613.5
2024,CE,78,2306256,13480,CUMPRIMENTO DE SENTENÇA,2,0,2,11,657.3
2024,CE,78,2306256,13480,DIREITO DE RESPOSTA,1,1,1,2,659.2
2024,CE,78,2306256,13480,FILIAÇÃO PARTIDÁRIA,2,2,2,4,691.3
2024,CE,78,2306256,13480,PRESTAÇÃO DE CONTAS ELEITORAIS,117,117,94,275,633.1
2024,CE,78,2306256,13480,REGISTRO DE CANDIDATURA,120,118,120,137,681.0
2024,CE,78,2306256,13480,REPRESENTAÇÃO,25,8,24,84,675.0
2024,CE,78,2306256,13480,REPRESENTAÇÃO ESPECIAL,1,1,1,5,628.1
2024,CE,78,2306256,13480,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,1,1,0,3,361.6
2024,CE,79,2304657,13064,APURAÇÃO DE ELEIÇÃO,1,1,1,3,636.6
2024,CE,79,2304657,13064,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,1,0,0,12,532.4
2024,CE,79,2304657,13064,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,6,0,5,67,653.0
2024,CE,79,2304657,13064,COMPOSIÇÃO DE MESA RECEPTORA,3,3,3,3,688.0
2024,CE,79,2304657,13064,CUMPRIMENTO DE SENTENÇA,1,1,1,13,630.6
2024,CE,79,2304657,13064,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,1,1,1,3,664.6
2024,CE,79,2304657,13064,PRESTAÇÃO DE CONTAS ELEITORAIS,26,23,24,68,646.1
2024,CE,79,2304657,13064,REGISTRO DE CANDIDATURA,28,27,28,62,685.1
2024,CE,79,2304657,13064,REPRESENTAÇÃO,15,9,15,86,654.2
2024,CE,79,2304657,13064,REPRESENTAÇÃO ESPECIAL,4,3,4,24,657.5
2024,CE,79,2309003,14818,APURAÇÃO DE ELEIÇÃO,1,1,1,2,636.6
2024,CE,79,2309003,14818,PETIÇÃO CÍVEL,2,2,2,2,713.8
2024,CE,79,2309003,14818,PRESTAÇÃO DE CONTAS ELEITORAIS,19,19,18,40,646.3
2024,CE,79,2309003,14818,REGISTRO DE CANDIDATURA,19,19,19,36,683.7
2024,CE,79,2309904,14990,APURAÇÃO DE ELEIÇÃO,1,1,1,2,636.6
2024,CE,79,2309904,14990,COMPOSIÇÃO DE MESA RECEPTORA,1,1,0,8,456.5
2024,CE,79,2309904,14990,FILIAÇÃO PARTIDÁRIA,1,0,1,5,705.0
2024,CE,79,2309904,14990,INQUÉRITO POLICIAL,1,1,0,7,560.1
