municipality_id_tse,state,municipality_name,n_polls_2020,polled_2020,n_firms_2020,total_sample_2020,mean_sample_2020,total_cost_2020,mean_cost_2020,n_own_polls_2020,n_polls_last30_2020,last_poll_days_before_election_2020,n_polls_2024,polled_2024,n_firms_2024,total_sample_2024,mean_sample_2024,total_cost_2024,mean_cost_2024,n_own_polls_2024,n_polls_last30_2024,last_poll_days_before_election_2024,delta_n_polls_2024_2020,delta_polled_2024_2020,delta_n_firms_2024_2020,delta_total_sample_2024_2020,delta_mean_sample_2024_2020,delta_total_cost_2024_2020,delta_mean_cost_2024_2020,delta_n_own_polls_2024_2020,delta_n_polls_last30_2024_2020,delta_last_poll_days_before_election_2024_2020,polled_both,polled_either
42447,MG,UNIÃO DE MINAS,7.0,1.0,4.0,1732.0,247.42857142857142,25678.0,3668.285714285714,5.0,6.0,42.0,3.0,1.0,3.0,760.0,253.33333333333334,17500.0,5833.333333333333,1.0,3.0,8.0,-4.0,0.0,-1.0,-972.0,5.904761904761926,-8178.0,2165.047619047619,-4.0,-3.0,-34.0,1,1
42455,MG,CAPELINHA,1.0,1.0,1.0,535.0,535.0,10000.0,10000.0,0.0,1.0,11.0,7.0,1.0,4.0,3286.0,469.42857142857144,99500.0,14214.285714285714,0.0,7.0,30.0,6.0,0.0,3.0,2751.0,-65.57142857142856,89500.0,4214.285714285714,0.0,6.0,19.0,1,1
42471,MG,CAPETINGA,1.0,1.0,1.0,414.0,414.0,6000.0,6000.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-414.0,,,,-1.0,-1.0,,0,1
42498,MG,CAPIM BRANCO,3.0,1.0,1.0,1200.0,400.0,5000.0,1666.6666666666667,3.0,1.0,142.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-3.0,-1.0,-1.0,-1200.0,,,,-3.0,-1.0,,0,1
42501,MG,VARJÃO DE MINAS,2.0,1.0,1.0,569.0,284.5,16501.0,8250.5,2.0,2.0,12.0,1.0,1.0,1.0,266.0,266.0,13500.0,13500.0,0.0,1.0,28.0,-1.0,0.0,0.0,-303.0,-18.5,-3001.0,5249.5,-2.0,-1.0,16.0,1,1
42510,MG,CAPINÓPOLIS,1.0,1.0,1.0,324.0,324.0,9396.0,9396.0,1.0,1.0,24.0,3.0,1.0,2.0,1144.0,381.3333333333333,20000.0,6666.666666666667,2.0,2.0,38.0,2.0,0.0,1.0,820.0,57.333333333333314,10604.0,-2729.333333333333,1.0,1.0,14.0,1,1
42528,MG,VERDELÂNDIA,1.0,1.0,1.0,235.0,235.0,6800.0,6800.0,0.0,1.0,4.0,2.0,1.0,2.0,656.0,328.0,18000.0,9000.0,0.0,2.0,10.0,1.0,0.0,1.0,421.0,93.0,11200.0,2200.0,0.0,1.0,6.0,1,1
42536,MG,CAPITÃO ENÉAS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,376.0,376.0,13500.0,13500.0,0.0,1.0,3.0,1.0,1.0,1.0,376.0,,,,0.0,1.0,,0,1
42544,MG,VEREDINHA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,227.0,227.0,7900.0,7900.0,0.0,1.0,2.0,1.0,1.0,1.0,227.0,,,,0.0,1.0,,0,1
42552,MG,CAPITÓLIO,4.0,1.0,4.0,1255.0,313.75,22000.0,5500.0,1.0,3.0,143.0,7.0,1.0,3.0,2310.0,330.0,55500.0,7928.571428571428,0.0,5.0,36.0,3.0,0.0,-1.0,1055.0,16.25,33500.0,2428.5714285714284,-1.0,2.0,-107.0,1,1
42579,MG,CAPUTIRA,1.0,1.0,1.0,300.0,300.0,3000.0,3000.0,1.0,1.0,6.0,1.0,1.0,1.0,285.0,285.0,7000.0,7000.0,0.0,1.0,6.0,0.0,0.0,0.0,-15.0,-15.0,4000.0,4000.0,-1.0,0.0,0.0,1,1
42633,MG,CARANDAÍ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,1.0,1050.0,350.0,15000.0,5000.0,0.0,2.0,56.0,3.0,1.0,1.0,1050.0,,,,0.0,2.0,,0,1
42650,MG,CARANGOLA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,352.0,352.0,13000.0,13000.0,0.0,1.0,22.0,1.0,1.0,1.0,352.0,,,,0.0,1.0,,0,1
42676,MG,CARATINGA,8.0,1.0,4.0,4236.0,529.5,54895.0,6861.875,8.0,5.0,252.0,22.0,1.0,5.0,14515.0,659.7727272727273,116600.0,5300.0,16.0,12.0,178.0,14.0,0.0,1.0,10279.0,130.27272727272725,61705.0,-1561.875,8.0,7.0,-74.0,1,1
42730,MG,CARLOS CHAGAS,1.0,1.0,1.0,376.0,376.0,2000.0,2000.0,0.0,1.0,17.0,2.0,1.0,2.0,803.0,401.5,20000.0,10000.0,1.0,2.0,20.0,1.0,0.0,1.0,427.0,25.5,18000.0,8000.0,1.0,1.0,3.0,1,1
42790,MG,CARMO DA MATA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,3.0,973.0,324.3333333333333,33000.0,11000.0,0.0,3.0,21.0,3.0,1.0,3.0,973.0,,,,0.0,3.0,,0,1
42811,MG,CARMO DE MINAS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,308.0,308.0,3500.0,3500.0,0.0,0.0,43.0,1.0,1.0,1.0,308.0,,,,0.0,0.0,,0,1
42838,MG,CARMO DO CAJURU,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,3.0,1028.0,342.6666666666667,29100.0,9700.0,0.0,3.0,20.0,3.0,1.0,3.0,1028.0,,,,0.0,3.0,,0,1
42854,MG,CARMO DO PARANAÍBA,3.0,1.0,2.0,1127.0,375.6666666666667,31942.0,10647.333333333334,2.0,2.0,40.0,2.0,1.0,2.0,652.0,326.0,20774.4,10387.2,1.0,2.0,7.0,-1.0,0.0,0.0,-475.0,-49.666666666666686,-11167.599999999999,-260.1333333333332,-1.0,0.0,-33.0,1,1
42870,MG,CARMO DO RIO CLARO,6.0,1.0,3.0,2545.0,424.1666666666667,36000.0,6000.0,4.0,4.0,171.0,3.0,1.0,2.0,1144.0,381.3333333333333,16000.0,5333.333333333333,1.0,1.0,87.0,-3.0,0.0,-1.0,-1401.0,-42.83333333333337,-20000.0,-666.666666666667,-3.0,-3.0,-84.0,1,1
42897,MG,CARMÓPOLIS DE MINAS,1.0,1.0,1.0,400.0,400.0,7000.0,7000.0,0.0,1.0,6.0,6.0,1.0,4.0,2069.0,344.8333333333333,63300.0,10550.0,1.0,5.0,31.0,5.0,0.0,3.0,1669.0,-55.166666666666686,56300.0,3550.0,1.0,4.0,25.0,1,1
42994,MG,CASCALHO RICO,1.0,1.0,1.0,263.0,263.0,7627.0,7627.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-263.0,,,,-1.0,-1.0,,0,1
43010,MG,CÁSSIA,2.0,1.0,2.0,633.0,316.5,12338.0,6169.0,2.0,1.0,143.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-2.0,-1.0,-2.0,-633.0,,,,-2.0,-1.0,,0,1
43052,MG,CATAGUASES,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,450.0,450.0,13000.0,13000.0,0.0,0.0,40.0,1.0,1.0,1.0,450.0,,,,0.0,0.0,,0,1
43095,MG,CAXAMBU,3.0,1.0,3.0,1156.0,385.3333333333333,24400.0,8133.333333333333,3.0,3.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-3.0,-1.0,-3.0,-1156.0,,,,-3.0,-3.0,,0,1
43133,MG,CENTRAL DE MINAS,1.0,1.0,1.0,340.0,340.0,10000.0,10000.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-340.0,,,,-1.0,-1.0,,0,1
43150,MG,CENTRALINA,10.0,1.0,6.0,3123.0,312.3,47432.0,4743.2,8.0,9.0,31.0,1.0,1.0,1.0,300.0,300.0,2000.0,2000.0,1.0,0.0,109.0,-9.0,0.0,-5.0,-2823.0,-12.300000000000011,-45432.0,-2743.2,-7.0,-9.0,78.0,1,1
43214,MG,CHAPADA DO NORTE,1.0,1.0,1.0,350.0,350.0,8000.0,8000.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-350.0,,,,-1.0,-1.0,,0,1
43290,MG,CLARO DOS POÇÕES,1.0,1.0,1.0,300.0,300.0,6000.0,6000.0,0.0,1.0,5.0,1.0,1.0,1.0,300.0,300.0,6000.0,6000.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,1
43311,MG,CLÁUDIO,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,1.0,1.0,4.0,2.0,1.0,2.0,700.0,350.0,16900.0,8450.0,0.0,2.0,12.0,1.0,0.0,1.0,300.0,-50.0,13900.0,5450.0,-1.0,1.0,8.0,1,1
43338,MG,COIMBRA,1.0,1.0,1.0,362.0,362.0,6600.0,6600.0,0.0,1.0,7.0,1.0,1.0,1.0,250.0,250.0,7500.0,7500.0,1.0,1.0,16.0,0.0,0.0,0.0,-112.0,-112.0,900.0,900.0,1.0,0.0,9.0,1,1
43370,MG,COMENDADOR GOMES,4.0,1.0,4.0,1163.0,290.75,21858.0,5464.5,4.0,4.0,13.0,4.0,1.0,2.0,1040.0,260.0,18675.0,4668.75,0.0,3.0,52.0,0.0,0.0,-2.0,-123.0,-30.75,-3183.0,-795.75,-4.0,-1.0,39.0,1,1
43419,MG,CONCEIÇÃO DA APARECIDA,3.0,1.0,2.0,1008.0,336.0,17500.0,5833.333333333333,3.0,2.0,106.0,3.0,1.0,2.0,912.0,304.0,10500.0,3500.0,1.0,1.0,232.0,0.0,0.0,0.0,-96.0,-32.0,-7000.0,-2333.333333333333,-2.0,-1.0,126.0,1,1
43451,MG,CONCEIÇÃO DAS ALAGOAS,3.0,1.0,2.0,1025.0,341.6666666666667,24025.0,8008.333333333333,3.0,2.0,43.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-3.0,-1.0,-2.0,-1025.0,,,,-3.0,-2.0,,0,1
43494,MG,CONCEIÇÃO DO MATO DENTRO,1.0,1.0,1.0,603.0,603.0,8000.0,8000.0,0.0,0.0,41.0,12.0,1.0,7.0,5882.0,490.1666666666667,227000.0,18916.666666666668,3.0,6.0,161.0,11.0,0.0,6.0,5279.0,-112.83333333333331,219000.0,10916.666666666668,3.0,6.0,120.0,1,1
43516,MG,CONCEIÇÃO DO PARÁ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,635.0,317.5,17000.0,8500.0,0.0,2.0,6.0,2.0,1.0,2.0,635.0,,,,0.0,2.0,,0,1
43532,MG,CONCEIÇÃO DO RIO VERDE,1.0,1.0,1.0,306.0,306.0,8300.0,8300.0,1.0,0.0,-13.0,2.0,1.0,2.0,506.0,253.0,17500.0,8750.0,1.0,1.0,76.0,1.0,0.0,1.0,200.0,-53.0,9200.0,450.0,0.0,1.0,89.0,1,1
43559,MG,CONCEIÇÃO DOS OUROS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,260.0,260.0,3500.0,3500.0,0.0,1.0,10.0,1.0,1.0,1.0,260.0,,,,0.0,1.0,,0,1
43591,MG,CONGONHAS,3.0,1.0,2.0,1200.0,400.0,43832.0,14610.666666666666,1.0,3.0,28.0,4.0,1.0,3.0,1864.0,466.0,47000.0,11750.0,0.0,3.0,131.0,1.0,0.0,1.0,664.0,66.0,3168.0,-2860.666666666666,-1.0,0.0,103.0,1,1
43630,MG,CONQUISTA,1.0,1.0,1.0,302.0,302.0,8758.0,8758.0,1.0,1.0,23.0,2.0,1.0,2.0,630.0,315.0,7730.0,3865.0,0.0,2.0,22.0,1.0,0.0,1.0,328.0,13.0,-1028.0,-4893.0,-1.0,1.0,-1.0,1,1
43656,MG,CONSELHEIRO LAFAIETE,4.0,1.0,3.0,1800.0,450.0,50000.0,12500.0,3.0,4.0,15.0,2.0,1.0,2.0,1854.0,927.0,34000.0,17000.0,0.0,2.0,14.0,-2.0,0.0,-1.0,54.0,477.0,-16000.0,4500.0,-3.0,-2.0,-1.0,1,1
43710,MG,CONTAGEM,25.0,1.0,11.0,19598.0,783.92,549510.0,21980.4,15.0,12.0,101.0,11.0,1.0,6.0,10469.0,951.7272727272727,272854.2,24804.927272727273,3.0,6.0,181.0,-14.0,0.0,-5.0,-9129.0,167.8072727272728,-276655.8,2824.5272727272713,-12.0,-6.0,80.0,1,1
43753,MG,CORAÇÃO DE JESUS,1.0,1.0,1.0,400.0,400.0,8000.0,8000.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-400.0,,,,-1.0,-1.0,,0,1
43834,MG,COROACI,0.0,0.0,0.0,0.0,,,,0.0,0.0,,6.0,1.0,2.0,1909.0,318.1666666666667,61000.0,10166.666666666666,0.0,3.0,139.0,6.0,1.0,2.0,1909.0,,,,0.0,3.0,,0,1
43850,MG,COROMANDEL,9.0,1.0,4.0,3705.0,411.6666666666667,61988.0,6887.555555555556,7.0,7.0,42.0,2.0,1.0,1.0,810.0,405.0,32156.6,16078.3,2.0,2.0,23.0,-7.0,0.0,-3.0,-2895.0,-6.666666666666686,-29831.4,9190.744444444445,-5.0,-5.0,-19.0,1,1
43877,MG,CORONEL FABRICIANO,1.0,1.0,1.0,602.0,602.0,7000.0,7000.0,0.0,1.0,10.0,2.0,1.0,2.0,1380.0,690.0,24000.0,12000.0,0.0,2.0,7.0,1.0,0.0,1.0,778.0,88.0,17000.0,5000.0,0.0,1.0,-3.0,1,1
43893,MG,CORONEL MURTA,1.0,1.0,1.0,366.0,366.0,8000.0,8000.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-366.0,,,,0.0,-1.0,,0,1
43990,MG,CÓRREGO NOVO,2.0,1.0,2.0,500.0,250.0,4000.0,2000.0,2.0,2.0,8.0,1.0,1.0,1.0,250.0,250.0,1800.0,1800.0,1.0,1.0,7.0,-1.0,0.0,-1.0,-250.0,0.0,-2200.0,-200.0,-1.0,-1.0,-1.0,1,1
44032,MG,CRISTAIS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,3.0,771.0,257.0,16500.0,5500.0,1.0,3.0,13.0,3.0,1.0,3.0,771.0,,,,1.0,3.0,,0,1
44059,MG,CRISTÁLIA,1.0,1.0,1.0,250.0,250.0,8000.0,8000.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-250.0,,,,0.0,-1.0,,0,1
44130,MG,CRUZEIRO DA FORTALEZA,1.0,1.0,1.0,253.0,253.0,7337.0,7337.0,1.0,1.0,14.0,2.0,1.0,2.0,654.0,327.0,18000.0,9000.0,0.0,2.0,4.0,1.0,0.0,1.0,401.0,74.0,10663.0,1663.0,-1.0,1.0,-10.0,1,1
44172,MG,CURVELO,1.0,1.0,1.0,500.0,500.0,15000.0,15000.0,0.0,1.0,8.0,1.0,1.0,1.0,400.0,400.0,8000.0,8000.0,0.0,1.0,16.0,0.0,0.0,0.0,-100.0,-100.0,-7000.0,-7000.0,0.0,0.0,8.0,1,1
44199,MG,DATAS,1.0,1.0,1.0,200.0,200.0,4500.0,4500.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-200.0,,,,0.0,-1.0,,0,1
44237,MG,DELFINÓPOLIS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,662.0,331.0,15575.0,7787.5,0.0,2.0,5.0,2.0,1.0,2.0,662.0,,,,0.0,2.0,,0,1
44270,MG,DESTERRO DE ENTRE RIOS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,376.0,376.0,8000.0,8000.0,1.0,0.0,132.0,1.0,1.0,1.0,376.0,,,,1.0,0.0,,0,1
44318,MG,DIAMANTINA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,556.0,556.0,24000.0,24000.0,0.0,1.0,10.0,1.0,1.0,1.0,556.0,,,,0.0,1.0,,0,1
44350,MG,DIONÍSIO,1.0,1.0,1.0,300.0,300.0,8000.0,8000.0,0.0,1.0,4.0,1.0,1.0,1.0,300.0,300.0,15000.0,15000.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,0.0,2.0,1,1
44393,MG,DIVINO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,240.0,240.0,5223.6,5223.6,1.0,1.0,21.0,1.0,1.0,1.0,240.0,,,,1.0,1.0,,0,1
44415,MG,DIVINO DAS LARANJEIRAS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,2.0,1014.0,338.0,22500.0,7500.0,0.0,2.0,41.0,3.0,1.0,2.0,1014.0,,,,0.0,2.0,,0,1
44431,MG,DIVINOLÂNDIA DE MINAS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,324.0,324.0,3000.0,3000.0,0.0,1.0,12.0,1.0,1.0,1.0,324.0,,,,0.0,1.0,,0,1
44458,MG,DIVINÓPOLIS,7.0,1.0,5.0,3771.0,538.7142857142857,105575.0,15082.142857142857,5.0,5.0,98.0,2.0,1.0,2.0,1385.0,692.5,48978.0,24489.0,1.0,2.0,28.0,-5.0,0.0,-3.0,-2386.0,153.78571428571433,-56597.0,9406.857142857143,-4.0,-3.0,-70.0,1,1
44474,MG,DIVISA NOVA,1.0,1.0,1.0,305.0,305.0,10900.0,10900.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-305.0,,,,-1.0,-1.0,,0,1
44490,MG,DOM CAVATI,4.0,1.0,3.0,1053.0,263.25,11000.0,2750.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-4.0,-1.0,-3.0,-1053.0,,,,-3.0,-3.0,,0,1
44717,MG,ELÓI MENDES,6.0,1.0,5.0,2068.0,344.6666666666667,59000.0,9833.333333333334,6.0,6.0,25.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-6.0,-1.0,-5.0,-2068.0,,,,-6.0,-6.0,,0,1
44733,MG,ENGENHEIRO CALDAS,1.0,1.0,1.0,300.0,300.0,8000.0,8000.0,0.0,1.0,5.0,1.0,1.0,1.0,410.0,410.0,12500.0,12500.0,0.0,0.0,172.0,0.0,0.0,0.0,110.0,110.0,4500.0,4500.0,0.0,-1.0,167.0,1,1
44750,MG,ENGENHEIRO NAVARRO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,1.0,913.0,456.5,15000.0,7500.0,0.0,1.0,44.0,2.0,1.0,1.0,913.0,,,,0.0,1.0,,0,1
44776,MG,ENTRE RIOS DE MINAS,1.0,1.0,1.0,257.0,257.0,3000.0,3000.0,1.0,1.0,11.0,5.0,1.0,4.0,1531.0,306.2,58975.0,11795.0,1.0,3.0,106.0,4.0,0.0,3.0,1274.0,49.19999999999999,55975.0,8795.0,0.0,2.0,95.0,1,1
44792,MG,ERVÁLIA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,250.0,250.0,7500.0,7500.0,1.0,1.0,15.0,1.0,1.0,1.0,250.0,,,,1.0,1.0,,0,1
44814,MG,ESMERALDAS,5.0,1.0,4.0,2428.0,485.6,74952.0,14990.4,4.0,5.0,30.0,3.0,1.0,3.0,1862.0,620.6666666666666,35400.0,11800.0,0.0,2.0,160.0,-2.0,0.0,-1.0,-566.0,135.0666666666666,-39552.0,-3190.3999999999996,-4.0,-3.0,130.0,1,1
44830,MG,ESPERA FELIZ,1.0,1.0,1.0,461.0,461.0,1500.0,1500.0,0.0,0.0,-202.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-461.0,,,,0.0,0.0,,0,1
44857,MG,ESPINOSA,2.0,1.0,2.0,700.0,350.0,16550.0,8275.0,0.0,2.0,10.0,1.0,1.0,1.0,300.0,300.0,14000.0,14000.0,0.0,1.0,5.0,-1.0,0.0,-1.0,-400.0,-50.0,-2550.0,5725.0,0.0,-1.0,-5.0,1,1
44890,MG,ESTIVA,2.0,1.0,2.0,500.0,250.0,8900.0,4450.0,1.0,2.0,7.0,2.0,1.0,1.0,600.0,300.0,6000.0,3000.0,0.0,1.0,49.0,0.0,0.0,-1.0,100.0,50.0,-2900.0,-1450.0,-1.0,-1.0,42.0,1,1
44954,MG,ESTRELA DO SUL,1.0,1.0,1.0,303.0,303.0,8787.0,8787.0,1.0,1.0,16.0,3.0,1.0,2.0,1534.0,511.3333333333333,50157.0,16719.0,2.0,2.0,126.0,2.0,0.0,1.0,1231.0,208.33333333333331,41370.0,7932.0,1.0,1.0,110.0,1,1
45012,MG,EXTREMA,3.0,1.0,2.0,1200.0,400.0,37789.0,12596.333333333334,2.0,3.0,11.0,2.0,1.0,2.0,946.0,473.0,16000.0,8000.0,0.0,2.0,10.0,-1.0,0.0,0.0,-254.0,73.0,-21789.0,-4596.333333333334,-2.0,-1.0,-1.0,1,1
45136,MG,FELIXLÂNDIA,1.0,1.0,1.0,420.0,420.0,10000.0,10000.0,0.0,1.0,8.0,1.0,1.0,1.0,350.0,350.0,13000.0,13000.0,0.0,1.0,14.0,0.0,0.0,0.0,-70.0,-70.0,3000.0,3000.0,0.0,0.0,6.0,1,1
45179,MG,FERROS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,303.0,303.0,12000.0,12000.0,0.0,1.0,10.0,1.0,1.0,1.0,303.0,,,,0.0,1.0,,0,1
45195,MG,FLORESTAL,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,366.0,366.0,4800.0,4800.0,0.0,1.0,11.0,1.0,1.0,1.0,366.0,,,,0.0,1.0,,0,1
45217,MG,FORMIGA,1.0,1.0,1.0,350.0,350.0,9000.0,9000.0,0.0,1.0,8.0,2.0,1.0,2.0,800.0,400.0,23500.0,11750.0,0.0,2.0,14.0,1.0,0.0,1.0,450.0,50.0,14500.0,2750.0,0.0,1.0,6.0,1,1
45276,MG,FORTUNA DE MINAS,1.0,1.0,1.0,175.0,175.0,6000.0,6000.0,0.0,1.0,6.0,1.0,1.0,1.0,205.0,205.0,10800.0,10800.0,0.0,1.0,6.0,0.0,0.0,0.0,30.0,30.0,4800.0,4800.0,0.0,0.0,0.0,1,1
45292,MG,FRANCISCO BADARÓ,1.0,1.0,1.0,366.0,366.0,6500.0,6500.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-366.0,,,,0.0,-1.0,,0,1
45390,MG,FRONTEIRA,6.0,1.0,4.0,1977.0,329.5,34154.0,5692.333333333333,6.0,3.0,133.0,1.0,1.0,1.0,400.0,400.0,6000.0,6000.0,0.0,1.0,7.0,-5.0,0.0,-3.0,-1577.0,70.5,-28154.0,307.66666666666697,-6.0,-2.0,-126.0,1,1
45411,MG,FRUTAL,12.0,1.0,6.0,5279.0,439.9166666666667,68361.0,5696.75,11.0,6.0,253.0,6.0,1.0,4.0,2902.0,483.6666666666667,43759.0,7293.166666666667,2.0,4.0,56.0,-6.0,0.0,-2.0,-2377.0,43.75,-24602.0,1596.416666666667,-9.0,-2.0,-197.0,1,1
45438,MG,FUNILÂNDIA,1.0,1.0,1.0,200.0,200.0,8600.0,8600.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-200.0,,,,0.0,-1.0,,0,1
45454,MG,GALILÉIA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,12500.0,12500.0,0.0,1.0,18.0,1.0,1.0,1.0,300.0,,,,0.0,1.0,,0,1
45535,MG,GOVERNADOR VALADARES,13.0,1.0,8.0,11186.0,860.4615384615385,221328.0,17025.23076923077,7.0,5.0,177.0,9.0,1.0,5.0,6189.0,687.6666666666666,216815.95,24090.661111111112,2.0,6.0,72.0,-4.0,0.0,-3.0,-4997.0,-172.79487179487182,-4512.049999999988,7065.430341880343,-5.0,1.0,-105.0,1,1
45594,MG,GUANHÃES,2.0,1.0,2.0,900.0,450.0,20000.0,10000.0,0.0,2.0,6.0,4.0,1.0,3.0,1671.0,417.75,48000.0,12000.0,0.0,3.0,37.0,2.0,0.0,1.0,771.0,-32.25,28000.0,2000.0,0.0,1.0,31.0,1,1
45616,MG,GUAPÉ,2.0,1.0,2.0,670.0,335.0,8500.0,4250.0,1.0,2.0,29.0,3.0,1.0,3.0,991.0,330.3333333333333,33900.0,11300.0,1.0,1.0,6.0,1.0,0.0,1.0,321.0,-4.666666666666686,25400.0,7050.0,0.0,-1.0,-23.0,1,1
45659,MG,GUARANÉSIA,4.0,1.0,3.0,1563.0,390.75,28150.0,7037.5,4.0,3.0,146.0,2.0,1.0,2.0,784.0,392.0,8000.0,4000.0,1.0,1.0,40.0,-2.0,0.0,-1.0,-779.0,1.25,-20150.0,-3037.5,-3.0,-2.0,-106.0,1,1
45713,MG,GUARDA-MOR,1.0,1.0,1.0,305.0,305.0,8845.0,8845.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-305.0,,,,-1.0,-1.0,,0,1
45730,MG,GUAXUPÉ,4.0,1.0,4.0,1932.0,483.0,22800.0,5700.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-4.0,-1.0,-4.0,-1932.0,,,,-4.0,-4.0,,0,1
45756,MG,GUIDOVAL,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,18000.0,18000.0,0.0,1.0,2.0,1.0,1.0,1.0,300.0,,,,0.0,1.0,,0,1
45772,MG,GUIMARÂNIA,1.0,1.0,1.0,302.0,302.0,8758.0,8758.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-302.0,,,,-1.0,-1.0,,0,1
45810,MG,GURINHATÃ,1.0,1.0,1.0,305.0,305.0,5900.0,5900.0,0.0,1.0,16.0,4.0,1.0,3.0,1220.0,305.0,36989.0,9247.25,1.0,3.0,80.0,3.0,0.0,2.0,915.0,0.0,31089.0,3347.25,1.0,2.0,64.0,1,1
45853,MG,IAPU,1.0,1.0,1.0,350.0,350.0,8000.0,8000.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-350.0,,,,-1.0,0.0,,0,1
45896,MG,IBIÁ,3.0,1.0,2.0,1149.0,383.0,25721.0,8573.666666666666,3.0,2.0,40.0,4.0,1.0,4.0,1558.0,389.5,33000.0,8250.0,2.0,4.0,13.0,1.0,0.0,2.0,409.0,6.5,7279.0,-323.66666666666606,-1.0,2.0,-27.0,1,1
45918,MG,IBIAÍ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,550.0,275.0,25000.0,12500.0,0.0,2.0,11.0,2.0,1.0,2.0,550.0,,,,0.0,2.0,,0,1
45934,MG,IBIRACI,3.0,1.0,2.0,1008.0,336.0,21153.0,7051.0,3.0,3.0,16.0,1.0,1.0,1.0,308.0,308.0,5000.0,5000.0,1.0,0.0,225.0,-2.0,0.0,-1.0,-700.0,-28.0,-16153.0,-2051.0,-2.0,-3.0,209.0,1,1
