election_year,state,municipality_id_tse,municipality_name,n_polls,n_firms,total_sample,mean_sample,total_cost,mean_cost,n_own_polls,n_polls_last30,last_poll_days_before_election,polled
2024,PR,74217,ANTONINA,3,2,1300.0,433.3333333333333,33000.0,11000.0,0,3,15,1
2024,PR,74225,CANDÓI,3,1,1500.0,500.0,20000.0,6666.666666666667,0,2,220,1
2024,PR,74233,ANTONIO OLINTO,1,1,450.0,450.0,8000.0,8000.0,0,1,15,1
2024,PR,74250,APUCARANA,2,2,1260.0,630.0,14950.0,7475.0,0,1,205,1
2024,PR,74284,ENTRE RIOS DO OESTE,1,1,300.0,300.0,9000.0,9000.0,1,1,12,1
2024,PR,74292,ARAPOTI,2,2,750.0,375.0,25000.0,12500.0,0,2,8,1
2024,PR,74306,FAROL,2,1,600.0,300.0,15000.0,7500.0,0,1,38,1
2024,PR,74322,FAZENDA RIO GRANDE,2,1,1000.0,500.0,16000.0,8000.0,0,2,27,1
2024,PR,74330,MARILÂNDIA DO SUL,1,1,250.0,250.0,14000.0,14000.0,0,1,3,1
2024,PR,74349,FLOR DA SERRA DO SUL,1,1,200.0,200.0,9000.0,9000.0,0,1,10,1
2024,PR,74357,ARAUCÁRIA,3,2,2400.0,800.0,27000.0,9000.0,0,3,26,1
2024,PR,74381,IGUATU,4,2,1300.0,325.0,29000.0,7250.0,0,3,31,1
2024,PR,74390,ASTORGA,1,1,414.0,414.0,6000.0,6000.0,0,1,11,1
2024,PR,74403,IRACEMA DO OESTE,1,1,300.0,300.0,4000.0,4000.0,0,1,16,1
2024,PR,74446,ITAPERUÇU,2,2,752.0,376.0,16000.0,8000.0,0,2,10,1
2024,PR,74454,BANDEIRANTES,2,1,1000.0,500.0,19000.0,9500.0,0,2,20,1
2024,PR,74462,IVATÉ,1,1,280.0,280.0,7650.0,7650.0,0,1,3,1
2024,PR,74470,BARBOSA FERRAZ,6,4,2041.0,340.1666666666667,41500.0,6916.666666666667,0,5,43,1
2024,PR,74489,LIDIANÓPOLIS,1,1,351.0,351.0,5000.0,5000.0,0,0,40,1
2024,PR,74497,BARRACÃO,1,1,290.0,290.0,25000.0,25000.0,0,1,5,1
2024,PR,74500,MARIPÁ,7,3,2581.0,368.7142857142857,52400.0,7485.714285714285,0,4,259,1
2024,PR,74543,MAUÁ DA SERRA,1,1,300.0,300.0,5000.0,5000.0,0,1,24,1
2024,PR,74551,BITURUNA,1,1,300.0,300.0,17500.0,17500.0,0,1,5,1
2024,PR,74560,MERCEDES,2,1,600.0,300.0,18000.0,9000.0,1,1,108,1
2024,PR,74578,BOA ESPERANÇA,2,1,600.0,300.0,15000.0,7500.0,0,1,64,1
2024,PR,74586,NOVA LARANJEIRAS,2,2,710.0,355.0,16000.0,8000.0,0,2,10,1
2024,PR,74616,BOM SUCESSO,4,3,2536.0,634.0,34000.0,8500.0,0,2,79,1
2024,PR,74659,CAFEARA,1,1,210.0,210.0,9500.0,9500.0,0,1,14,1
2024,PR,74667,PITANGUEIRAS,1,1,270.0,270.0,8000.0,8000.0,0,0,154,1
2024,PR,74675,CALIFÓRNIA,3,2,1148.0,382.6666666666667,21450.0,7150.0,0,3,12,1
2024,PR,74683,QUATRO PONTES,3,2,895.0,298.3333333333333,16000.0,5333.333333333333,1,2,66,1
2024,PR,74691,CAMBARÁ,3,2,950.0,316.6666666666667,20500.0,6833.333333333333,0,2,58,1
2024,PR,74705,RAMILÂNDIA,1,1,300.0,300.0,5000.0,5000.0,0,1,5,1
2024,PR,74713,CAMBÉ,2,2,1000.0,500.0,25000.0,12500.0,0,2,12,1
2024,PR,74721,RANCHO ALEGRE D'OESTE,1,1,200.0,200.0,4000.0,4000.0,0,1,21,1
2024,PR,74748,RIO BONITO DO IGUAÇU,1,1,400.0,400.0,9000.0,9000.0,0,1,15,1
2024,PR,74756,CAMPINA DA LAGOA,4,3,1424.0,356.0,34500.0,8625.0,0,3,36,1
2024,PR,74772,CAMPINA GRANDE DO SUL,2,2,800.0,400.0,16000.0,8000.0,0,2,9,1
2024,PR,74799,CAMPO DO TENENTE,4,3,1224.0,306.0,36000.0,9000.0,0,2,70,1
2024,PR,74802,SANTA MARIA DO OESTE,1,1,400.0,400.0,11000.0,11000.0,0,1,14,1
2024,PR,74810,CAMPO LARGO,5,4,2796.0,559.2,77000.0,15400.0,0,5,13,1
2024,PR,74829,SANTA MÔNICA,2,1,530.0,265.0,15300.0,7650.0,0,1,43,1
2024,PR,74837,CAMPO MOURÃO,2,2,1680.0,840.0,25000.0,12500.0,0,2,15,1
2024,PR,74845,SÃO MANOEL DO PARANÁ,5,4,1150.0,230.0,33000.0,6600.0,1,2,42,1
2024,PR,74853,CÂNDIDO DE ABREU,3,3,955.0,318.3333333333333,29500.0,9833.333333333334,0,2,32,1
2024,PR,74870,CAPANEMA,4,2,1700.0,425.0,45000.0,11250.0,0,3,31,1
2024,PR,74896,CAPITÃO LEÔNIDAS MARQUES,2,2,1014.0,507.0,16000.0,8000.0,0,2,12,1
2024,PR,74900,VENTANIA,1,1,250.0,250.0,10000.0,10000.0,0,1,6,1
2024,PR,74918,CARLÓPOLIS,2,2,640.0,320.0,7000.0,3500.0,1,2,6,1
2024,PR,74934,CASCAVEL,23,12,19697.0,856.3913043478261,268500.0,11673.91304347826,5,9,251,1
2024,PR,74942,DOUTOR ULYSSES,1,1,400.0,400.0,6000.0,6000.0,1,1,25,1
2024,PR,74950,CASTRO,3,3,1250.0,416.6666666666667,24000.0,8000.0,0,3,18,1
2024,PR,74969,VIRMOND,2,2,557.0,278.5,16000.0,8000.0,0,2,10,1
2024,PR,74977,CATANDUVAS,2,2,700.0,350.0,8500.0,4250.0,1,2,19,1
2024,PR,74985,LARANJAL,2,1,540.0,270.0,24650.0,12325.0,2,0,255,1
2024,PR,74993,CENTENÁRIO DO SUL,3,2,850.0,283.3333333333333,25000.0,8333.333333333334,0,2,111,1
2024,PR,75000,ITAIPULÂNDIA,7,5,2528.0,361.14285714285717,58500.0,8357.142857142857,0,7,16,1
2024,PR,75019,CERRO AZUL,1,1,600.0,600.0,8000.0,8000.0,0,1,27,1
2024,PR,75027,NOVA ESPERANÇA DO SUDOESTE,3,2,822.0,274.0,50000.0,16666.666666666668,0,3,14,1
2024,PR,75035,CHOPINZINHO,2,2,700.0,350.0,33500.0,16750.0,0,2,7,1
2024,PR,75043,PINHAIS,2,2,964.0,482.0,16000.0,8000.0,0,1,64,1
2024,PR,75051,CIANORTE,3,3,1400.0,466.6666666666667,38000.0,12666.666666666666,0,3,9,1
2024,PR,75060,SAUDADE DO IGUAÇU,3,2,1072.0,357.3333333333333,38500.0,12833.333333333334,1,3,16,1
2024,PR,75078,CIDADE GAÚCHA,1,1,300.0,300.0,6000.0,6000.0,0,1,3,1
2024,PR,75086,ARIRANHA DO IVAÍ,1,1,378.0,378.0,6500.0,6500.0,0,1,22,1
2024,PR,75108,ARAPUÃ,3,3,957.0,319.0,24000.0,8000.0,1,3,20,1
2024,PR,75116,MANGUEIRINHA,1,1,600.0,600.0,7000.0,7000.0,0,1,9,1
2024,PR,75132,COLOMBO,5,3,3100.0,620.0,58000.0,11600.0,0,2,190,1
2024,PR,75159,COLORADO,1,1,300.0,300.0,13500.0,13500.0,0,1,9,1
2024,PR,75167,BOM JESUS DO SUL,1,1,300.0,300.0,15000.0,15000.0,0,1,8,1
2024,PR,75191,CONSELHEIRO MAIRINCK,1,1,300.0,300.0,7500.0,7500.0,0,1,8,1
2024,PR,75205,CAMPO MAGRO,3,3,1159.0,386.3333333333333,29000.0,9666.666666666666,0,3,5,1
2024,PR,75213,CONTENDA,2,1,808.0,404.0,10000.0,5000.0,0,1,33,1
2024,PR,75221,CARAMBEÍ,3,2,1450.0,483.3333333333333,26500.0,8833.333333333334,0,3,16,1
2024,PR,75230,CORBÉLIA,5,3,3610.0,722.0,60000.0,12000.0,1,1,219,1
2024,PR,75256,CORNÉLIO PROCÓPIO,1,1,480.0,480.0,6000.0,6000.0,1,1,5,1
2024,PR,75264,CRUZMALTINA,3,2,880.0,293.3333333333333,26000.0,8666.666666666666,0,3,17,1
2024,PR,75299,CRUZEIRO DO OESTE,1,1,350.0,350.0,11000.0,11000.0,0,1,6,1
2024,PR,75345,FERNANDES PINHEIRO,1,1,320.0,320.0,5000.0,5000.0,0,0,110,1
2024,PR,75353,CURITIBA,48,15,46295.0,964.4791666666666,1562109.8,32543.954166666666,23,15,206,1
2024,PR,75361,FOZ DO JORDÃO,1,1,300.0,300.0,5000.0,5000.0,0,1,12,1
2024,PR,75370,CURIÚVA,1,1,300.0,300.0,6500.0,6500.0,0,1,27,1
2024,PR,75388,GOIOXIM,2,2,1200.0,600.0,10000.0,5000.0,0,2,18,1
2024,PR,75396,DIAMANTE DO NORTE,1,1,250.0,250.0,6750.0,6750.0,0,1,8,1
2024,PR,75426,GUAMIRANGA,3,3,900.0,300.0,24500.0,8166.666666666667,1,3,10,1
2024,PR,75442,IMBAÚ,3,1,1134.0,378.0,24000.0,8000.0,0,1,64,1
2024,PR,75477,ENGENHEIRO BELTRÃO,1,1,370.0,370.0,5000.0,5000.0,0,0,77,1
2024,PR,75493,FAXINAL,5,3,1906.0,381.2,33000.0,6600.0,2,4,73,1
2024,PR,75507,PEROBAL,3,2,1010.0,336.6666666666667,20300.0,6766.666666666667,0,3,25,1
2024,PR,75523,PONTAL DO PARANÁ,2,2,750.0,375.0,23000.0,11500.0,0,2,29,1
2024,PR,75558,FLORESTA,2,1,717.0,358.5,12000.0,6000.0,0,2,21,1
2024,PR,75574,FLORESTÓPOLIS,1,1,260.0,260.0,8000.0,8000.0,0,0,102,1
2024,PR,75582,QUARTO CENTENÁRIO,2,2,607.0,303.5,13700.0,6850.0,0,0,71,1
2024,PR,75590,FLÓRIDA,3,2,580.0,193.33333333333334,33000.0,11000.0,0,3,23,1
2024,PR,75604,RESERVA DO IGUAÇU,2,2,660.0,330.0,22500.0,11250.0,0,2,12,1
2024,PR,75639,FOZ DO IGUAÇU,14,6,7780.0,555.7142857142857,241157.0,17225.5,6,5,167,1
2024,PR,75647,SERRANÓPOLIS DO IGUAÇU,2,2,600.0,300.0,14000.0,7000.0,0,2,9,1
2024,PR,75655,FRANCISCO BELTRÃO,4,3,1620.0,405.0,40600.0,10150.0,0,2,44,1
2024,PR,75663,TAMARANA,1,1,400.0,400.0,14000.0,14000.0,0,1,19,1
2024,PR,75671,GENERAL CARNEIRO,1,1,300.0,300.0,8000.0,8000.0,0,1,4,1
2024,PR,75698,GOIOERÊ,3,3,1202.0,400.6666666666667,31959.0,10653.0,1,2,75,1
2024,PR,75710,GUAÍRA,2,2,905.0,452.5,45000.0,22500.0,0,1,193,1
2024,PR,75736,GUAIRAÇÁ,1,1,280.0,280.0,8000.0,8000.0,0,1,27,1
2024,PR,75760,NOVA TEBAS,1,1,400.0,400.0,10500.0,10500.0,0,1,23,1
2024,PR,75809,LUIZIANA,2,2,761.0,380.5,14000.0,7000.0,0,2,24,1
2024,PR,75817,GUARANIAÇU,3,3,1135.0,378.3333333333333,29200.0,9733.333333333334,0,3,23,1
2024,PR,75833,GUARAPUAVA,3,3,1960.0,653.3333333333334,34000.0,11333.333333333334,2,3,9,1
2024,PR,75876,GUARATUBA,2,2,950.0,475.0,18000.0,9000.0,0,2,20,1
2024,PR,75892,IBAITI,4,3,1348.0,337.0,28000.0,7000.0,0,3,33,1
2024,PR,75914,IBIPORÃ,2,1,814.0,407.0,19600.0,9800.0,0,1,80,1
2024,PR,75930,ICARAÍMA,2,1,600.0,300.0,5000.0,2500.0,0,1,70,1
2024,PR,75973,IMBITUVA,3,3,1032.0,344.0,25000.0,8333.333333333334,0,3,7,1
2024,PR,75990,INÁCIO MARTINS,1,1,250.0,250.0,12000.0,12000.0,0,1,3,1
2024,PR,76031,IPIRANGA,1,1,450.0,450.0,16000.0,16000.0,0,1,8,1
2024,PR,76074,IRATI,1,1,330.0,330.0,8000.0,8000.0,0,1,5,1
2024,PR,76090,IRETAMA,1,1,300.0,300.0,15000.0,15000.0,0,1,4,1
2024,PR,76139,ITAMBARACÁ,3,2,901.0,300.3333333333333,27500.0,9166.666666666666,0,2,32,1
2024,PR,76210,IVAÍ,4,3,1846.0,461.5,32800.0,8200.0,0,3,45,1
2024,PR,76236,IVAIPORÃ,2,2,700.0,350.0,19500.0,9750.0,0,1,39,1
2024,PR,76279,JABOTI,2,2,550.0,275.0,19200.0,9600.0,0,1,76,1
2024,PR,76295,JACAREZINHO,1,1,500.0,500.0,6000.0,6000.0,0,1,28,1
2024,PR,76317,JAGUAPITÃ,2,2,752.0,376.0,18700.0,9350.0,0,2,6,1
2024,PR,76333,JAGUARIAÍVA,3,3,1114.0,371.3333333333333,24500.0,8166.666666666667,0,1,58,1
2024,PR,76350,JANDAIA DO SUL,3,3,1312.0,437.3333333333333,28000.0,9333.333333333334,0,3,11,1
2024,PR,76376,JANIÓPOLIS,3,2,1500.0,500.0,30000.0,10000.0,0,2,155,1
2024,PR,76392,JAPIRA,1,1,280.0,280.0,10000.0,10000.0,0,0,38,1
2024,PR,76490,JOAQUIM TÁVORA,1,1,376.0,376.0,9400.0,9400.0,0,1,18,1
2024,PR,76538,JUSSARA,6,3,1803.0,300.5,40500.0,6750.0,0,3,80,1
2024,PR,76554,KALORÉ,1,1,250.0,250.0,14000.0,14000.0,0,1,4,1
2024,PR,76570,LAPA,2,2,800.0,400.0,16000.0,8000.0,0,2,28,1
2024,PR,76597,LARANJEIRAS DO SUL,4,2,2051.0,512.75,38000.0,9500.0,0,2,84,1
2024,PR,76678,LONDRINA,35,11,29536.0,843.8857142857142,715469.0,20441.97142857143,13,11,180,1
2024,PR,76732,MAMBORÊ,1,1,300.0,300.0,5000.0,5000.0,0,1,4,1
2024,PR,76775,MANDAGUARI,1,1,500.0,500.0,6000.0,6000.0,0,1,8,1
2024,PR,76791,MANDIRITUBA,5,4,1787.0,357.4,47000.0,9400.0,0,5,18,1
2024,PR,76830,MARECHAL CÂNDIDO RONDON,7,3,3119.0,445.57142857142856,64000.0,9142.857142857143,0,2,216,1
2024,PR,76856,MARIA HELENA,1,1,250.0,250.0,4000.0,4000.0,0,1,7,1
2024,PR,76872,MARIALVA,4,4,1780.0,445.0,37500.0,9375.0,0,4,22,1
2024,PR,76899,MARILUZ,1,1,351.0,351.0,5000.0,5000.0,1,1,17,1
2024,PR,76910,MARINGÁ,8,2,4620.0,577.5,154500.0,19312.5,5,4,177,1
2024,PR,76953,MARMELEIRO,1,1,300.0,300.0,18000.0,18000.0,0,1,5,1
2024,PR,76970,MARUMBI,1,1,330.0,330.0,7000.0,7000.0,0,1,22,1
2024,PR,77011,MEDIANEIRA,2,1,800.0,400.0,20000.0,10000.0,0,1,77,1
2024,PR,77070,MOREIRA SALES,2,1,600.0,300.0,15000.0,7500.0,0,1,89,1
2024,PR,77097,MORRETES,1,1,330.0,330.0,8000.0,8000.0,0,1,14,1
2024,PR,77119,MUNHOZ DE MELO,1,1,250.0,250.0,5000.0,5000.0,0,1,15,1
2024,PR,77216,NOVA ESPERANÇA,1,1,414.0,414.0,6000.0,6000.0,0,1,11,1
2024,PR,77259,NOVA LONDRINA,1,1,320.0,320.0,8000.0,8000.0,0,1,18,1
2024,PR,77313,PAIÇANDU,2,2,800.0,400.0,14000.0,7000.0,0,2,12,1
2024,PR,77356,PALMEIRA,2,1,628.0,314.0,13000.0,6500.0,0,1,38,1
2024,PR,77372,PALMITAL,2,2,705.0,352.5,15000.0,7500.0,0,1,170,1
2024,PR,77399,PALOTINA,3,3,1920.0,640.0,17000.0,5666.666666666667,1,2,32,1
2024,PR,77437,PARANACITY,1,1,300.0,300.0,8500.0,8500.0,0,1,4,1
2024,PR,77453,PARANAGUÁ,10,6,6545.0,654.5,120550.0,12055.0,3,5,254,1
2024,PR,77496,PARANAVAÍ,4,2,2067.0,516.75,38000.0,9500.0,1,2,245,1
2024,PR,77518,PATO BRANCO,7,5,3320.0,474.2857142857143,161726.0,23103.714285714286,1,4,57,1
2024,PR,77593,PÉROLA D'OESTE,1,1,270.0,270.0,17500.0,17500.0,0,1,6,1
2024,PR,77615,PIÊN,2,1,802.0,401.0,10000.0,5000.0,0,2,25,1
2024,PR,77631,PINHALÃO,2,2,550.0,275.0,17500.0,8750.0,0,2,8,1
2024,PR,77690,PIRAQUARA,2,1,1000.0,500.0,23000.0,11500.0,0,0,212,1
2024,PR,77712,PITANGA,1,1,450.0,450.0,14000.0,14000.0,0,1,8,1
2024,PR,77739,PLANALTINA DO PARANÁ,1,1,251.0,251.0,7650.0,7650.0,0,1,26,1
2024,PR,77755,PLANALTO,1,1,301.0,301.0,20000.0,20000.0,0,1,14,1
2024,PR,77771,PONTA GROSSA,23,9,16648.0,723.8260869565217,429157.0,18659.0,10,10,87,1
2024,PR,77798,PORECATU,1,1,370.0,370.0,5000.0,5000.0,1,1,2,1
2024,PR,77836,PORTO RICO,1,1,280.0,280.0,7650.0,7650.0,0,1,7,1
2024,PR,77917,PRUDENTÓPOLIS,3,3,1262.0,420.6666666666667,39000.0,13000.0,0,3,27,1
2024,PR,77950,QUATRO BARRAS,1,1,410.0,410.0,10000.0,10000.0,1,1,28,1
2024,PR,77992,QUINTA DO SOL,1,1,250.0,250.0,4000.0,4000.0,0,1,7,1
2024,PR,78018,QUITANDINHA,1,1,405.0,405.0,5000.0,5000.0,1,1,5,1
2024,PR,78034,RANCHO ALEGRE,4,2,1220.0,305.0,23000.0,5750.0,1,1,231,1
2024,PR,78050,REALEZA,3,2,1100.0,366.6666666666667,36000.0,12000.0,0,3,12,1
2024,PR,78077,REBOUÇAS,2,2,859.0,429.5,15000.0,7500.0,0,2,21,1
2024,PR,78115,RESERVA,2,2,702.0,351.0,17000.0,8500.0,0,2,17,1
2024,PR,78131,RIBEIRÃO CLARO,1,1,356.0,356.0,6000.0,6000.0,0,1,25,1
2024,PR,78174,RIO AZUL,2,1,550.0,275.0,21000.0,10500.0,0,1,55,1
2024,PR,78212,RIO BRANCO DO SUL,4,2,1579.0,394.75,49000.0,12250.0,0,1,208,1
2024,PR,78239,RIO NEGRO,2,2,678.0,339.0,16000.0,8000.0,0,2,7,1
2024,PR,78255,ROLÂNDIA,4,2,2024.0,506.0,52000.0,13000.0,1,2,84,1
2024,PR,78271,RONCADOR,1,1,368.0,368.0,10700.0,10700.0,0,1,10,1
2024,PR,78298,RONDON,1,1,300.0,300.0,7500.0,7500.0,0,1,9,1
2024,PR,78379,SALTO DO LONTRA,2,1,600.0,300.0,30000.0,15000.0,0,2,21,1
2024,PR,78433,SANTA CRUZ DE MONTE CASTELO,1,1,280.0,280.0,7500.0,7500.0,0,1,12,1
2024,PR,78492,SANTA ISABEL DO IVAÍ,2,2,600.0,300.0,10000.0,5000.0,1,2,12,1
2024,PR,78514,SANTA IZABEL DO OESTE,2,1,599.0,299.5,34000.0,17000.0,2,2,22,1
2024,PR,78573,SANTO ANTÔNIO DO SUDOESTE,1,1,327.0,327.0,12000.0,12000.0,0,1,8,1
2024,PR,78590,SANTO ANTÔNIO DA PLATINA,1,1,300.0,300.0,12000.0,12000.0,0,1,7,1
2024,PR,78611,SANTO ANTONIO DO CAIUÁ,1,1,250.0,250.0,7000.0,7000.0,0,0,143,1
2024,PR,78654,SANTO INÁCIO,1,1,286.0,286.0,10500.0,10500.0,0,0,33,1
2024,PR,78670,SÃO CARLOS DO IVAÍ,4,2,1070.0,267.5,42500.0,10625.0,2,3,156,1
2024,PR,78719,SÃO JOÃO,5,4,1668.0,333.6,53700.0,10740.0,1,2,15,1
2024,PR,78735,SÃO JOÃO DO CAIUÁ,1,1,240.0,240.0,8000.0,8000.0,0,1,7,1
2024,PR,78751,SÃO JOÃO DO IVAÍ,2,2,587.0,293.5,16000.0,8000.0,0,2,17,1
2024,PR,78778,SÃO JOÃO DO TRIUNFO,3,3,1280.0,426.6666666666667,37000.0,12333.333333333334,0,0,42,1
2024,PR,78794,SÃO JORGE DO IVAÍ,5,3,1650.0,330.0,25000.0,5000.0,1,4,33,1
2024,PR,78832,SÃO JOSÉ DA BOA VISTA,1,1,384.0,384.0,5000.0,5000.0,0,1,2,1
2024,PR,78859,SÃO JOSÉ DOS PINHAIS,6,5,3590.0,598.3333333333334,62000.0,10333.333333333334,3,3,67,1
2024,PR,78875,SÃO MATEUS DO SUL,1,1,450.0,450.0,12000.0,12000.0,0,1,3,1
2024,PR,78891,SÃO MIGUEL DO IGUAÇU,6,4,2331.0,388.5,56000.0,9333.333333333334,4,5,49,1
2024,PR,78913,SÃO PEDRO DO IVAÍ,3,2,1030.0,343.3333333333333,34500.0,11500.0,0,3,26,1
2024,PR,78956,SÃO SEBASTIÃO DA AMOREIRA,1,1,364.0,364.0,5000.0,5000.0,1,1,2,1
2024,PR,78972,SÃO TOMÉ,4,2,1450.0,362.5,34000.0,8500.0,2,1,14,1
2024,PR,78999,SAPOPEMA,2,2,668.0,334.0,12000.0,6000.0,0,1,98,1
2024,PR,79014,SENGÉS,6,4,2511.0,418.5,66621.4,11103.566666666666,0,1,270,1
2024,PR,79073,SIQUEIRA CAMPOS,1,1,300.0,300.0,7500.0,7500.0,0,0,41,1
2024,PR,79090,TAMBOARA,1,1,354.0,354.0,7000.0,7000.0,0,1,8,1
2024,PR,79111,TAPEJARA,2,2,845.0,422.5,17000.0,8500.0,0,1,56,1
2024,PR,79138,TEIXEIRA SOARES,2,2,669.0,334.5,16500.0,8250.0,0,2,12,1
2024,PR,79154,TELÊMACO BORBA,5,3,2420.0,484.0,54000.0,10800.0,0,2,63,1
2024,PR,79170,TERRA BOA,1,1,320.0,320.0,4000.0,4000.0,1,1,21,1
2024,PR,79197,TERRA RICA,1,1,300.0,300.0,10000.0,10000.0,0,1,5,1
2024,PR,79219,TERRA ROXA,2,2,700.0,350.0,19000.0,9500.0,0,2,7,1
2024,PR,79235,TIBAGI,3,3,1161.0,387.0,31000.0,10333.333333333334,0,2,35,1
2024,PR,79251,TIJUCAS DO SUL,2,2,854.0,427.0,20000.0,10000.0,1,2,7,1
2024,PR,79278,TOLEDO,17,6,12938.0,761.0588235294117,222478.0,13086.941176470587,1,11,195,1
2024,PR,79294,TOMAZINA,1,1,257.0,257.0,10000.0,10000.0,0,1,18,1
2024,PR,79316,TUNEIRAS DO OESTE,1,1,364.0,364.0,12000.0,12000.0,0,1,7,1
2024,PR,79332,UBIRATÃ,1,1,301.0,301.0,6000.0,6000.0,0,1,18,1
2024,PR,79359,UMUARAMA,6,5,3752.0,625.3333333333334,77929.0,12988.166666666666,3,6,17,1
2024,PR,79375,UNIÃO DA VITÓRIA,1,1,500.0,500.0,12000.0,12000.0,0,1,3,1
2024,PR,79413,URAÍ,2,1,600.0,300.0,15000.0,7500.0,0,1,53,1
2024,PR,79430,WENCESLAU BRAZ,2,1,828.0,414.0,17000.0,8500.0,0,1,39,1
2024,PR,79510,ALTÔNIA,7,3,2986.0,426.57142857142856,43200.0,6171.428571428572,0,4,99,1
2024,PR,79537,ASSIS CHATEAUBRIAND,8,5,3610.0,451.25,78000.0,9750.0,0,5,132,1
2024,PR,79553,QUEDAS DO IGUAÇU,7,4,3533.0,504.7142857142857,78500.0,11214.285714285714,0,6,33,1
2024,PR,79570,CÉU AZUL,3,3,1303.0,434.3333333333333,28500.0,9500.0,1,3,27,1
2024,PR,79596,GRANDES RIOS,1,1,300.0,300.0,8000.0,8000.0,0,1,3,1
2024,PR,79618,INDIANÓPOLIS,5,4,1330.0,266.0,32000.0,6400.0,1,4,32,1
2024,PR,79634,MATINHOS,3,3,1192.0,397.3333333333333,18500.0,6166.666666666667,0,3,20,1
2024,PR,79677,NOVA OLÍMPIA,2,1,620.0,310.0,18000.0,9000.0,0,1,49,1
2024,PR,79715,SANTA HELENA,1,1,450.0,450.0,15000.0,15000.0,0,1,3,1
2024,PR,79731,TAPIRA,2,2,600.0,300.0,10650.0,5325.0,0,2,28,1
2024,PR,79758,MARILENA,1,1,300.0,300.0,7500.0,7500.0,0,1,8,1
2024,PR,79774,FRANCISCO ALVES,1,1,350.0,350.0,6000.0,6000.0,0,1,19,1
2024,PR,79790,NOVA SANTA ROSA,1,1,250.0,250.0,6000.0,6000.0,0,1,7,1
2024,PR,79839,BRAGANEY,1,1,400.0,400.0,4900.0,4900.0,0,1,24,1
2024,PR,79855,CAFELÂNDIA,4,2,1700.0,425.0,18500.0,4625.0,0,4,25,1
2024,PR,79871,TRÊS BARRAS DO PARANÁ,1,1,400.0,400.0,6000.0,6000.0,0,1,24,1
2024,PR,79898,VERA CRUZ DO OESTE,3,2,900.0,300.0,27000.0,9000.0,2,3,17,1
2024,PR,79910,PRANCHITA,3,3,900.0,300.0,19000.0,6333.333333333333,1,3,19,1
2024,PR,79979,JESUÍTAS,4,2,1804.0,451.0,15200.0,3800.0,1,1,59,1
2024,PR,79995,SÃO JORGE DO PATROCÍNIO,4,4,1255.0,313.75,27900.0,6975.0,0,3,50,1
2024,PR,84514,CANTAGALO,2,2,750.0,375.0,18000.0,9000.0,0,2,8,1
2024,PR,84557,ALTAMIRA DO PARANÁ,4,3,1350.0,337.5,42000.0,10500.0,0,3,47,1
2024,PR,84611,SARANDI,3,3,1380.0,460.0,29950.0,9983.333333333334,0,2,153,1
2024,PR,84638,JURANDA,1,1,362.0,362.0,5000.0,5000.0,0,0,73,1
2024,PR,84654,DOURADINA,1,1,461.0,461.0,8000.0,8000.0,0,1,11,1
2024,PR,84670,SANTA TEREZINHA DE ITAIPU,6,3,2300.0,383.3333333333333,74300.0,12383.333333333334,0,6,28,1
2024,PR,84697,MISSAL,4,4,1707.0,426.75,39200.0,9800.0,1,3,93,1
2024,PR,84719,SÃO JOSÉ DAS PALMEIRAS,1,1,300.0,300.0,9000.0,9000.0,0,1,13,1
2024,RJ,58009,QUISSAMÃ,7,5,3126.0,446.57142857142856,77000.0,11000.0,0,6,16,1
2024,RJ,58017,ANGRA DOS REIS,14,9,11036.0,788.2857142857143,144500.0,10321.42857142857,5,7,157,1
2024,RJ,58033,ARARUAMA,1,1,500.0,500.0,8000.0,8000.0,0,1,16,1
2024,RJ,58041,BELFORD ROXO,7,4,5624.0,803.4285714285714,316939.0,45277.0,1,5,113,1
2024,RJ,58050,BARRA DO PIRAÍ,3,3,1604.0,534.6666666666666,93200.0,31066.666666666668,1,3,10,1
2024,RJ,58068,CARDOSO MOREIRA,5,4,2352.0,470.4,55270.0,11054.0,0,3,107,1
2024,RJ,58076,BARRA MANSA,6,5,3390.0,565.0,76000.0,12666.666666666666,3,6,26,1
2024,RJ,58092,BOM JARDIM,2,2,1080.0,540.0,13000.0,6500.0,1,1,142,1
2024,RJ,58106,GUAPIMIRIM,2,2,900.0,450.0,22000.0,11000.0,0,2,8,1
2024,RJ,58114,BOM JESUS DO ITABAPOANA,1,1,500.0,500.0,64800.0,64800.0,0,1,9,1
2024,RJ,58122,QUEIMADOS,3,3,2900.0,966.6666666666666,28500.0,9500.0,2,2,206,1
2024,RJ,58130,CABO FRIO,6,4,3838.0,639.6666666666666,86000.0,14333.333333333334,5,2,245,1
2024,RJ,58149,JAPERI,1,1,600.0,600.0,22320.0,22320.0,0,1,5,1
2024,RJ,58157,CACHOEIRAS DE MACACU,4,2,1962.0,490.5,61000.0,15250.0,3,2,100,1
2024,RJ,58173,CAMBUCI,2,1,900.0,450.0,18000.0,9000.0,2,1,95,1
2024,RJ,58190,CAMPOS DOS GOYTACAZES,10,6,10200.0,1020.0,187657.0,18765.7,3,6,163,1
2024,RJ,58203,RIO DAS OSTRAS,6,4,3543.0,590.5,80500.0,13416.666666666666,3,4,188,1
2024,RJ,58220,AREAL,1,1,400.0,400.0,7500.0,7500.0,0,1,18,1
2024,RJ,58246,PINHEIRAL,2,2,1002.0,501.0,26500.0,13250.0,1,0,130,1
