pair_id,cod_classe,classe,cod_assunto,assunto,fam_act10,kept
633,12625.0,DIREITO DE RESPOSTA,11682.0,Propaganda Política - Propaganda Eleitoral - Pintura em Muro,,False
632,12625.0,DIREITO DE RESPOSTA,11681.0,Propaganda Política - Propaganda Eleitoral - Outdoors,,False
630,12625.0,DIREITO DE RESPOSTA,11676.0,Propaganda Política - Propaganda Eleitoral - Invasão de Horário Destinado a Outro Cargo/Partido/Coligação,,False
617,12625.0,DIREITO DE RESPOSTA,11665.0,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,,False
1707,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),10820.0,Divulgação de pesquisa de fraudulenta,pesquisa_adv,True
1447,241.0,PETIÇÃO CÍVEL,10741.0,Criação do Partido Político,,False
2240,12633.0,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,11684.0,Recursos Financeiros de Campanha Eleitoral,,False
612,12625.0,DIREITO DE RESPOSTA,11655.0,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,,False
601,12625.0,DIREITO DE RESPOSTA,11737.0,Cautelar Inominada - Incidental,,False
1448,241.0,PETIÇÃO CÍVEL,12588.0,Crimes Conexos,,False
594,157.0,CUMPRIMENTO PROVISÓRIO DE SENTENÇA,11679.0,Propaganda Política - Propaganda Eleitoral - Internet,,False
2245,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,,Abandono Material,,False
664,386.0,EXECUÇÃO DA PENA,,Cor,,False
2270,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,,Exploração de prestígio,,False
654,,EXCEÇÃO DA VERDADE,11778.0,Requerimento,,False
511,1303.0,CORREIÇÃO EXTRAORDINÁRIA,11778.0,Requerimento,,False
517,156.0,CUMPRIMENTO DE SENTENÇA,,"Auxílio Emergencial (Lei 13,982/2020)",,False
2218,12630.0,REPRESENTAÇÃO ESPECIAL,11675.0,Propaganda Política - Propaganda Eleitoral - Televisão,,False
515,156.0,CUMPRIMENTO DE SENTENÇA,11513.0,Arregimentação de Eleitor ou Boca de Urna,,False
668,386.0,EXECUÇÃO DA PENA,3633.0,Crimes do Sistema Nacional de Armas,,False
513,156.0,CUMPRIMENTO DE SENTENÇA,11719.0,Abuso - De Poder Político/Autoridade,,False
669,386.0,EXECUÇÃO DA PENA,11466.0,Dano a Equipamento Eleitoral,,False
2299,278.0,TERMO CIRCUNSTANCIADO,,Advocacia administrativa,,False
2215,12630.0,REPRESENTAÇÃO ESPECIAL,11667.0,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,,False
1514,241.0,PETIÇÃO CÍVEL,,Inelegibilidade - Vínculo Afetivo,,False
508,325.0,CONFLITO DE JURISDIÇÃO,11487.0,Injúria na Propaganda Eleitoral,,False
2271,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,10995.0,Falsidade ideológica praticada por Funcionário Público,fraude,True
507,325.0,CONFLITO DE JURISDIÇÃO,3396.0,Difamação,,False
1478,241.0,PETIÇÃO CÍVEL,,Exceção - De Incompetência,,False
1479,241.0,PETIÇÃO CÍVEL,,Exceção - De Litispendência,,False
503,221.0,CONFLITO DE COMPETÊNCIA CÍVEL,10654.0,Competência da Justiça Estadual,,False
2308,278.0,TERMO CIRCUNSTANCIADO,,Arremesso de projétil,,False
2309,278.0,TERMO CIRCUNSTANCIADO,14685.0,Associação Criminosa,,False
2310,278.0,TERMO CIRCUNSTANCIADO,,Ato Obsceno,,False
670,386.0,EXECUÇÃO DA PENA,3573.0,Desacato,,False
500,12121.0,COMUNICADO DE MANDADO DE PRISÃO,11449.0,Recusa ou Abandono do Serviço Eleitoral,,False
518,156.0,CUMPRIMENTO DE SENTENÇA,12612.0,COVID-19,,False
1700,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),10754.0,Desobediência à determinações da Justiça Eleitoral,,False
521,156.0,CUMPRIMENTO DE SENTENÇA,12062.0,Captação ou Gasto Ilícito de Recursos Financeiros de Campanha Eleitoral,,False
526,156.0,CUMPRIMENTO DE SENTENÇA,12965.0,Conflito de Competência,,False
553,156.0,CUMPRIMENTO DE SENTENÇA,11443.0,Promoção de Desordem nos Trabalhos Eleitorais,,False
2220,12630.0,REPRESENTAÇÃO ESPECIAL,15142.0,Propaganda Política Irregular - Violência contra a Mulher,,False
2273,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,11499.0,Impedimento ou Embaraço ao Exercício do Sufrágio,ballot_integrity,True
544,156.0,CUMPRIMENTO DE SENTENÇA,11648.0,Pesquisa Eleitoral,,False
541,156.0,CUMPRIMENTO DE SENTENÇA,11524.0,Irregularidades dos Dados Publicados em Pesquisas Eleitorais,,False
2276,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,,NI,,False
2277,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,11450.0,Não Cumprimento dos Deveres Impostos pelo Código Eleitoral à Autoridade Judiciária e aos Funcionários da Justiça Eleitoral,,False
2278,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,11464.0,Obstamento do Transporte e Fornecimento de Alimentos a Eleitores pela Justiça Eleitoral,,False
667,386.0,EXECUÇÃO DA PENA,,Crimes de Trânsito,,False
2280,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,11656.0,Propaganda Política - Propaganda Eleitoral - Bem Particular,,False
2281,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,11660.0,Propaganda Política - Propaganda Eleitoral - Boca de Urna,,False
539,156.0,CUMPRIMENTO DE SENTENÇA,11616.0,Impugnação ao Registro de Candidatura,,False
2283,326.0,RESTITUIÇÃO DE COISAS APREENDIDAS,11503.0,Violência ou Grave Ameaça Visando a Obtenção de Voto ou a sua Abstenção,vote_buying,True
2284,11546.0,REVISÃO DE ELEITORADO,11778.0,Requerimento,,False
538,156.0,CUMPRIMENTO DE SENTENÇA,,Fonte Vedada,,False
2286,1308.0,SINDICÂNCIA,11778.0,Requerimento,,False
530,156.0,CUMPRIMENTO DE SENTENÇA,11428.0,DIREITO ELEITORAL,,False
529,156.0,CUMPRIMENTO DE SENTENÇA,14220.0,Contas-  Simplificada,,False
1701,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),10815.0,Desordem eleitoral,,False
2301,278.0,TERMO CIRCUNSTANCIADO,10819.0,Aliciamento de eleitores,vote_buying,True
408,11955.0,CAUTELAR INOMINADA CRIMINAL,11504.0,Concentração de Eleitores para Embaraçar ou Fraudar o Exercício do Voto,,False
414,11955.0,CAUTELAR INOMINADA CRIMINAL,11497.0,Crimes contra o Sigilo ou o Exercício do Voto,,False
121,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,11716.0,Transgressões Eleitorais,,False
168,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11678.0,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,,False
167,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11663.0,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,conduta_vedada,True
164,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11607.0,Inelegibilidade - Vida Pregressa,inelegib,True
154,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,,Inelegibilidade - Demissão do serviço público,,False
1622,241.0,PETIÇÃO CÍVEL,,"Retardamento ou Não-Publicação de Decisões, Citações ou Intimações da Justiça Eleitoral",,False
144,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11724.0,Diplomação,,False
143,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11428.0,DIREITO ELEITORAL,,False
141,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11501.0,Corrupção Eleitoral,vote_buying,True
138,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11591.0,Condição de Elegibilidade - Pleno Exercício dos Direitos Políticos,,False
126,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,,"Auxílio Emergencial (Lei 13,982/2020)",,False
119,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,11618.0,Registro de Candidatura - RRC - Candidato,,False
412,11955.0,CAUTELAR INOMINADA CRIMINAL,11430.0,Crimes contra a Organização Administrativa da Justiça Eleitoral,,False
118,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,11607.0,Inelegibilidade - Vida Pregressa,inelegib,True
117,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,11605.0,Inelegibilidade - Representação ou Ação de Investigação Judicial Eleitoral Jugada Procedente pela Justiça Eleitoral,inelegib,True
1652,12193.0,PRESTAÇÃO DE CONTAS ELEITORAIS,11697.0,Contas - Desaprovação/Rejeição das Contas,,False
1625,241.0,PETIÇÃO CÍVEL,12585.0,Reversão de Desfiliação,,False
2547,12134.0,TUTELA CAUTELAR ANTECEDENTE,11700.0,Doação de Recursos Acima do Limite Legal - Pessoa Física,,False
103,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,12063.0,Conduta Vedada ao Agente Público,conduta_vedada,True
93,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,11584.0,Candidatos,,False
88,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,11717.0,Abuso,abuso,True
2552,12134.0,TUTELA CAUTELAR ANTECEDENTE,11757.0,Filiação Partidária - Coexistência,,False
86,12061.0,AÇÃO CAUTELAR,12417.0,Tutela de Evidência,,False
169,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,12637.0,Propaganda Política - Propaganda Eleitoral - Redes Sociais,,False
2527,12134.0,TUTELA CAUTELAR ANTECEDENTE,12597.0,Candidatura Fictícia,,False
2526,12134.0,TUTELA CAUTELAR ANTECEDENTE,15018.0,Candidatura Avulsa,,False
2525,12134.0,TUTELA CAUTELAR ANTECEDENTE,11584.0,Candidatos,,False
210,11528.0,AÇÃO PENAL ELEITORAL,3613.0,Crimes Resultante de Preconceito de Raça ou de Cor,,False
208,11528.0,AÇÃO PENAL ELEITORAL,,"Crimes Cometidos por Meio de Marca, Título de Estabelecimento e Sinal de Propaganda",,False
206,11528.0,AÇÃO PENAL ELEITORAL,10991.0,Corrupção Praticada por Prefeitos e Vereadores,,False
203,11528.0,AÇÃO PENAL ELEITORAL,3401.0,Constrangimento ilegal,,False
202,11528.0,AÇÃO PENAL ELEITORAL,14104.0,Condição de Pessoa Idosa,,False
2508,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11617.0,Registro de Candidatura - Preenchimento de Vaga Remanescente,,False
2510,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11623.0,Registro de Candidatura - Substituição de Candidato - Por Expulsão Partidária,,False
1658,12193.0,PRESTAÇÃO DE CONTAS ELEITORAIS,11731.0,Execução - De Multa Eleitoral,,False
196,11528.0,AÇÃO PENAL ELEITORAL,3535.0,Certidão ou atestado ideologicamente falso,,False
2513,12135.0,TUTELA ANTECIPADA ANTECEDENTE,12644.0,Requerimentos Relativos ao Horário Eleitoral Gratuito,,False
1613,241.0,PETIÇÃO CÍVEL,11568.0,Remoção de Servidor,,False
190,11528.0,AÇÃO PENAL ELEITORAL,,"Auxílio Emergencial (Lei 13,982/2020)",,False
188,11528.0,AÇÃO PENAL ELEITORAL,14685.0,Associação Criminosa,,False
2517,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11776.0,Veiculação de Propaganda Partidária - Em Inserções,,False
185,11528.0,AÇÃO PENAL ELEITORAL,,Apropriação indébita Previdenciária,,False
2519,12134.0,TUTELA CAUTELAR ANTECEDENTE,11718.0,Abuso - De Poder Econômico,,False
184,11528.0,AÇÃO PENAL ELEITORAL,3436.0,Apropriação indébita,finance,True
2521,12134.0,TUTELA CAUTELAR ANTECEDENTE,10914.0,Busca e Apreensão de Bens,,False
180,11528.0,AÇÃO PENAL ELEITORAL,,Aliciamento violento de eleitores,,False
178,11528.0,AÇÃO PENAL ELEITORAL,10826.0,Aliciamento comercial de eleitores,vote_buying,True
1618,241.0,PETIÇÃO CÍVEL,11569.0,Requisição,,False
84,12061.0,AÇÃO CAUTELAR,,NI,,False
77,280.0,AUTO DE PRISÃO EM FLAGRANTE,11434.0,Votação de Eleitor na Seção Eleitoral na qual Não Está Inscrito ou Autorizado a Votar,,False
73,280.0,AUTO DE PRISÃO EM FLAGRANTE,11443.0,Promoção de Desordem nos Trabalhos Eleitorais,ballot_integrity,True
42,280.0,AUTO DE PRISÃO EM FLAGRANTE,11484.0,Calúnia na Propaganda Eleitoral,honra,True
39,280.0,AUTO DE PRISÃO EM FLAGRANTE,12634.0,Apropriação Indébita Eleitoral,finance,True
37,280.0,AUTO DE PRISÃO EM FLAGRANTE,11470.0,Alteração do Resultado de Votação nos Mapas ou Boletins de Apuração,ballot_integrity,True
36,330.0,ARRESTO / HIPOTECA LEGAL,,"Não Cumprimento, pela Autoridade Judiciária, do Dever de Representar Contra o Órgão do Ministério que Não Oferece Denúncia no Prazo Legal",,False
35,330.0,ARRESTO / HIPOTECA LEGAL,11483.0,Divulgação de Fatos Inverídicos na Propaganda Eleitoral,honra,True
34,330.0,ARRESTO / HIPOTECA LEGAL,11452.0,Desobediência a Ordens ou Instruções da Justiça Eleitoral,,False
33,11530.0,APURAÇÃO DE ELEIÇÃO,12598.0,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,,False
21,11530.0,APURAÇÃO DE ELEIÇÃO,11753.0,Convenção Partidária,,False
2591,12134.0,TUTELA CAUTELAR ANTECEDENTE,11680.0,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,,False
2592,12134.0,TUTELA CAUTELAR ANTECEDENTE,11681.0,Propaganda Política - Propaganda Eleitoral - Outdoors,,False
19,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,15143.0,Violência contra a Mulher Candidata ou no Exercício do Mandato Eletivo,,False
17,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,11518.0,Subscrição de Mais de Uma Ficha de Filiação Partidária,,False
15,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,11439.0,Induzimento à Inscrição de Eleitor em Infração às Normas Legais,,False
14,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,11499.0,Impedimento ou Embaraço ao Exercício do Sufrágio,ballot_integrity,True
13,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,3532.0,Falsificação de documento particular,fraude,True
1631,241.0,PETIÇÃO CÍVEL,11496.0,"Uso, na Propaganda Eleitoral, de Símbolo de Órgãos de Governo",,False
2600,12134.0,TUTELA CAUTELAR ANTECEDENTE,11621.0,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,,False
10,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,11514.0,Divulgação de Propaganda Eleitoral no Dia da Eleição,,False
9,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,11485.0,Divulgação de Falsa Imputação,honra,True
1644,12193.0,PRESTAÇÃO DE CONTAS ELEITORAIS,12612.0,COVID-19,,False
7,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,11482.0,Crimes contra a Propaganda Eleitoral,,False
4,14678.0,ACORDO DE NÃO PERSECUÇÃO PENAL,3395.0,Calúnia,honra,True
41,280.0,AUTO DE PRISÃO EM FLAGRANTE,3503.0,Atentado contra a segurança de serviços de utilidade pública,,False
43,280.0,AUTO DE PRISÃO EM FLAGRANTE,10751.0,Captação ilícita de votos ou corrupção eleitoral,vote_buying,True
70,280.0,AUTO DE PRISÃO EM FLAGRANTE,,Porte de arma (branca),,False
46,280.0,AUTO DE PRISÃO EM FLAGRANTE,11435.0,Contagem de Votos de Eleitores em Relação aos quais Houve Impugnação,,False
2558,12134.0,TUTELA CAUTELAR ANTECEDENTE,11598.0,Inelegibilidade - Condenação Criminal por órgão colegiado ou Transitada em Julgado,,False
69,280.0,AUTO DE PRISÃO EM FLAGRANTE,3548.0,Peculato,,False
2560,12134.0,TUTELA CAUTELAR ANTECEDENTE,11607.0,Inelegibilidade - Vida Pregressa,,False
2561,12134.0,TUTELA CAUTELAR ANTECEDENTE,11488.0,Injúria Eleitoral Violenta,,False
66,280.0,AUTO DE PRISÃO EM FLAGRANTE,11438.0,Inscrição Fraudulenta,fraude,True
65,280.0,AUTO DE PRISÃO EM FLAGRANTE,11439.0,Induzimento à Inscrição de Eleitor em Infração às Normas Legais,,False
64,280.0,AUTO DE PRISÃO EM FLAGRANTE,11499.0,Impedimento ou Embaraço ao Exercício do Sufrágio,ballot_integrity,True
63,280.0,AUTO DE PRISÃO EM FLAGRANTE,,Identidade de Gênero,,False
62,280.0,AUTO DE PRISÃO EM FLAGRANTE,,Fornecimento ao Eleitor de Cédula Oficial Já Assinalada ou Marcada,,False
2567,12134.0,TUTELA CAUTELAR ANTECEDENTE,12047.0,Prestação de Contas - De Comitê Financeiro,,False
61,280.0,AUTO DE PRISÃO EM FLAGRANTE,3579.0,Falso testemunho ou falsa perícia,,False
2569,12134.0,TUTELA CAUTELAR ANTECEDENTE,12642.0,Processamento de Recurso Contra Expedição de Diploma,,False
1628,241.0,PETIÇÃO CÍVEL,10796.0,Transporte em dia de eleição,,False
58,280.0,AUTO DE PRISÃO EM FLAGRANTE,11436.0,"Fabricação, Aquisição, Fornecimento, Subtração ou Guarda de Materiais de Uso da Justiça Eleitoral",,False
57,280.0,AUTO DE PRISÃO EM FLAGRANTE,11514.0,Divulgação de Propaganda Eleitoral no Dia da Eleição,,False
56,280.0,AUTO DE PRISÃO EM FLAGRANTE,11486.0,Difamação na Propaganda Eleitoral,honra,True
1629,241.0,PETIÇÃO CÍVEL,11512.0,Uso Proibido de Alto-Falantes,,False
53,280.0,AUTO DE PRISÃO EM FLAGRANTE,3573.0,Desacato,,False
50,280.0,AUTO DE PRISÃO EM FLAGRANTE,11437.0,Crimes contra o Serviço da Justiça Eleitoral,,False
49,280.0,AUTO DE PRISÃO EM FLAGRANTE,11482.0,Crimes contra a Propaganda Eleitoral,,False
48,280.0,AUTO DE PRISÃO EM FLAGRANTE,11467.0,Crimes contra a Fé Pública Eleitoral,fraude,True
212,11528.0,AÇÃO PENAL ELEITORAL,11430.0,Crimes contra a Organização Administrativa da Justiça Eleitoral,,False
1601,241.0,PETIÇÃO CÍVEL,11615.0,Registro de Candidatura,,False
1597,241.0,PETIÇÃO CÍVEL,10607.0,Quebra do Sigilo Bancário,,False
375,261.0,CARTA PRECATÓRIA CÍVEL,11484.0,Calúnia na Propaganda Eleitoral,,False
1529,241.0,PETIÇÃO CÍVEL,11441.0,Negativa ou Retardamento de Inscrição sem Fundamento Legal,,False
368,355.0,CARTA PRECATÓRIA CRIMINAL,,Prestação de Serviços à Comunidade,,False
363,355.0,CARTA PRECATÓRIA CRIMINAL,,Falsidade,,False
1534,241.0,PETIÇÃO CÍVEL,11450.0,Não Cumprimento dos Deveres Impostos pelo Código Eleitoral à Autoridade Judiciária e aos Funcionários da Justiça Eleitoral,,False
360,355.0,CARTA PRECATÓRIA CRIMINAL,11455.0,Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,,False
359,355.0,CARTA PRECATÓRIA CRIMINAL,11428.0,DIREITO ELEITORAL,,False
357,355.0,CARTA PRECATÓRIA CRIMINAL,11501.0,Corrupção Eleitoral,,False
353,355.0,CARTA PRECATÓRIA CRIMINAL,11484.0,Calúnia na Propaganda Eleitoral,,False
345,258.0,CARTA DE ORDEM CÍVEL,,Fonte Vedada,,False
343,258.0,CARTA DE ORDEM CÍVEL,11428.0,DIREITO ELEITORAL,,False
2438,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11752.0,Coligação Partidária - Proporcional,,False
2439,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11586.0,Condição de Elegibilidade - Alistamento Eleitoral,,False
1535,241.0,PETIÇÃO CÍVEL,11432.0,Não Observância de Chamamento de Eleitores para Votar,,False
335,335.0,CARTA DE ORDEM CRIMINAL,14221.0,Falsificação ou Alteração de Documento Particular para Fins Eleitorais,,False
332,335.0,CARTA DE ORDEM CRIMINAL,,Comunicação de Prisão - BNMP,,False
330,335.0,CARTA DE ORDEM CRIMINAL,15037.0,Alvará de Soltura,,False
329,335.0,CARTA DE ORDEM CRIMINAL,15056.0,Acordo de Não Persecução Penal,,False
327,12549.0,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),11627.0,Registro de Candidatura - Substituição de Candidato - Por Renúncia,,False
324,12549.0,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),12586.0,Filiação Partidária - Lista Especial,,False
323,12549.0,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),11756.0,Filiação Partidária - Cancelamento,,False
1537,241.0,PETIÇÃO CÍVEL,11447.0,Não-Apresentação de Denúncia ou Não Execução de Sentença Penal Condenatória no Prazo Legal,,False
371,355.0,CARTA PRECATÓRIA CRIMINAL,12732.0,Suspensão Condicional de Processo,,False
1526,241.0,PETIÇÃO CÍVEL,11444.0,Majoração de Preços de Utilidade e Serviços Necessários à Realização das Eleições,,False
318,12549.0,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),11577.0,Alistamento Eleitoral - Duplicidade/Pluralidade,,False
1677,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),,Assédio Eleitoral,,False
2403,278.0,TERMO CIRCUNSTANCIADO,10823.0,Uso de símbolos governamentais em propaganda eleitoral,,False
409,11955.0,CAUTELAR INOMINADA CRIMINAL,11435.0,Contagem de Votos de Eleitores em Relação aos quais Houve Impugnação,,False
2405,278.0,TERMO CIRCUNSTANCIADO,3565.0,Usurpação de função pública,,False
691,386.0,EXECUÇÃO DA PENA,,NI,,False
1515,241.0,PETIÇÃO CÍVEL,,Inelegibilidade - Vínculo Conjugal,,False
1519,241.0,PETIÇÃO CÍVEL,11519.0,Inscrição Simultânea em Dois ou Mais Partidos,,False
401,11955.0,CAUTELAR INOMINADA CRIMINAL,11721.0,Captação Ilícita de Sufrágio,,False
397,11955.0,CAUTELAR INOMINADA CRIMINAL,11494.0,Autorização de Transmissão de Pessoa Não Detentora de Direitos Políticos em Atividades Partidárias e de Propaganda Eleitoral,,False
2411,278.0,TERMO CIRCUNSTANCIADO,,"Violência Política de Gênero (art, 326-B do Código Eleitoral)",,False
2412,278.0,TERMO CIRCUNSTANCIADO,15143.0,Violência contra a Mulher Candidata ou no Exercício do Mandato Eletivo,,False
396,11955.0,CAUTELAR INOMINADA CRIMINAL,3503.0,Atentado contra a segurança de serviços de utilidade pública,,False
393,11955.0,CAUTELAR INOMINADA CRIMINAL,,Apropriação de Coisa Achada,,False
2415,278.0,TERMO CIRCUNSTANCIADO,11434.0,Votação de Eleitor na Seção Eleitoral na qual Não Está Inscrito ou Autorizado a Votar,,False
390,11955.0,CAUTELAR INOMINADA CRIMINAL,11470.0,Alteração do Resultado de Votação nos Mapas ou Boletins de Apuração,,False
2417,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11718.0,Abuso - De Poder Econômico,,False
1525,241.0,PETIÇÃO CÍVEL,9196.0,Liminar,,False
2419,12135.0,TUTELA ANTECIPADA ANTECEDENTE,,"Auxílio Emergencial (Lei 13,982/2020)",,False
1678,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),11494.0,Autorização de Transmissão de Pessoa Não Detentora de Direitos Políticos em Atividades Partidárias e de Propaganda Eleitoral,,False
385,83.0,CAUTELAR FISCAL,9196.0,Liminar,,False
384,,CARTA ROGATÓRIA CÍVEL,11783.0,Citação,,False
381,261.0,CARTA PRECATÓRIA CÍVEL,,NI,,False
2449,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11644.0,Eleições - Anulação de Eleições,,False
2451,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11646.0,Eleições - Eleição Proporcional,,False
1591,241.0,PETIÇÃO CÍVEL,11683.0,"Propaganda Política - Propaganda Eleitoral - Truncagem, Montagem, Utilização de Gravação Externa, Computação Gráfica, Desenho Animado ou Efeito Especial",,False
1556,241.0,PETIÇÃO CÍVEL,,Pleito,,False
272,11528.0,AÇÃO PENAL ELEITORAL,11450.0,Não Cumprimento dos Deveres Impostos pelo Código Eleitoral à Autoridade Judiciária e aos Funcionários da Justiça Eleitoral,,False
270,11528.0,AÇÃO PENAL ELEITORAL,3386.0,Leve,,False
269,11528.0,AÇÃO PENAL ELEITORAL,,Jogo do bicho,,False
2481,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11656.0,Propaganda Política - Propaganda Eleitoral - Bem Particular,,False
2482,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11657.0,Propaganda Política - Propaganda Eleitoral - Bem Particular de Uso Comum,,False
267,11528.0,AÇÃO PENAL ELEITORAL,11978.0,Invasão de Dispositivo Informático,,False
265,11528.0,AÇÃO PENAL ELEITORAL,15153.0,Interrupção do Processo Eleitoral,,False
262,11528.0,AÇÃO PENAL ELEITORAL,11440.0,Inscrição Fraudulenta Efetivada pelo Juiz,,False
255,11528.0,AÇÃO PENAL ELEITORAL,12337.0,Imputação falsa de prática de infração penal ou revelação inverídica sobre estrutura de organização criminal,,False
251,11528.0,AÇÃO PENAL ELEITORAL,,Fornecimento ao Eleitor de Cédula Oficial Já Assinalada ou Marcada,,False
246,11528.0,AÇÃO PENAL ELEITORAL,3531.0,Falsificação de documento público,fraude,True
1562,241.0,PETIÇÃO CÍVEL,11652.0,Propaganda Política - Propaganda Eleitoral,,False
242,11528.0,AÇÃO PENAL ELEITORAL,,Falsidade de atestado médico,,False
240,11528.0,AÇÃO PENAL ELEITORAL,3420.0,Extorsão,,False
239,11528.0,AÇÃO PENAL ELEITORAL,3585.0,Exercício arbitrário ou abuso de poder,abuso,True
238,11528.0,AÇÃO PENAL ELEITORAL,3431.0,Estelionato,,False
237,11528.0,AÇÃO PENAL ELEITORAL,11642.0,Eleições - 1° Turno,,False
2495,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11672.0,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Programa em Bloco,,False
230,11528.0,AÇÃO PENAL ELEITORAL,11510.0,"Destruição, Supressão ou Ocultação de Urna Contendo Votos ou Documentos Eleitorais",,False
229,11528.0,AÇÃO PENAL ELEITORAL,10815.0,Desordem eleitoral,,False
1587,241.0,PETIÇÃO CÍVEL,11682.0,Propaganda Política - Propaganda Eleitoral - Pintura em Muro,,False
273,11528.0,AÇÃO PENAL ELEITORAL,11523.0,Não-Acesso dos Partidos aos Dados Relativos às Pesquisas Eleitorais,pesquisa_adv,True
277,11528.0,AÇÃO PENAL ELEITORAL,,Origem,,False
315,1463.0,BOLETIM DE OCORRÊNCIA CIRCUNSTANCIADA,11442.0,Perturbação ou Impedimento de Alistamento,,False
1549,241.0,PETIÇÃO CÍVEL,12568.0,Pedido de Dispensa de Convocação para Trabalhos Eleitorais,,False
1542,241.0,PETIÇÃO CÍVEL,,Omissão na Expedição de Boletim de Apuração,,False
307,11528.0,AÇÃO PENAL ELEITORAL,3406.0,Violação de domicílio,,False
1543,241.0,PETIÇÃO CÍVEL,,"Omissão no Recebimento e Registro de Protestos, bem como, de sua Remessa à Instância Superior",,False
1669,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),,Aliciamento de trabalhadores de um local para outro do território nacional,,False
